Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510155,225047,HavenPICK,bo5,1.19,245,22,15,2,57%,160,42%,2,4,1.47
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510155,225047,HavenPICK,bo5,0.91,166,13,13,6,65%,114,35%,0,2,1.0
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510155,225047,HavenPICK,bo5,0.90,149,11,14,2,70%,103,23%,4,2,0.79
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510155,225047,HavenPICK,bo5,0.83,182,15,17,2,65%,129,21%,1,2,0.88
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510155,225047,HavenPICK,bo5,0.82,152,13,17,7,65%,103,32%,3,3,0.76
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510155,225047,HavenPICK,bo5,1.46,260,22,14,6,70%,164,57%,4,2,1.57
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510155,225047,HavenPICK,bo5,1.16,180,14,14,14,74%,119,37%,1,2,1.0
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510155,225047,HavenPICK,bo5,0.98,177,16,16,4,70%,124,39%,2,3,1.0
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510155,225047,HavenPICK,bo5,0.88,181,13,16,6,78%,140,26%,4,2,0.81
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510155,225047,HavenPICK,bo5,0.83,134,11,14,5,65%,99,40%,2,1,0.79
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510155,225048,Ascent,bo5,1.30,250,17,13,7,78%,176,19%,4,1,1.31
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510155,225048,Ascent,bo5,1.04,215,19,18,0,61%,153,52%,4,5,1.06
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510155,225048,Ascent,bo5,0.99,201,17,16,6,78%,144,44%,1,1,1.06
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510155,225048,Ascent,bo5,0.87,135,10,15,13,74%,98,29%,1,1,0.67
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510155,225048,Ascent,bo5,0.65,140,11,17,3,57%,97,48%,2,3,0.65
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510155,225048,Ascent,bo5,1.28,240,21,14,5,74%,173,34%,3,3,1.5
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510155,225048,Ascent,bo5,1.19,232,18,14,6,70%,172,44%,0,2,1.29
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510155,225048,Ascent,bo5,1.14,163,13,14,9,74%,92,38%,3,0,0.93
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510155,225048,Ascent,bo5,0.91,166,14,15,5,74%,108,30%,1,1,0.93
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510155,225048,Ascent,bo5,0.82,173,13,17,7,78%,128,29%,4,6,0.76
