Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
sh1n,KC,https://www.vlr.gg/player/2625/sh1n,EMEA,167351,113050,HavenPICK,bo1,0.74,170.0,12,18,4,0.67,62%,112.0,22%,2.0,3.0
nizhaoTZH,FPX,https://www.vlr.gg/player/4880/nizhaotzh,CN,167351,113051,Pearl,bo1,1.12,192.0,14,12,5,1.17,68%,97.0,28%,2.0,0.0
YuChEn,FPX,https://www.vlr.gg/player/4723/yuchen,CN,167351,113051,Pearl,bo1,0.84,154.0,10,14,6,0.71,68%,114.0,55%,0.0,5.0
Yuicaw,FPX,https://www.vlr.gg/player/11218/yuicaw,CN,167351,113051,Pearl,bo1,0.78,170.0,11,15,3,0.73,63%,106.0,9%,0.0,3.0
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,167351,113051,Pearl,bo1,0.75,179.0,10,15,7,0.67,68%,120.0,27%,2.0,4.0
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,167351,113051,Pearl,bo1,0.62,147.0,8,17,6,0.47,63%,94.0,33%,1.0,2.0
sh1n,KC,https://www.vlr.gg/player/2625/sh1n,EMEA,167351,113051,Pearl,bo1,1.92,379.0,25,9,4,2.78,84%,239.0,41%,6.0,0.0
Nivera,KC,https://www.vlr.gg/player/14669/nivera,EMEA,167351,113051,Pearl,bo1,1.36,254.0,17,11,6,1.55,79%,149.0,31%,5.0,0.0
ScreaM,KC,https://www.vlr.gg/player/92/scream,EMEA,167351,113051,Pearl,bo1,1.11,217.0,15,12,7,1.25,74%,141.0,52%,1.0,2.0
xms,KC,https://www.vlr.gg/player/4603/xms,EMEA,167351,113051,Pearl,bo1,0.77,114.0,8,10,4,0.8,84%,87.0,31%,0.0,1.0
Newzera,KC,https://www.vlr.gg/player/2622/newzera,EMEA,167351,113051,Pearl,bo1,0.66,114.0,8,11,2,0.73,74%,67.0,42%,2.0,2.0
QutionerX,BBL,https://www.vlr.gg/player/10161/qutionerx,EMEA,167352,113052,PearlPICK,bo1,1.12,242.0,14,13,1,1.08,50%,159.0,52%,2.0,3.0
SouhcNi,BBL,https://www.vlr.gg/player/556/souhcni,EMEA,167352,113052,PearlPICK,bo1,0.72,142.0,8,13,3,0.62,63%,100.0,28%,1.0,3.0
