Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
yilai,BLG,https://www.vlr.gg/player/62947/yilai,CN,642934,all,,bo1,1.15,228,46,42,13,1.1,72%,139,37%,7,3
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,642934,all,,bo1,1.07,204,43,39,26,1.1,83%,120,21%,6,4
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,642934,all,,bo1,0.96,192,39,42,18,0.93,78%,141,29%,8,3
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,642934,all,,bo1,0.76,175,35,46,18,0.76,74%,119,15%,7,11
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,642935,all,,bo1,1.22,230,48,43,9,1.12,66%,148,42%,9,9
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,642935,all,,bo1,1.11,168,36,41,24,0.88,66%,104,19%,3,1
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,642935,all,,bo1,0.89,158,28,43,31,0.65,75%,110,28%,1,0
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,642935,all,,bo1,0.84,163,33,42,10,0.79,63%,116,35%,2,11
Youze,AG,https://www.vlr.gg/player/46040/youze,CN,642935,all,,bo1,0.76,165,34,49,6,0.69,61%,106,25%,11,12
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,642935,all,,bo1,1.33,279,62,35,6,1.77,80%,163,35%,15,6
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,642935,all,,bo1,1.33,239,50,31,29,1.61,81%,161,30%,3,4
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,642935,all,,bo1,1.08,227,47,37,18,1.27,69%,140,31%,6,5
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,642935,all,,bo1,0.77,136,30,35,18,0.86,69%,88,25%,3,6
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,642935,all,,bo1,0.67,156,29,41,17,0.71,64%,106,24%,6,5
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,642936,all,,bo1,1.22,225,51,36,13,1.42,71%,148,39%,5,5
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,642936,all,,bo1,1.12,271,52,45,20,1.16,80%,177,22%,9,7
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,642936,all,,bo1,1.10,185,40,36,19,1.11,73%,118,34%,4,3
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,642936,all,,bo1,1.02,201,43,40,21,1.07,76%,133,38%,7,6
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,642936,all,,bo1,0.76,163,34,44,20,0.77,69%,99,26%,6,7
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,642936,all,,bo1,1.20,204,46,40,12,1.15,68%,131,32%,6,7
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,642936,all,,bo1,1.02,189,41,43,18,0.95,75%,121,38%,3,2
Life,DRG,https://www.vlr.gg/player/3028/life,CN,642936,all,,bo1,0.90,230,43,49,10,0.88,64%,153,40%,8,11
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,642936,all,,bo1,0.90,232,43,49,16,0.88,71%,158,43%,8,10
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,642936,all,,bo1,0.85,135,28,39,23,0.72,71%,88,27%,3,1
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,642937,all,,bo1,1.62,322,54,31,10,1.74,75%,193,25%,13,3
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,642937,all,,bo1,1.31,228,39,30,32,1.3,85%,134,39%,2,3
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,642937,all,,bo1,1.04,179,26,28,26,0.93,77%,110,29%,0,4
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,642937,all,,bo1,0.89,163,29,31,9,0.94,60%,107,30%,2,3
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,642937,all,,bo1,0.69,140,23,34,15,0.68,71%,94,30%,7,11
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,642937,all,,bo1,1.12,221,34,32,10,1.06,69%,151,32%,4,1
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,642937,all,,bo1,1.03,221,37,32,9,1.16,69%,143,32%,8,8
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,642937,all,,bo1,0.94,180,29,36,32,0.81,75%,112,29%,2,3
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,642937,all,,bo1,0.81,153,27,34,7,0.79,71%,94,32%,6,4
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,642937,all,,bo1,0.67,160,27,37,8,0.73,58%,108,20%,4,8
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,642938,all,,bo1,1.19,211,46,43,36,1.07,77%,140,22%,2,1
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,642938,all,,bo1,1.01,214,49,49,14,1.0,65%,148,40%,9,9
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,642938,all,,bo1,0.99,173,40,42,35,0.95,82%,106,26%,3,5
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,642938,all,,bo1,0.95,205,49,49,17,1.0,70%,125,31%,8,7
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,642938,all,,bo1,0.90,212,47,48,14,0.98,70%,134,20%,12,10
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,CN,642938,all,,bo1,1.34,241,57,38,27,1.5,82%,151,35%,4,3
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,642938,all,,bo1,1.26,231,51,43,32,1.19,74%,147,28%,9,3
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,CN,642938,all,,bo1,1.02,206,50,48,13,1.04,73%,136,34%,6,6
glacier,WOL,https://www.vlr.gg/player/49973/glacier,CN,642938,all,,bo1,0.86,195,45,54,9,0.83,76%,124,33%,9,13
jowa,WOL,https://www.vlr.gg/player/19292/jowa,CN,642938,all,,bo1,0.69,138,28,49,29,0.57,70%,94,26%,4,9
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,642939,all,,bo1,1.16,232,44,40,19,1.1,75%,159,34%,3,2
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,642939,all,,bo1,1.02,201,35,39,17,0.9,68%,143,32%,4,3
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,642939,all,,bo1,0.96,202,40,37,11,1.08,62%,130,23%,0,4
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,642939,all,,bo1,0.90,237,41,47,12,0.87,62%,159,16%,14,14
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,642939,all,,bo1,0.59,124,22,40,18,0.55,57%,91,23%,2,7
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,642939,all,,bo1,1.36,259,46,33,26,1.39,87%,161,32%,5,2
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,642939,all,,bo1,1.26,215,44,36,28,1.22,81%,136,33%,4,4
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,642939,all,,bo1,1.15,235,42,37,21,1.14,74%,147,43%,8,7
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,642939,all,,bo1,1.03,221,40,40,14,1.0,81%,152,33%,7,9
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,642939,all,,bo1,1.02,178,31,36,38,0.86,83%,119,34%,6,1
Abo,TE,https://www.vlr.gg/player/5011/abo,CN,642940,all,,bo1,1.10,210,47,40,17,1.18,71%,145,30%,4,4
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,642940,all,,bo1,1.09,252,60,49,7,1.22,71%,158,27%,8,8
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,642940,all,,bo1,0.99,222,53,50,20,1.06,75%,147,38%,9,6
Xlele,TE,https://www.vlr.gg/player/54487/xlele,CN,642940,all,,bo1,0.91,201,43,46,17,0.93,68%,131,41%,7,10
Viva,TE,https://www.vlr.gg/player/36415/viva,CN,642940,all,,bo1,0.75,163,36,48,16,0.75,65%,110,30%,2,7
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,642940,all,,bo1,1.27,246,57,45,5,1.27,68%,159,35%,5,5
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,642940,all,,bo1,1.13,226,53,51,16,1.04,74%,144,27%,14,9
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,642940,all,,bo1,1.11,203,46,44,27,1.05,75%,132,32%,2,3
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,642940,all,,bo1,0.93,187,41,50,26,0.82,68%,130,30%,6,5
Life,DRG,https://www.vlr.gg/player/3028/life,CN,642940,all,,bo1,0.74,165,36,49,12,0.73,63%,109,30%,8,8
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,642941,all,,bo1,1.67,268,38,19,14,2.0,92%,173,36%,4,0
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,642941,all,,bo1,1.28,219,30,20,9,1.5,76%,131,24%,5,4
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,642941,all,,bo1,1.13,191,26,19,18,1.37,79%,102,22%,1,2
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,642941,all,,bo1,1.07,204,28,22,7,1.27,76%,125,22%,5,3
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,642941,all,,bo1,0.96,199,24,25,13,0.96,74%,120,30%,7,7
Ben1Ley,FPX,https://www.vlr.gg/player/55823/ben1ley,CN,642941,all,,bo1,1.02,206,29,28,5,1.04,61%,151,22%,5,7
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,642941,all,,bo1,0.91,156,23,26,3,0.88,66%,113,25%,1,3
KovaQ,FPX,https://www.vlr.gg/player/7987/kovaq,CN,642941,all,,bo1,0.84,187,23,29,6,0.79,71%,131,31%,3,1
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,CN,642941,all,,bo1,0.52,107,13,31,16,0.42,68%,78,18%,0,5
Setrod,FPX,https://www.vlr.gg/player/50025/setrod,CN,642941,all,,bo1,0.50,141,17,32,7,0.53,61%,85,39%,7,6
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,642942,all,,bo1,1.31,254,53,37,9,1.43,77%,163,31%,11,9
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,642942,all,,bo1,1.06,227,41,38,19,1.08,71%,150,20%,4,4
Youze,AG,https://www.vlr.gg/player/46040/youze,CN,642942,all,,bo1,1.00,219,43,43,12,1.0,70%,142,26%,6,4
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,642942,all,,bo1,0.90,185,36,41,25,0.88,82%,114,23%,4,4
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,642942,all,,bo1,0.79,162,33,41,16,0.8,66%,106,27%,6,4
yilai,BLG,https://www.vlr.gg/player/62947/yilai,CN,642942,all,,bo1,1.26,244,51,39,17,1.31,68%,152,29%,6,11
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,642942,all,,bo1,1.03,199,36,39,23,0.92,70%,125,28%,4,5
whzy,BLG,https://www.vlr.gg/player/4885/whzy,CN,642942,all,,bo1,0.99,233,45,44,10,1.02,68%,144,15%,7,6
Knight,BLG,https://www.vlr.gg/player/4774/knight,CN,642942,all,,bo1,0.91,160,34,40,19,0.85,68%,111,26%,1,4
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,642942,all,,bo1,0.85,190,34,44,16,0.77,73%,131,22%,7,5
Ezeir,NOVA,https://www.vlr.gg/player/46460/ezeir,CN,642943,all,,bo1,1.26,228,33,27,29,1.22,77%,150,25%,3,1
qiutiaN,NOVA,https://www.vlr.gg/player/43007/qiutian,CN,642943,all,,bo1,1.18,228,35,29,18,1.21,77%,148,24%,5,3
swagzor,NOVA,https://www.vlr.gg/player/45492/swagzor,CN,642943,all,,bo1,1.15,270,41,31,10,1.32,73%,174,26%,12,8
GREEN,NOVA,https://www.vlr.gg/player/34181/green,CN,642943,all,,bo1,1.00,171,26,25,17,1.04,84%,111,22%,4,2
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,642943,all,,bo1,0.94,164,29,26,2,1.12,75%,108,34%,2,4
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,642943,all,,bo1,1.28,269,40,33,10,1.21,70%,175,23%,5,7
glacier,WOL,https://www.vlr.gg/player/49973/glacier,CN,642943,all,,bo1,0.95,226,34,39,15,0.87,66%,137,26%,8,7
jowa,WOL,https://www.vlr.gg/player/19292/jowa,CN,642943,all,,bo1,0.93,156,23,30,19,0.77,82%,104,33%,4,4
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,CN,642943,all,,bo1,0.78,145,23,30,9,0.77,64%,88,18%,1,4
SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,CN,642943,all,,bo1,0.66,126,18,32,9,0.56,64%,95,28%,0,4
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,642944,all,,bo1,1.25,255,54,41,10,1.32,72%,170,25%,11,11
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,642944,all,,bo1,1.04,199,44,45,19,0.98,72%,133,27%,4,6
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,642944,all,,bo1,0.96,181,40,43,16,0.93,72%,101,18%,4,5
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,642944,all,,bo1,0.96,189,36,46,32,0.78,80%,136,33%,5,8
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,642944,all,,bo1,0.83,167,34,47,23,0.72,69%,106,18%,3,4
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,642944,all,,bo1,1.29,277,58,41,18,1.41,74%,191,38%,6,5
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,642944,all,,bo1,1.15,214,47,42,27,1.12,74%,143,27%,2,1
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,642944,all,,bo1,1.05,179,36,36,29,1.0,74%,120,28%,6,4
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,642944,all,,bo1,1.01,203,42,41,11,1.02,67%,137,33%,10,8
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,642944,all,,bo1,0.71,189,39,48,10,0.81,72%,118,25%,10,9
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,642947,all,,bo1,1.46,280,43,26,24,1.65,84%,191,33%,2,3
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,642947,all,,bo1,1.40,241,37,24,23,1.54,86%,151,28%,2,2
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,642947,all,,bo1,1.35,295,45,29,9,1.55,77%,197,23%,9,5
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,642947,all,,bo1,0.85,149,23,26,10,0.88,81%,99,39%,6,5
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,642947,all,,bo1,0.79,146,22,27,13,0.81,77%,101,23%,6,3
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,642947,all,,bo1,1.18,207,28,29,10,0.97,70%,145,22%,2,2
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,642947,all,,bo1,0.94,209,32,35,11,0.91,74%,135,29%,2,2
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,642947,all,,bo1,0.93,167,26,32,17,0.81,65%,103,18%,1,7
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,642947,all,,bo1,0.63,165,24,37,5,0.65,53%,98,33%,8,7
Life,DRG,https://www.vlr.gg/player/3028/life,CN,642947,all,,bo1,0.61,145,22,37,9,0.59,67%,101,49%,5,7
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,642946,all,,bo1,1.22,242,60,50,35,1.2,81%,155,41%,4,3
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,642946,all,,bo1,1.21,244,60,46,16,1.3,78%,150,31%,15,8
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,642946,all,,bo1,1.04,206,53,46,16,1.15,64%,128,34%,3,9
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,642946,all,,bo1,0.79,170,39,49,17,0.8,65%,108,33%,9,13
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,642946,all,,bo1,0.73,131,27,48,38,0.56,71%,89,21%,0,5
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,642946,all,,bo1,1.31,236,58,45,28,1.29,75%,156,31%,11,1
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,642946,all,,bo1,1.12,227,57,46,6,1.24,61%,152,30%,13,12
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,642946,all,,bo1,0.97,194,44,48,20,0.92,75%,121,21%,5,9
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,642946,all,,bo1,0.89,170,39,51,39,0.76,68%,111,31%,4,5
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,642946,all,,bo1,0.88,182,41,49,17,0.84,75%,114,18%,5,4
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,642948,all,,bo1,1.13,206,44,43,29,1.02,67%,133,30%,6,4
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,642948,all,,bo1,1.09,198,45,41,17,1.1,69%,128,29%,3,2
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,642948,all,,bo1,1.05,228,50,48,13,1.04,72%,152,32%,13,9
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,642948,all,,bo1,0.91,174,43,43,22,1.0,70%,111,39%,4,4
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,642948,all,,bo1,0.84,185,37,45,15,0.82,72%,130,22%,7,12
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,642948,all,,bo1,1.23,267,60,47,11,1.28,67%,176,29%,12,10
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,642948,all,,bo1,1.09,178,41,39,23,1.05,69%,113,38%,1,5
Xlele,TE,https://www.vlr.gg/player/54487/xlele,CN,642948,all,,bo1,1.01,191,47,46,16,1.02,73%,121,42%,9,7
Viva,TE,https://www.vlr.gg/player/36415/viva,CN,642948,all,,bo1,0.85,157,35,43,13,0.81,72%,115,28%,7,6
Abo,TE,https://www.vlr.gg/player/5011/abo,CN,642948,all,,bo1,0.80,178,37,44,22,0.84,75%,109,17%,2,5
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,642945,all,,bo1,1.18,219,48,43,30,1.12,82%,131,27%,1,5
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,642945,all,,bo1,1.07,200,41,39,16,1.05,68%,118,25%,3,3
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,642945,all,,bo1,0.98,219,42,47,15,0.89,58%,139,39%,9,7
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,642945,all,,bo1,0.94,192,38,44,13,0.86,72%,129,18%,7,5
Youze,AG,https://www.vlr.gg/player/46040/youze,CN,642945,all,,bo1,0.83,172,35,44,14,0.8,65%,110,24%,6,14
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,642945,all,,bo1,1.27,230,52,36,17,1.44,78%,148,35%,7,6
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,642945,all,,bo1,1.19,223,47,40,27,1.18,80%,156,26%,7,5
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,642945,all,,bo1,0.90,183,40,40,13,1.0,73%,110,31%,9,9
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,642945,all,,bo1,0.88,225,45,47,12,0.96,70%,132,19%,10,5
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,642945,all,,bo1,0.82,168,33,41,26,0.8,73%,113,23%,1,1
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,659474,all,,bo1,1.44,252,38,25,20,1.52,83%,170,20%,2,4
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,659474,all,,bo1,1.22,241,35,28,12,1.25,79%,151,21%,7,2
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,659474,all,,bo1,1.17,203,32,27,14,1.19,76%,146,41%,4,2
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,659474,all,,bo1,0.93,202,32,30,10,1.07,64%,128,39%,9,5
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,659474,all,,bo1,0.91,179,26,28,18,0.93,74%,124,31%,3,4
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,659474,all,,bo1,1.28,261,37,30,11,1.23,76%,190,27%,5,6
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,659474,all,,bo1,0.96,199,29,31,9,0.94,69%,140,32%,4,3
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,659474,all,,bo1,0.92,205,31,34,8,0.91,62%,132,27%,3,4
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,659474,all,,bo1,0.91,190,28,33,7,0.85,62%,130,39%,5,5
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,659474,all,,bo1,0.45,100,13,35,15,0.37,62%,70,30%,0,7
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,659475,all,,bo1,1.17,212,46,36,22,1.28,75%,136,31%,4,4
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,659475,all,,bo1,1.10,255,54,43,18,1.26,78%,165,22%,6,10
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,659475,all,,bo1,1.04,221,43,43,21,1.0,75%,142,24%,5,1
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,659475,all,,bo1,1.04,183,42,36,17,1.17,78%,117,43%,2,4
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,659475,all,,bo1,0.90,204,41,43,9,0.95,73%,123,23%,13,11
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,659475,all,,bo1,1.39,222,49,36,20,1.36,78%,149,24%,5,3
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,659475,all,,bo1,1.07,210,41,45,32,0.91,72%,135,34%,8,7
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,659475,all,,bo1,0.87,183,38,48,12,0.79,65%,128,32%,7,6
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,659475,all,,bo1,0.84,202,45,52,8,0.87,67%,135,42%,8,9
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,659475,all,,bo1,0.64,142,28,45,13,0.62,73%,99,23%,2,5
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,659476,all,,bo1,,280,39,21,13,1.86,,,,,
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,659476,all,,bo1,,247,34,21,19,1.62,,,,,
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,659476,all,,bo1,,245,34,25,12,1.36,,,,,
Youze,AG,https://www.vlr.gg/player/46040/youze,CN,659476,all,,bo1,,199,26,27,15,0.96,,,,,
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,659476,all,,bo1,,143,20,22,20,0.91,,,,,
Xlele,TE,https://www.vlr.gg/player/54487/xlele,CN,659476,all,,bo1,,246,32,33,3,0.97,,,,,
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,659476,all,,bo1,,174,24,31,3,0.77,,,,,
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,659476,all,,bo1,,172,24,32,13,0.75,,,,,
Viva,TE,https://www.vlr.gg/player/36415/viva,CN,659476,all,,bo1,,158,20,27,15,0.74,,,,,
Abo,TE,https://www.vlr.gg/player/5011/abo,CN,659476,all,,bo1,,118,16,30,6,0.53,,,,,
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,659477,all,,bo1,1.31,224,48,36,24,1.33,77%,142,29%,4,5
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,659477,all,,bo1,1.08,243,51,44,9,1.16,73%,159,31%,10,8
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,659477,all,,bo1,1.07,223,47,45,25,1.04,78%,130,18%,8,7
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,659477,all,,bo1,1.00,182,37,39,14,0.95,72%,117,31%,5,6
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,659477,all,,bo1,0.96,185,39,41,38,0.95,75%,116,20%,3,4
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,659477,all,,bo1,1.05,191,40,39,15,1.03,72%,127,25%,3,1
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,659477,all,,bo1,0.98,184,38,43,31,0.88,78%,110,30%,4,4
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,659477,all,,bo1,0.95,159,32,38,22,0.84,70%,109,35%,3,6
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,659477,all,,bo1,0.92,245,52,51,16,1.02,63%,156,33%,13,12
Life,DRG,https://www.vlr.gg/player/3028/life,CN,659477,all,,bo1,0.84,198,43,51,10,0.84,67%,132,41%,7,7
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,659482,all,,bo1,1.32,268,64,47,16,1.36,73%,176,29%,3,5
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,659482,all,,bo1,1.06,203,44,49,32,0.9,75%,144,29%,3,5
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,659482,all,,bo1,1.00,219,47,49,16,0.96,70%,151,21%,9,17
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,659482,all,,bo1,0.91,193,46,48,21,0.96,69%,127,26%,5,6
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,659482,all,,bo1,0.62,136,34,53,6,0.64,54%,81,22%,5,9
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,659482,all,,bo1,1.24,224,54,41,22,1.32,84%,147,32%,8,2
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,659482,all,,bo1,1.18,238,58,49,14,1.18,72%,160,33%,13,10
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,659482,all,,bo1,1.07,247,55,51,23,1.08,75%,157,28%,10,9
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,659482,all,,bo1,0.92,184,43,48,19,0.9,76%,118,25%,7,3
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,659482,all,,bo1,0.82,156,36,46,21,0.78,72%,105,21%,4,1
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,659483,all,,bo1,1.27,275,38,28,10,1.36,67%,185,54%,4,3
Viva,TE,https://www.vlr.gg/player/36415/viva,CN,659483,all,,bo1,0.77,183,23,31,6,0.74,54%,127,22%,4,2
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,659483,all,,bo1,0.67,157,21,32,5,0.66,54%,110,37%,5,5
Abo,TE,https://www.vlr.gg/player/5011/abo,CN,659483,all,,bo1,0.64,138,18,32,8,0.56,64%,92,33%,1,4
Xlele,TE,https://www.vlr.gg/player/54487/xlele,CN,659483,all,,bo1,0.44,146,18,34,6,0.53,56%,97,29%,6,5
