Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
FT,BLG,https://www.vlr.gg/player/64029/ft,CN,701030,all,,bo3,0.89,189.0,37,37,9,65%,117.0,37%,6.0,6.0,1.0
rushia,BLG,https://www.vlr.gg/player/48878/rushia,CN,701030,all,,bo3,0.86,170.0,32,38,21,77%,115.0,21%,7.0,4.0,0.84
nephh,BLG,https://www.vlr.gg/player/10698/nephh,CN,701030,all,,bo3,0.81,145.0,30,39,31,72%,86.0,23%,1.0,6.0,0.77
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,701030,all,,bo3,1.25,267.0,49,44,24,72%,172.0,29%,5.0,6.0,1.11
Deryeon,WOL,https://www.vlr.gg/player/9152/deryeon,CN,701030,all,,bo3,1.09,206.0,41,38,17,75%,122.0,28%,1.0,7.0,1.08
glacier,WOL,https://www.vlr.gg/player/49973/glacier,CN,701030,all,,bo3,0.96,210.0,38,43,12,67%,138.0,27%,7.0,10.0,0.88
aluba,WOL,https://www.vlr.gg/player/14441/aluba,CN,701030,all,,bo3,0.94,160.0,33,39,11,65%,110.0,30%,3.0,3.0,0.85
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,CN,701030,all,,bo3,0.83,151.0,28,40,21,72%,102.0,23%,5.0,10.0,0.7
GuanG,NOVA,https://www.vlr.gg/player/41054/guang,CN,701031,all,,bo3,1.22,224.0,36,21,13,85%,136.0,31%,3.0,1.0,1.71
swagzor,NOVA,https://www.vlr.gg/player/45492/swagzor,CN,701031,all,,bo3,1.2,278.0,40,26,6,68%,161.0,26%,12.0,11.0,1.54
qiutiaN,NOVA,https://www.vlr.gg/player/43007/qiutian,CN,701031,all,,bo3,1.16,201.0,33,24,17,83%,130.0,21%,3.0,1.0,1.38
cb,NOVA,https://www.vlr.gg/player/39697/cb,CN,701031,all,,bo3,1.14,196.0,26,20,12,80%,135.0,32%,1.0,3.0,1.3
Ezeir,NOVA,https://www.vlr.gg/player/46460/ezeir,CN,701031,all,,bo3,1.12,210.0,31,24,18,83%,129.0,23%,4.0,2.0,1.29
coconut,FPX,https://www.vlr.gg/player/12365/coconut,CN,701031,all,,bo3,0.97,161.0,21,29,13,61%,121.0,39%,2.0,4.0,0.72
KovaQ,FPX,https://www.vlr.gg/player/7987/kovaq,CN,701031,all,,bo3,0.9,187.0,24,33,19,61%,121.0,27%,6.0,5.0,0.73
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,701031,all,,bo3,0.79,158.0,22,35,4,63%,102.0,46%,2.0,1.0,0.63
Xlele,FPX,https://www.vlr.gg/player/54487/xlele,CN,701031,all,,bo3,0.78,174.0,26,34,4,54%,120.0,22%,4.0,5.0,0.76
Setrod,FPX,https://www.vlr.gg/player/50025/setrod,CN,701031,all,,bo3,0.7,160.0,22,35,6,46%,103.0,35%,4.0,8.0,0.63
