Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,314643,all,,0.77,171,23,31,14,0.74,79%,108,33%,5,5,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,314643,all,,0.71,121,17,28,15,0.61,60%,80,38%,0,5,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,314643,all,,0.71,191,28,36,4,0.78,60%,119,22%,6,5,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,314644,all,,1.36,208,28,18,12,1.56,87%,140,26%,5,3,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,314644,all,,1.28,290,41,29,9,1.41,74%,195,33%,3,5,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,314644,all,,1.06,230,30,26,10,1.15,71%,160,28%,4,6,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,314644,all,,1.05,182,26,24,18,1.08,79%,119,33%,3,2,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,314644,all,,1.0,216,29,24,7,1.21,76%,157,31%,3,4,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,314644,all,,0.98,182,26,29,8,0.9,68%,130,27%,3,1,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,314644,all,,0.91,191,26,32,11,0.81,76%,129,33%,5,4,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,314644,all,,0.87,182,25,29,6,0.86,68%,114,24%,6,5,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,314644,all,,0.83,199,27,32,7,0.84,68%,139,26%,3,4,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,314644,all,,0.52,142,17,32,14,0.53,66%,93,25%,3,4,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,314645,all,,0.98,189,27,27,6,1.0,68%,118,19%,8,8,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,314645,all,,0.93,182,25,29,10,0.86,78%,125,20%,5,3,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,314645,all,,0.86,181,28,29,9,0.97,63%,109,28%,2,4,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,314645,all,,0.69,158,20,31,15,0.65,71%,101,21%,3,4,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,314645,all,,0.65,126,16,29,2,0.55,59%,98,17%,2,2,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,314645,all,,1.55,264,41,20,9,2.05,80%,168,31%,5,0,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,314645,all,,1.15,240,35,28,3,1.25,59%,158,31%,7,6,bo3
Less,LOUD,https://www.vlr.gg/player/8447/less,Americas,314645,all,,1.14,157,22,17,12,1.29,88%,103,23%,2,3,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,314645,all,,1.13,172,27,22,12,1.23,78%,109,39%,4,2,bo3
saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,Americas,314645,all,,0.59,145,20,29,8,0.69,59%,95,31%,3,9,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,314646,all,,1.43,317,59,43,20,1.37,85%,215,27%,16,7,bo3
runi,C9,https://www.vlr.gg/player/16003/runi,Americas,314646,all,,1.18,210,41,34,15,1.21,79%,148,33%,3,4,bo3
moose,C9,https://www.vlr.gg/player/7458/moose,Americas,314646,all,,1.01,201,39,33,11,1.18,77%,134,19%,3,1,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,314646,all,,0.99,202,38,37,26,1.03,79%,134,17%,7,4,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,314646,all,,0.87,163,27,38,31,0.71,77%,106,23%,3,4,bo3
nzr,FUR,https://www.vlr.gg/player/725/nzr,Americas,314646,all,,1.04,208,39,38,18,1.03,81%,139,26%,0,2,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,314646,all,,0.98,194,36,38,16,0.95,75%,118,22%,1,6,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,314646,all,,0.97,242,43,45,11,0.96,71%,153,18%,6,6,bo3
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,314646,all,,0.93,206,40,43,7,0.93,67%,143,39%,10,12,bo3
kon4n,FUR,https://www.vlr.gg/player/1671/kon4n,Americas,314646,all,,0.64,162,27,40,15,0.68,69%,104,26%,3,6,bo3
crashies,NRG,https://www.vlr.gg/player/4/crashies,Americas,314647,all,,1.12,205,56,48,16,1.17,75%,131,30%,2,6,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,314647,all,,1.04,189,45,48,45,0.94,68%,119,18%,2,3,bo3
Marved,NRG,https://www.vlr.gg/player/263/marved,Americas,314647,all,,0.84,179,44,55,20,0.8,68%,117,24%,6,9,bo3
Victor,NRG,https://www.vlr.gg/player/261/victor,Americas,314647,all,,0.83,172,46,55,8,0.84,59%,119,29%,10,6,bo3
Demon1,NRG,https://www.vlr.gg/player/26171/demon1,Americas,314647,all,,0.78,168,43,57,16,0.75,64%,131,39%,12,17,bo3
Derrek,EG,https://www.vlr.gg/player/1533/derrek,Americas,314647,all,,1.32,219,60,40,21,1.5,79%,140,33%,4,2,bo3
jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,Americas,314647,all,,1.25,288,68,51,16,1.33,75%,182,15%,13,7,bo3
NaturE,EG,https://www.vlr.gg/player/4927/nature,Americas,314647,all,,1.11,188,45,46,37,0.98,73%,126,30%,5,4,bo3
supamen,EG,https://www.vlr.gg/player/826/supamen,Americas,314647,all,,1.0,181,45,48,34,0.94,68%,124,42%,6,10,bo3
Apoth,EG,https://www.vlr.gg/player/5188/apoth,Americas,314647,all,,0.88,180,45,49,16,0.92,66%,120,38%,13,9,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,314648,all,,1.12,193,42,39,19,1.08,72%,130,22%,3,6,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,314648,all,,1.1,280,60,52,14,1.15,71%,184,33%,16,10,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,314648,all,,1.09,181,42,43,21,0.98,75%,121,32%,7,3,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,314648,all,,1.07,192,46,44,25,1.05,66%,132,32%,3,4,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,314648,all,,0.87,165,39,45,23,0.87,77%,104,22%,6,7,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,314648,all,,1.25,227,51,39,17,1.31,77%,140,39%,6,2,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,314648,all,,1.16,239,55,47,14,1.17,74%,163,21%,8,8,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,314648,all,,1.05,209,49,43,14,1.14,75%,138,39%,3,4,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,314648,all,,0.77,169,35,49,26,0.71,74%,108,19%,9,14,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,314648,all,,0.56,144,33,51,6,0.65,62%,95,22%,4,7,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,314650,all,,1.63,313,45,24,20,1.88,83%,203,28%,8,3,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,314650,all,,1.28,281,38,27,7,1.41,80%,187,20%,14,3,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,314650,all,,1.08,176,28,24,8,1.17,80%,140,23%,3,1,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,314650,all,,0.95,143,21,23,15,0.91,80%,96,22%,2,3,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,314650,all,,0.79,109,14,21,12,0.67,75%,83,33%,1,2,bo3
nzr,FUR,https://www.vlr.gg/player/725/nzr,Americas,314650,all,,1.02,178,25,27,10,0.93,65%,124,19%,0,1,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,314650,all,,0.95,168,25,26,10,0.96,83%,114,44%,2,3,bo3
kon4n,FUR,https://www.vlr.gg/player/1671/kon4n,Americas,314650,all,,0.82,159,23,27,9,0.85,65%,100,35%,2,7,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,314650,all,,0.75,172,25,32,5,0.78,60%,115,23%,3,6,bo3
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,314650,all,,0.6,168,20,34,11,0.59,53%,118,31%,5,11,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,314651,all,,0.9,177,27,32,10,0.84,71%,104,25%,5,4,bo3
Demon1,NRG,https://www.vlr.gg/player/26171/demon1,Americas,314651,all,,0.83,206,28,37,11,0.76,71%,135,32%,2,3,bo3
crashies,NRG,https://www.vlr.gg/player/4/crashies,Americas,314651,all,,0.75,153,19,31,21,0.61,68%,106,32%,2,3,bo3
Victor,NRG,https://www.vlr.gg/player/261/victor,Americas,314651,all,,0.69,218,29,38,5,0.76,63%,139,20%,6,10,bo3
Marved,NRG,https://www.vlr.gg/player/263/marved,Americas,314651,all,,0.55,133,18,35,6,0.51,56%,89,22%,3,3,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,314651,all,,1.36,207,32,19,20,1.68,90%,130,33%,2,1,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,314651,all,,1.35,240,36,24,15,1.5,78%,166,28%,3,1,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,314651,all,,1.21,279,41,29,11,1.41,83%,166,14%,9,7,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,314651,all,,1.18,249,38,28,10,1.36,88%,155,35%,5,4,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,314651,all,,1.07,174,26,21,8,1.24,76%,112,30%,4,5,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,314652,all,,1.16,216,53,46,21,1.15,79%,137,35%,5,4,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,314652,all,,1.1,241,55,49,10,1.12,76%,166,25%,18,10,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,314652,all,,0.97,212,49,47,11,1.04,71%,143,35%,6,5,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,314652,all,,0.79,137,32,43,22,0.74,68%,99,26%,2,5,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,314652,all,,0.62,159,33,55,12,0.6,65%,104,27%,4,7,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,314652,all,,1.36,225,56,36,23,1.56,80%,146,37%,8,1,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,314652,all,,1.27,251,59,42,8,1.4,74%,159,35%,10,7,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,314652,all,,1.07,207,50,46,10,1.09,64%,132,31%,7,10,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,314652,all,,0.9,197,43,48,25,0.9,67%,123,32%,2,13,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,314652,all,,0.76,161,32,50,21,0.64,68%,120,21%,4,4,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,314653,all,,1.5,330,56,33,12,1.7,77%,209,30%,14,3,bo3
moose,C9,https://www.vlr.gg/player/7458/moose,Americas,314653,all,,1.39,208,38,20,8,1.9,83%,149,23%,6,2,bo3
runi,C9,https://www.vlr.gg/player/16003/runi,Americas,314653,all,,0.98,199,34,32,13,1.06,75%,141,38%,4,3,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,314653,all,,0.93,170,28,34,21,0.82,73%,112,28%,4,3,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,314653,all,,0.86,226,38,42,14,0.9,75%,146,26%,3,6,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,314653,all,,1.11,230,38,37,8,1.03,69%,150,27%,4,4,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,314653,all,,1.01,223,38,38,10,1.0,71%,144,39%,7,8,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,314653,all,,0.94,228,38,41,9,0.93,65%,147,26%,3,10,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,314653,all,,0.9,180,31,37,16,0.84,75%,127,32%,3,3,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,314653,all,,0.44,114,16,41,18,0.39,56%,81,22%,0,6,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,314654,all,,1.06,192,29,27,13,1.07,85%,111,23%,3,3,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,314654,all,,0.85,151,23,30,9,0.77,59%,113,23%,1,2,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,314654,all,,0.84,192,25,31,13,0.81,71%,134,14%,4,8,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,314654,all,,0.79,169,23,32,6,0.72,49%,118,27%,6,8,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,314654,all,,0.65,129,14,31,14,0.45,63%,89,29%,1,5,bo3
Less,LOUD,https://www.vlr.gg/player/8447/less,Americas,314654,all,,1.69,276,41,16,8,2.56,90%,195,36%,3,0,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,314654,all,,1.29,205,30,23,22,1.3,80%,146,29%,5,3,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,314654,all,,1.12,235,33,26,15,1.27,76%,156,30%,6,3,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,314654,all,,0.93,163,23,21,2,1.1,71%,94,25%,9,6,bo3
saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,Americas,314654,all,,0.88,174,24,28,17,0.86,73%,122,27%,3,3,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,337407,all,,0.96,211,34,36,17,0.94,74%,143,29%,3,0,bo3
moose,C9,https://www.vlr.gg/player/7458/moose,Americas,337407,all,,0.92,224,35,34,4,1.03,62%,136,29%,7,6,bo3
runi,C9,https://www.vlr.gg/player/16003/runi,Americas,337407,all,,0.86,127,23,29,13,0.79,64%,94,31%,4,1,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,337407,all,,0.83,216,34,41,6,0.83,64%,141,31%,7,10,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,337407,all,,0.63,107,18,36,10,0.5,62%,80,22%,3,6,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,337407,all,,1.33,233,40,28,9,1.43,79%,152,30%,9,9,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,337407,all,,1.28,237,36,30,24,1.2,85%,156,23%,7,3,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,337407,all,,1.28,228,37,27,18,1.37,83%,147,21%,3,0,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,337407,all,,0.98,194,33,28,8,1.18,66%,124,24%,3,7,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,337407,all,,0.98,186,30,31,22,0.97,81%,129,23%,1,5,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,337408,all,,1.85,337,47,15,5,3.13,83%,207,23%,8,2,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,337408,all,,1.28,260,36,24,6,1.5,86%,167,24%,5,1,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,337408,all,,1.11,199,27,20,11,1.35,78%,134,30%,5,5,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,337408,all,,1.03,137,16,15,18,1.07,86%,92,37%,2,0,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,337408,all,,0.65,173,20,28,9,0.71,69%,123,23%,4,4,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,337408,all,,1.14,193,26,27,13,0.96,75%,116,36%,3,1,bo3
saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,Americas,337408,all,,0.88,181,21,27,7,0.78,67%,129,23%,1,5,bo3
Less,LOUD,https://www.vlr.gg/player/8447/less,Americas,337408,all,,0.83,152,17,27,10,0.63,61%,105,20%,2,4,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,337408,all,,0.8,181,22,31,12,0.71,64%,106,23%,3,4,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,337408,all,,0.38,128,16,34,3,0.47,50%,81,21%,3,10,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,337409,all,,1.07,224,31,31,13,1.0,67%,139,36%,4,3,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,337409,all,,0.89,185,25,31,17,0.81,72%,126,38%,2,8,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,337409,all,,0.76,162,22,31,1,0.71,62%,108,23%,2,2,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,337409,all,,0.61,167,22,33,7,0.67,44%,111,23%,5,9,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,337409,all,,0.58,144,18,33,8,0.55,62%,96,15%,3,1,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,337409,all,,1.59,311,44,22,7,2.0,79%,204,27%,9,4,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,337409,all,,1.27,204,30,21,25,1.43,79%,136,27%,4,3,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,337409,all,,1.24,208,27,20,13,1.35,82%,151,17%,5,2,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,337409,all,,1.18,214,30,27,18,1.11,74%,146,30%,2,3,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,337409,all,,0.91,179,28,28,11,1.0,79%,113,34%,3,4,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,337410,all,,1.14,248,55,49,14,1.12,75%,173,31%,16,8,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,337410,all,,1.08,216,48,50,29,0.96,71%,143,27%,6,8,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,337410,all,,0.95,174,43,47,27,0.91,72%,117,23%,6,5,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,337410,all,,0.87,174,39,47,17,0.83,65%,119,40%,3,5,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,337410,all,,0.72,141,30,50,20,0.6,69%,89,18%,5,3,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,337410,all,,1.26,246,58,42,14,1.38,75%,163,26%,10,7,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,337410,all,,1.15,194,45,41,23,1.1,75%,140,35%,3,0,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,337410,all,,1.14,271,60,46,14,1.3,72%,157,23%,9,9,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,337410,all,,0.88,175,44,43,11,1.02,63%,108,20%,4,15,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,337410,all,,0.84,172,36,43,19,0.84,71%,109,36%,3,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,337411,all,,1.24,214,50,41,24,1.22,71%,137,19%,7,2,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,337411,all,,1.14,208,48,46,16,1.04,62%,144,25%,3,4,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,337411,all,,1.05,188,39,43,21,0.91,68%,125,30%,6,7,bo3
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,337411,all,,0.7,181,39,51,9,0.76,62%,122,27%,9,14,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,337411,all,,0.66,136,23,50,32,0.46,63%,88,21%,3,8,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,337411,all,,1.36,249,59,36,23,1.64,81%,169,26%,5,5,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,337411,all,,1.14,217,46,37,26,1.24,75%,127,23%,6,6,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,337411,all,,1.09,210,47,42,25,1.12,76%,140,23%,11,3,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,337411,all,,1.09,216,44,41,35,1.07,78%,139,19%,8,8,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,337411,all,,0.71,147,35,43,11,0.81,70%,97,25%,5,6,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,337413,all,,1.15,262,56,49,14,1.14,73%,178,28%,9,10,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,337413,all,,1.12,214,52,41,7,1.27,70%,142,26%,5,3,bo3
heat,KRÜ,https://www.vlr.gg/player/8673/heat,Americas,337413,all,,0.9,192,42,49,22,0.86,75%,122,30%,4,6,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,337413,all,,0.82,185,38,51,23,0.75,72%,123,33%,10,4,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,337413,all,,0.82,150,34,42,12,0.81,66%,103,33%,5,7,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,337413,all,,1.31,253,61,40,11,1.52,73%,163,29%,7,3,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,337413,all,,1.14,231,54,46,10,1.17,75%,156,39%,8,9,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,337413,all,,1.06,223,48,47,30,1.02,75%,146,24%,4,8,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,337413,all,,0.92,158,37,40,11,0.93,69%,105,28%,6,5,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,337413,all,,0.72,154,32,49,25,0.65,64%,104,24%,5,8,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,337414,all,,1.18,229,101,80,43,1.26,76%,145,30%,15,11,bo5
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,337414,all,,1.08,204,84,80,33,1.05,70%,134,26%,11,8,bo5
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,337414,all,,0.96,206,86,92,28,0.93,74%,141,23%,14,12,bo5
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,337414,all,,0.95,196,75,86,55,0.87,72%,126,33%,5,15,bo5
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,337414,all,,0.83,166,74,90,18,0.82,66%,116,30%,16,12,bo5
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,337414,all,,1.1,234,101,84,19,1.2,72%,160,32%,19,17,bo5
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,337414,all,,1.05,214,87,78,33,1.12,74%,141,32%,10,8,bo5
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,337414,all,,1.01,181,77,80,37,0.96,69%,128,28%,12,7,bo5
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,337414,all,,0.99,225,94,93,50,1.01,78%,144,31%,7,11,bo5
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,337414,all,,0.79,166,69,85,15,0.81,66%,113,34%,10,18,bo5
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,337412,all,,1.32,233,56,36,15,1.56,87%,145,49%,11,5,bo5
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,337412,all,,1.13,214,51,39,13,1.31,76%,140,35%,8,5,bo5
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,337412,all,,1.11,193,44,38,17,1.16,75%,131,30%,5,5,bo5
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,337412,all,,1.09,228,47,43,23,1.09,73%,154,20%,7,11,bo5
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,337412,all,,0.97,197,45,45,14,1.0,76%,136,23%,5,1,bo5
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,337412,all,,1.03,205,43,47,16,0.91,73%,140,26%,9,7,bo5
icy,G2,https://www.vlr.gg/player/8402/icy,Americas,337412,all,,1.01,215,49,50,8,0.98,70%,145,24%,5,8,bo5
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,337412,all,,0.85,207,47,51,6,0.92,67%,135,28%,9,8,bo5
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,337412,all,,0.76,157,33,48,30,0.69,78%,102,31%,1,5,bo5
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,337412,all,,0.71,142,29,47,20,0.62,63%,103,38%,3,8,bo5
tomaszy,KC,https://www.vlr.gg/player/19691/tomaszy,EMEA,318911,all,,1.36,247,38,22,6,1.73,85%,172,35%,7,3,bo3
sh1n,KC,https://www.vlr.gg/player/2625/sh1n,EMEA,318911,all,,1.33,213,29,19,26,1.53,85%,135,28%,1,3,bo3
N4RRATE,KC,https://www.vlr.gg/player/36245/n4rrate,EMEA,318911,all,,1.29,252,36,25,15,1.44,90%,158,22%,3,2,bo3
MAGNUM,KC,https://www.vlr.gg/player/2173/magnum,EMEA,318911,all,,1.03,158,20,24,23,0.83,82%,104,24%,3,3,bo3
marteen,KC,https://www.vlr.gg/player/10307/marteen,EMEA,318911,all,,0.92,193,24,25,9,0.96,77%,128,34%,6,7,bo3
Cloud,GX,https://www.vlr.gg/player/4181/cloud,EMEA,318911,all,,1.15,205,30,24,6,1.25,64%,136,33%,2,3,bo3
Fit1nho,GX,https://www.vlr.gg/player/292/fit1nho,EMEA,318911,all,,1.14,235,32,30,14,1.07,79%,147,42%,5,3,bo3
purp0,GX,https://www.vlr.gg/player/1885/purp0,EMEA,318911,all,,0.81,183,24,31,9,0.77,56%,126,18%,9,5,bo3
hoody,GX,https://www.vlr.gg/player/2690/hoody,EMEA,318911,all,,0.7,169,21,29,12,0.72,72%,112,23%,3,2,bo3
Redgar,GX,https://www.vlr.gg/player/1427/redgar,EMEA,318911,all,,0.2,77,8,34,12,0.24,51%,56,31%,0,8,bo3
sheydos,MKOI,https://www.vlr.gg/player/1428/sheydos,EMEA,318913,all,,1.14,225,34,27,2,1.26,74%,144,43%,3,2,bo3
grubinho,MKOI,https://www.vlr.gg/player/5550/grubinho,EMEA,318913,all,,0.91,172,24,31,13,0.77,76%,116,30%,6,4,bo3
ShadoW,MKOI,https://www.vlr.gg/player/451/shadow,EMEA,318913,all,,0.9,182,28,31,14,0.9,69%,110,13%,1,4,bo3
kamo,MKOI,https://www.vlr.gg/player/14681/kamo,EMEA,318913,all,,0.79,179,23,34,10,0.68,67%,124,28%,5,8,bo3
starxo,MKOI,https://www.vlr.gg/player/565/starxo,EMEA,318913,all,,0.66,125,18,31,13,0.58,62%,87,28%,4,5,bo3
