match_id,map_num,map_name,round,winner_org,winner_side,win_condition,score_after,date,event
319780,164283,IceboxPICK,8,JDG,attack,elimination,2-6,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,9,JDG,attack,elimination,2-7,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,10,JDG,attack,elimination,2-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,11,JDG,attack,elimination,2-9,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,12,JDG,attack,elimination,2-10,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,13,DRG,attack,elimination,3-10,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,14,DRG,attack,elimination,4-10,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,15,JDG,defense,defuse,4-11,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,16,DRG,attack,detonate,5-11,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,17,JDG,defense,defuse,5-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164283,IceboxPICK,18,JDG,defense,elimination,5-13,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,1,DRG,attack,elimination,1-0,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,2,DRG,attack,elimination,2-0,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,3,DRG,attack,elimination,3-0,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,4,JDG,defense,defuse,3-1,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,5,JDG,defense,elimination,3-2,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,6,JDG,defense,elimination,3-3,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,7,JDG,defense,defuse,3-4,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,8,JDG,defense,defuse,3-5,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,9,JDG,defense,defuse,3-6,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,10,JDG,defense,elimination,3-7,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,11,JDG,defense,defuse,3-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,12,DRG,attack,elimination,4-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,13,DRG,defense,elimination,5-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,14,DRG,defense,elimination,6-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,15,DRG,defense,defuse,7-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,16,DRG,defense,elimination,8-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,17,DRG,defense,time,9-8,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,18,JDG,attack,detonate,9-9,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,19,JDG,attack,elimination,9-10,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,20,JDG,attack,elimination,9-11,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,21,JDG,attack,detonate,9-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,22,DRG,defense,time,10-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,23,DRG,defense,defuse,11-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,24,DRG,defense,elimination,12-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,25,DRG,attack,elimination,13-12,2024-04-20,Champions Tour 2024: China Stage 1
319780,164284,Bind,26,DRG,defense,elimination,14-12,2024-04-20,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,1,NOVA,defense,defuse,0-1,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,2,NOVA,defense,defuse,0-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,3,TYL,attack,elimination,1-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,4,TYL,attack,elimination,2-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,5,TYL,attack,detonate,3-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,6,TYL,attack,elimination,4-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,7,TYL,attack,elimination,5-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,8,NOVA,defense,elimination,5-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,9,NOVA,defense,defuse,5-4,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,10,NOVA,defense,defuse,5-5,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,11,TYL,attack,elimination,6-5,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,12,NOVA,defense,elimination,6-6,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,13,NOVA,attack,elimination,6-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,14,NOVA,attack,elimination,6-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,15,TYL,defense,time,7-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,16,NOVA,attack,detonate,7-9,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,17,NOVA,attack,detonate,7-10,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,18,TYL,defense,time,8-10,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,19,NOVA,attack,detonate,8-11,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,20,TYL,defense,elimination,9-11,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,21,TYL,defense,elimination,10-11,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,22,NOVA,attack,elimination,10-12,2024-04-21,Champions Tour 2024: China Stage 1
319781,164285,IceboxPICK,23,NOVA,attack,elimination,10-13,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,1,TYL,attack,elimination,1-0,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,2,TYL,attack,elimination,2-0,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,3,NOVA,defense,elimination,2-1,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,4,NOVA,defense,time,2-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,5,NOVA,defense,elimination,2-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,6,TYL,attack,elimination,3-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,7,NOVA,defense,elimination,3-4,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,8,NOVA,defense,time,3-5,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,9,NOVA,defense,elimination,3-6,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,10,TYL,attack,elimination,4-6,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,11,TYL,attack,elimination,5-6,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,12,NOVA,defense,defuse,5-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,13,TYL,defense,elimination,6-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,14,TYL,defense,elimination,7-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,15,TYL,defense,defuse,8-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,16,NOVA,attack,elimination,8-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,17,TYL,defense,defuse,9-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,18,TYL,defense,defuse,10-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,19,NOVA,attack,detonate,10-9,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,20,NOVA,attack,detonate,10-10,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,21,TYL,defense,defuse,11-10,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,22,NOVA,attack,elimination,11-11,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,23,NOVA,attack,elimination,11-12,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,24,TYL,defense,elimination,12-12,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,25,TYL,attack,elimination,13-12,2024-04-21,Champions Tour 2024: China Stage 1
319781,164286,AscentPICK,26,TYL,defense,elimination,14-12,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,1,NOVA,attack,elimination,0-1,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,2,NOVA,attack,detonate,0-2,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,3,NOVA,attack,elimination,0-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,4,TYL,defense,elimination,1-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,5,TYL,defense,defuse,2-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,6,TYL,defense,defuse,3-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,7,TYL,defense,elimination,4-3,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,8,NOVA,attack,elimination,4-4,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,9,TYL,defense,elimination,5-4,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,10,NOVA,attack,elimination,5-5,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,11,NOVA,attack,elimination,5-6,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,12,NOVA,attack,elimination,5-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,13,TYL,attack,elimination,6-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,14,TYL,attack,elimination,7-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,15,TYL,attack,elimination,8-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,16,TYL,attack,elimination,9-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,17,TYL,attack,elimination,10-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,18,TYL,attack,elimination,11-7,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,19,NOVA,defense,defuse,11-8,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,20,NOVA,defense,elimination,11-9,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,21,TYL,attack,elimination,12-9,2024-04-21,Champions Tour 2024: China Stage 1
319781,164287,Split,22,TYL,attack,elimination,13-9,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,1,EDG,attack,elimination,1-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,2,EDG,attack,elimination,2-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,3,EDG,attack,elimination,3-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,4,EDG,attack,elimination,4-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,5,TEC,defense,defuse,4-1,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,6,TEC,defense,defuse,4-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,7,EDG,attack,elimination,5-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,8,EDG,attack,elimination,6-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,9,EDG,attack,detonate,7-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,10,TEC,defense,elimination,7-3,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,11,EDG,attack,elimination,8-3,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,12,TEC,defense,elimination,8-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,13,EDG,defense,elimination,9-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,14,EDG,defense,elimination,10-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,15,TEC,attack,elimination,10-5,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,16,EDG,defense,elimination,11-5,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,17,EDG,defense,defuse,12-5,2024-04-21,Champions Tour 2024: China Stage 1
319782,164288,AscentPICK,18,EDG,defense,elimination,13-5,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,1,EDG,attack,elimination,1-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,2,EDG,attack,elimination,2-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,3,EDG,attack,elimination,3-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,4,EDG,attack,detonate,4-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,5,EDG,attack,elimination,5-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,6,EDG,attack,elimination,6-0,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,7,TEC,defense,elimination,6-1,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,8,TEC,defense,defuse,6-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,9,EDG,attack,elimination,7-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,10,EDG,attack,elimination,8-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,11,EDG,attack,elimination,9-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,12,EDG,attack,elimination,10-2,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,13,TEC,attack,elimination,10-3,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,14,TEC,attack,elimination,10-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,15,EDG,defense,elimination,11-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,16,EDG,defense,elimination,12-4,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,17,TEC,attack,elimination,12-5,2024-04-21,Champions Tour 2024: China Stage 1
319782,164289,SunsetPICK,18,EDG,defense,elimination,13-5,2024-04-21,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,1,TEC,attack,elimination,1-0,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,2,TEC,attack,elimination,2-0,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,3,BLG,defense,elimination,2-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,4,TEC,attack,elimination,3-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,5,TEC,attack,detonate,4-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,6,TEC,attack,elimination,5-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,7,BLG,defense,elimination,5-2,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,8,BLG,defense,defuse,5-3,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,9,TEC,attack,elimination,6-3,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,10,BLG,defense,elimination,6-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,11,TEC,attack,elimination,7-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,12,BLG,defense,defuse,7-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,13,TEC,defense,elimination,8-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,14,TEC,defense,elimination,9-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,15,TEC,defense,elimination,10-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,16,BLG,attack,elimination,10-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,17,TEC,defense,defuse,11-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,18,TEC,defense,elimination,12-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,19,BLG,attack,elimination,12-7,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,20,BLG,attack,elimination,12-8,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,21,BLG,attack,elimination,12-9,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,22,BLG,attack,elimination,12-10,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,23,BLG,attack,elimination,12-11,2024-04-26,Champions Tour 2024: China Stage 1
319783,164291,SunsetPICK,24,TEC,defense,elimination,13-11,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,1,BLG,attack,elimination,0-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,2,BLG,attack,elimination,0-2,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,3,TEC,defense,defuse,1-2,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,4,BLG,attack,elimination,1-3,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,5,BLG,attack,detonate,1-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,6,TEC,defense,elimination,2-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,7,TEC,defense,defuse,3-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,8,BLG,attack,elimination,3-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,9,BLG,attack,elimination,3-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,10,BLG,attack,elimination,3-7,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,11,BLG,attack,elimination,3-8,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,12,TEC,defense,defuse,4-8,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,13,TEC,attack,elimination,5-8,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,14,TEC,attack,detonate,6-8,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,15,BLG,defense,elimination,6-9,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,16,TEC,attack,elimination,7-9,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,17,TEC,attack,elimination,8-9,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,18,BLG,defense,time,8-10,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,19,BLG,defense,defuse,8-11,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,20,BLG,defense,elimination,8-12,2024-04-26,Champions Tour 2024: China Stage 1
319783,164292,BindPICK,21,BLG,defense,elimination,8-13,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,1,TEC,defense,defuse,1-0,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,2,TEC,defense,elimination,2-0,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,3,TEC,defense,elimination,3-0,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,4,BLG,attack,elimination,3-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,5,TEC,defense,defuse,4-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,6,TEC,defense,elimination,5-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,7,TEC,defense,defuse,6-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,8,TEC,defense,defuse,7-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,9,TEC,defense,time,8-1,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,10,BLG,attack,elimination,8-2,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,11,BLG,attack,elimination,8-3,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,12,BLG,attack,elimination,8-4,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,13,BLG,defense,elimination,8-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,14,TEC,attack,elimination,9-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,15,TEC,attack,elimination,10-5,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,16,BLG,defense,elimination,10-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,17,TEC,attack,elimination,11-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,18,TEC,attack,elimination,12-6,2024-04-26,Champions Tour 2024: China Stage 1
319783,164293,Icebox,19,TEC,attack,elimination,13-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,1,DRG,defense,elimination,0-1,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,2,DRG,defense,defuse,0-2,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,3,TE,attack,elimination,1-2,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,4,DRG,defense,defuse,1-3,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,5,DRG,defense,defuse,1-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,6,TE,attack,elimination,2-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,7,TE,attack,elimination,3-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,8,TE,attack,detonate,4-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,9,TE,attack,elimination,5-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,10,DRG,defense,defuse,5-5,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,11,DRG,defense,elimination,5-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,12,TE,attack,elimination,6-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,13,DRG,attack,elimination,6-7,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,14,DRG,attack,elimination,6-8,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,15,DRG,attack,elimination,6-9,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,16,DRG,attack,detonate,6-10,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,17,DRG,attack,elimination,6-11,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,18,DRG,attack,elimination,6-12,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,19,TE,defense,elimination,7-12,2024-04-26,Champions Tour 2024: China Stage 1
319784,164294,BreezePICK,20,DRG,attack,elimination,7-13,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,1,DRG,defense,defuse,0-1,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,2,DRG,defense,elimination,0-2,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,3,DRG,defense,elimination,0-3,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,4,DRG,defense,elimination,0-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,5,TE,attack,elimination,1-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,6,TE,attack,elimination,2-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,7,TE,attack,elimination,3-4,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,8,DRG,defense,defuse,3-5,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,9,TE,attack,elimination,4-5,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,10,TE,attack,elimination,5-5,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,11,DRG,defense,defuse,5-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,12,TE,attack,elimination,6-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,13,TE,defense,elimination,7-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,14,TE,defense,elimination,8-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,15,TE,defense,defuse,9-6,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,16,DRG,attack,detonate,9-7,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,17,TE,defense,defuse,10-7,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,18,DRG,attack,elimination,10-8,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,19,DRG,attack,elimination,10-9,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,20,DRG,attack,elimination,10-10,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,21,DRG,attack,elimination,10-11,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,22,DRG,attack,elimination,10-12,2024-04-26,Champions Tour 2024: China Stage 1
319784,164295,SunsetPICK,23,DRG,attack,elimination,10-13,2024-04-26,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,1,WOL,attack,detonate,0-1,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,2,WOL,attack,elimination,0-2,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,3,TYL,defense,elimination,1-2,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,4,WOL,attack,elimination,1-3,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,5,WOL,attack,detonate,1-4,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,6,TYL,defense,elimination,2-4,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,7,TYL,defense,defuse,3-4,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,8,TYL,defense,elimination,4-4,2024-04-27,Champions Tour 2024: China Stage 1
319785,164297,SunsetPICK,9,TYL,defense,elimination,5-4,2024-04-27,Champions Tour 2024: China Stage 1
