match_id,map_num,killer,victim,kills,deaths
318935,164160,marteen,ShadoW,2,0
318935,164160,tomaszy,grubinho,2,1
318935,164160,tomaszy,sheydos,1,2
318935,164160,tomaszy,starxo,2,4
318935,164160,tomaszy,kamo,2,3
318935,164160,tomaszy,ShadoW,7,0
318935,164161,sh1n,grubinho,3,3
318935,164161,sh1n,sheydos,3,2
318935,164161,sh1n,starxo,2,4
318935,164161,sh1n,kamo,2,3
318935,164161,sh1n,ShadoW,0,1
318935,164161,MAGNUM,grubinho,4,2
318935,164161,MAGNUM,sheydos,2,1
318935,164161,MAGNUM,starxo,2,3
318935,164161,MAGNUM,kamo,3,9
318935,164161,MAGNUM,ShadoW,3,1
318935,164161,N4RRATE,grubinho,3,1
318935,164161,N4RRATE,sheydos,1,6
318935,164161,N4RRATE,starxo,4,4
318935,164161,N4RRATE,kamo,3,4
318935,164161,N4RRATE,ShadoW,6,2
318935,164161,marteen,grubinho,1,2
318935,164161,marteen,sheydos,3,2
318935,164161,marteen,starxo,2,6
318935,164161,marteen,kamo,2,4
318935,164161,marteen,ShadoW,3,1
318935,164161,tomaszy,grubinho,2,4
318935,164161,tomaszy,sheydos,3,3
318935,164161,tomaszy,starxo,2,3
318935,164161,tomaszy,kamo,4,5
318935,164161,tomaszy,ShadoW,3,1
318935,164162,sh1n,grubinho,2,5
318935,164162,sh1n,sheydos,2,5
318935,164162,sh1n,starxo,3,5
318935,164162,sh1n,kamo,1,1
318935,164162,sh1n,ShadoW,3,2
318935,164162,MAGNUM,grubinho,5,4
318935,164162,MAGNUM,sheydos,2,5
318935,164162,MAGNUM,starxo,2,6
318935,164162,MAGNUM,kamo,3,6
318935,164162,MAGNUM,ShadoW,4,1
318935,164162,N4RRATE,grubinho,6,4
318935,164162,N4RRATE,sheydos,2,3
318935,164162,N4RRATE,starxo,5,10
318935,164162,N4RRATE,kamo,8,1
318935,164162,N4RRATE,ShadoW,6,2
318935,164162,marteen,grubinho,5,4
318935,164162,marteen,sheydos,4,5
318935,164162,marteen,starxo,7,2
318935,164162,marteen,kamo,6,5
318935,164162,marteen,ShadoW,6,3
318935,164162,tomaszy,grubinho,4,2
318935,164162,tomaszy,sheydos,8,2
318935,164162,tomaszy,starxo,4,2
318935,164162,tomaszy,kamo,5,4
318935,164162,tomaszy,ShadoW,3,4
318936,164163,QutionerX,Redgar,3,2
318936,164163,QutionerX,hoody,2,3
318936,164163,QutionerX,Fit1nho,1,4
318936,164163,QutionerX,purp0,3,7
318936,164163,QutionerX,Cloud,4,2
318936,164163,Brave,Redgar,1,4
318936,164163,Brave,hoody,3,3
318936,164163,Brave,Fit1nho,5,2
318936,164163,Brave,purp0,3,2
318936,164163,Brave,Cloud,3,2
318936,164163,reazy,Redgar,2,3
318936,164163,reazy,hoody,1,2
318936,164163,reazy,Fit1nho,0,1
318936,164163,reazy,purp0,4,3
318936,164163,reazy,Cloud,1,5
318936,164163,pAura,Redgar,1,3
318936,164163,pAura,hoody,0,4
318936,164163,pAura,Fit1nho,2,2
318936,164163,pAura,purp0,1,5
318936,164163,pAura,Cloud,2,1
318936,164163,Elite,Redgar,3,4
318936,164163,Elite,hoody,3,1
318936,164163,Elite,Fit1nho,3,2
318936,164163,Elite,purp0,2,5
318936,164163,Elite,Cloud,3,0
318936,164164,QutionerX,Redgar,5,3
318936,164164,QutionerX,hoody,4,3
318936,164164,QutionerX,Fit1nho,2,3
318936,164164,QutionerX,purp0,6,6
318936,164164,QutionerX,Cloud,3,5
318936,164164,Brave,Redgar,2,3
318936,164164,Brave,hoody,3,6
318936,164164,Brave,Fit1nho,2,1
318936,164164,Brave,purp0,2,5
318936,164164,Brave,Cloud,1,4
318936,164164,reazy,Redgar,1,5
318936,164164,reazy,hoody,1,5
318936,164164,reazy,Fit1nho,3,3
318936,164164,reazy,purp0,4,3
318936,164164,reazy,Cloud,6,3
318936,164164,pAura,Redgar,3,2
318936,164164,pAura,hoody,3,7
318936,164164,pAura,Fit1nho,4,5
318936,164164,pAura,purp0,3,2
318936,164164,pAura,Cloud,6,5
318936,164164,Elite,Redgar,4,5
318936,164164,Elite,hoody,6,3
318936,164164,Elite,Fit1nho,5,1
318936,164164,Elite,purp0,4,2
318936,164164,Elite,Cloud,2,3
318937,164166,MAGNUM,MiniBoo,3,4
318937,164166,MAGNUM,benjyfishy,3,8
318937,164166,MAGNUM,Wo0t,2,4
318937,164166,MAGNUM,RieNs,3,1
318937,164166,MAGNUM,Boo,3,2
318937,164166,sh1n,MiniBoo,3,4
318937,164166,sh1n,benjyfishy,3,4
318937,164166,sh1n,Wo0t,4,5
318937,164166,sh1n,RieNs,2,4
318937,164166,sh1n,Boo,2,3
318937,164166,tomaszy,MiniBoo,4,6
318937,164166,tomaszy,benjyfishy,3,4
318937,164166,tomaszy,Wo0t,6,2
318937,164166,tomaszy,RieNs,6,3
318937,164166,tomaszy,Boo,1,5
318937,164166,marteen,MiniBoo,7,1
318937,164166,marteen,benjyfishy,4,4
318937,164166,marteen,Wo0t,3,5
318937,164166,marteen,RieNs,4,3
318937,164166,marteen,Boo,5,4
318937,164166,N4RRATE,MiniBoo,3,5
318937,164166,N4RRATE,benjyfishy,2,2
318937,164166,N4RRATE,Wo0t,4,5
318937,164166,N4RRATE,RieNs,5,3
318937,164166,N4RRATE,Boo,5,1
318937,164167,MAGNUM,MiniBoo,3,0
318937,164167,MAGNUM,benjyfishy,3,1
318937,164167,MAGNUM,Wo0t,4,2
318937,164167,MAGNUM,RieNs,5,1
318937,164167,MAGNUM,Boo,3,2
318937,164167,sh1n,MiniBoo,2,2
318937,164167,sh1n,benjyfishy,1,1
318937,164167,sh1n,Wo0t,3,1
318937,164167,sh1n,RieNs,1,1
318937,164167,sh1n,Boo,5,2
318937,164167,tomaszy,MiniBoo,4,1
318937,164167,tomaszy,benjyfishy,6,3
318937,164167,tomaszy,Wo0t,3,2
318937,164167,tomaszy,RieNs,3,0
318937,164167,tomaszy,Boo,1,1
318937,164167,marteen,MiniBoo,4,3
318937,164167,marteen,benjyfishy,1,1
318937,164167,marteen,Wo0t,2,1
318937,164167,marteen,RieNs,4,1
318937,164167,marteen,Boo,3,3
318937,164167,N4RRATE,MiniBoo,3,1
318937,164167,N4RRATE,benjyfishy,2,2
318937,164167,N4RRATE,Wo0t,0,4
318937,164167,N4RRATE,RieNs,2,2
318937,164167,N4RRATE,Boo,2,0
318937,164168,MAGNUM,MiniBoo,1,3
318937,164168,MAGNUM,benjyfishy,1,6
318937,164168,MAGNUM,Wo0t,1,4
318937,164168,MAGNUM,RieNs,3,3
318937,164168,MAGNUM,Boo,5,2
318937,164168,sh1n,MiniBoo,3,2
318937,164168,sh1n,benjyfishy,0,5
318937,164168,sh1n,Wo0t,2,2
318937,164168,sh1n,RieNs,1,3
318937,164168,sh1n,Boo,1,5
318937,164168,tomaszy,MiniBoo,2,2
318937,164168,tomaszy,benjyfishy,6,4
318937,164168,tomaszy,Wo0t,4,1
318937,164168,tomaszy,RieNs,1,4
318937,164168,tomaszy,Boo,5,4
318937,164168,marteen,MiniBoo,5,5
318937,164168,marteen,benjyfishy,5,6
318937,164168,marteen,Wo0t,2,7
318937,164168,marteen,RieNs,5,1
318937,164168,marteen,Boo,3,0
318937,164168,N4RRATE,MiniBoo,3,3
318937,164168,N4RRATE,benjyfishy,1,3
318937,164168,N4RRATE,Wo0t,7,3
318937,164168,N4RRATE,RieNs,2,4
318937,164168,N4RRATE,Boo,1,2
318938,164169,Kicks,sheydos,1,5
318938,164169,Kicks,ShadoW,0,5
318938,164169,Kicks,kamo,4,0
318938,164169,Kicks,starxo,3,2
318938,164169,Kicks,grubinho,2,2
318938,164169,ceNder,sheydos,3,3
318938,164169,ceNder,ShadoW,1,2
318938,164169,ceNder,kamo,0,8
318938,164169,ceNder,starxo,2,3
318938,164169,ceNder,grubinho,2,1
318938,164169,Sayf,sheydos,0,4
318938,164169,Sayf,ShadoW,2,3
318938,164169,Sayf,kamo,5,2
318938,164169,Sayf,starxo,1,4
318938,164169,Sayf,grubinho,3,2
318938,164169,trexx,sheydos,1,1
318938,164169,trexx,ShadoW,0,4
318938,164169,trexx,kamo,3,5
318938,164169,trexx,starxo,2,2
318938,164169,trexx,grubinho,2,3
318938,164169,runneR,sheydos,1,3
318938,164169,runneR,ShadoW,1,4
318938,164169,runneR,kamo,3,6
318938,164169,runneR,starxo,3,0
318938,164169,runneR,grubinho,1,3
318938,164170,Kicks,sheydos,2,1
318938,164170,Kicks,ShadoW,3,1
318938,164170,Kicks,kamo,2,2
318938,164170,Kicks,starxo,1,5
318938,164170,Kicks,grubinho,2,4
318938,164170,ceNder,sheydos,3,0
318938,164170,ceNder,ShadoW,1,1
318938,164170,ceNder,kamo,1,4
318938,164170,ceNder,starxo,2,5
318938,164170,ceNder,grubinho,3,3
318938,164170,Sayf,sheydos,4,1
318938,164170,Sayf,ShadoW,4,3
318938,164170,Sayf,kamo,4,3
318938,164170,Sayf,starxo,5,0
318938,164170,Sayf,grubinho,1,4
318938,164170,trexx,sheydos,4,3
318938,164170,trexx,ShadoW,3,4
318938,164170,trexx,kamo,6,1
318938,164170,trexx,starxo,6,4
318938,164170,trexx,grubinho,7,0
318938,164170,runneR,sheydos,3,3
318938,164170,runneR,ShadoW,3,6
318938,164170,runneR,kamo,2,2
318938,164170,runneR,starxo,2,1
318938,164170,runneR,grubinho,1,4
318938,164171,Kicks,sheydos,2,2
318938,164171,Kicks,ShadoW,1,3
318938,164171,Kicks,kamo,2,2
318938,164171,Kicks,starxo,3,3
318938,164171,Kicks,grubinho,3,5
318938,164171,ceNder,sheydos,3,1
318938,164171,ceNder,ShadoW,2,3
318938,164171,ceNder,kamo,2,2
318938,164171,ceNder,starxo,2,4
318938,164171,ceNder,grubinho,1,4
318938,164171,Sayf,sheydos,1,4
318938,164171,Sayf,ShadoW,2,2
318938,164171,Sayf,kamo,2,4
318938,164171,Sayf,starxo,2,2
318938,164171,Sayf,grubinho,1,3
318938,164171,trexx,sheydos,0,6
318938,164171,trexx,ShadoW,1,2
318938,164171,trexx,kamo,4,3
318938,164171,trexx,starxo,2,3
318938,164171,trexx,grubinho,1,2
318938,164171,runneR,sheydos,0,4
318938,164171,runneR,ShadoW,2,3
318938,164171,runneR,kamo,2,5
318938,164171,runneR,starxo,2,0
318938,164171,runneR,grubinho,1,4
318939,164172,ANGE1,Leo,0,4
318939,164172,ANGE1,Chronicle,0,5
318939,164172,ANGE1,Derke,3,5
318939,164172,ANGE1,Alfajer,2,2
318939,164172,ANGE1,Boaster,2,1
318939,164172,Shao,Leo,1,4
318939,164172,Shao,Chronicle,3,3
318939,164172,Shao,Derke,3,4
318939,164172,Shao,Alfajer,1,4
318939,164172,Shao,Boaster,2,0
318939,164172,ardiis,Leo,2,4
318939,164172,ardiis,Chronicle,5,3
318939,164172,ardiis,Derke,3,5
318939,164172,ardiis,Alfajer,2,3
318939,164172,ardiis,Boaster,4,0
318939,164172,Zyppan,Leo,4,3
318939,164172,Zyppan,Chronicle,2,1
318939,164172,Zyppan,Derke,2,5
318939,164172,Zyppan,Alfajer,3,4
318939,164172,Zyppan,Boaster,1,0
318939,164172,SUYGETSU,Leo,0,1
318939,164172,SUYGETSU,Chronicle,2,2
318939,164172,SUYGETSU,Derke,2,6
318939,164172,SUYGETSU,Alfajer,0,3
318939,164172,SUYGETSU,Boaster,1,0
318939,164173,ANGE1,Leo,1,1
318939,164173,ANGE1,Chronicle,3,4
318939,164173,ANGE1,Derke,1,3
318939,164173,ANGE1,Alfajer,1,7
318939,164173,ANGE1,Boaster,2,1
318939,164173,Shao,Leo,3,3
318939,164173,Shao,Chronicle,1,2
318939,164173,Shao,Derke,6,2
318939,164173,Shao,Alfajer,3,3
318939,164173,Shao,Boaster,2,3
318939,164173,ardiis,Leo,4,1
318939,164173,ardiis,Chronicle,4,3
318939,164173,ardiis,Derke,6,4
318939,164173,ardiis,Alfajer,5,4
318939,164173,ardiis,Boaster,4,2
318939,164173,Zyppan,Leo,3,2
318939,164173,Zyppan,Chronicle,3,3
318939,164173,Zyppan,Derke,1,6
318939,164173,Zyppan,Alfajer,4,2
318939,164173,Zyppan,Boaster,4,2
318939,164173,SUYGETSU,Leo,2,4
318939,164173,SUYGETSU,Chronicle,3,1
318939,164173,SUYGETSU,Derke,3,4
318939,164173,SUYGETSU,Alfajer,3,3
318939,164173,SUYGETSU,Boaster,2,1
318939,164174,ANGE1,Leo,1,1
318939,164174,ANGE1,Chronicle,4,0
318939,164174,ANGE1,Derke,4,2
318939,164174,ANGE1,Alfajer,4,3
318939,164174,ANGE1,Boaster,4,2
318939,164174,Shao,Leo,3,2
318939,164174,Shao,Chronicle,1,1
318939,164174,Shao,Derke,2,2
318939,164174,Shao,Alfajer,0,1
318939,164174,Shao,Boaster,3,0
318939,164174,ardiis,Leo,7,2
318939,164174,ardiis,Chronicle,2,3
318939,164174,ardiis,Derke,5,1
318939,164174,ardiis,Alfajer,0,2
318939,164174,ardiis,Boaster,3,2
318939,164174,Zyppan,Leo,2,0
318939,164174,Zyppan,Chronicle,1,1
318939,164174,Zyppan,Derke,2,1
318939,164174,Zyppan,Alfajer,1,4
318939,164174,Zyppan,Boaster,2,3
318939,164174,SUYGETSU,Leo,1,2
318939,164174,SUYGETSU,Chronicle,4,1
318939,164174,SUYGETSU,Derke,1,1
318939,164174,SUYGETSU,Alfajer,7,2
318939,164174,SUYGETSU,Boaster,2,0
318940,164175,nAts,TakaS,3,1
318940,164175,nAts,beyAz,4,0
318940,164175,nAts,nataNk,5,1
318940,164175,nAts,Wailers,4,4
318940,164175,nAts,logaN,2,2
318940,164175,Jamppi,TakaS,4,3
318940,164175,Jamppi,beyAz,3,3
318940,164175,Jamppi,nataNk,1,2
318940,164175,Jamppi,Wailers,3,2
318940,164175,Jamppi,logaN,2,2
318940,164175,Mistic,TakaS,2,2
318940,164175,Mistic,beyAz,1,5
318940,164175,Mistic,nataNk,1,1
318940,164175,Mistic,Wailers,1,3
318940,164175,Mistic,logaN,3,1
318940,164175,keiko,TakaS,3,5
318940,164175,keiko,beyAz,3,2
318940,164175,keiko,nataNk,8,2
318940,164175,keiko,Wailers,3,3
318940,164175,keiko,logaN,3,1
318940,164175,Enzo,TakaS,2,3
318940,164175,Enzo,beyAz,2,0
318940,164175,Enzo,nataNk,0,1
318940,164175,Enzo,Wailers,3,2
318940,164175,Enzo,logaN,4,2
318940,164176,nAts,TakaS,6,1
318940,164176,nAts,beyAz,4,1
318940,164176,nAts,nataNk,2,0
318940,164176,nAts,Wailers,5,1
318940,164176,nAts,logaN,3,2
318940,164176,Jamppi,TakaS,3,4
318940,164176,Jamppi,beyAz,4,1
318940,164176,Jamppi,nataNk,4,2
318940,164176,Jamppi,Wailers,4,1
318940,164176,Jamppi,logaN,2,2
318940,164176,Mistic,TakaS,0,0
318940,164176,Mistic,beyAz,2,2
318940,164176,Mistic,nataNk,3,2
318940,164176,Mistic,Wailers,1,0
318940,164176,Mistic,logaN,3,3
318940,164176,keiko,TakaS,2,0
318940,164176,keiko,beyAz,4,4
318940,164176,keiko,nataNk,1,3
318940,164176,keiko,Wailers,4,0
318940,164176,keiko,logaN,3,3
318940,164176,Enzo,TakaS,3,1
318940,164176,Enzo,beyAz,0,3
318940,164176,Enzo,nataNk,3,0
318940,164176,Enzo,Wailers,1,1
318940,164176,Enzo,logaN,2,0
318941,164178,QutionerX,qRaxs,2,6
318941,164178,QutionerX,MrFaliN,1,1
318941,164178,QutionerX,AtaKaptan,6,3
318941,164178,QutionerX,yetujey,3,4
318941,164178,QutionerX,cNed,2,4
318941,164178,Elite,qRaxs,2,3
318941,164178,Elite,MrFaliN,2,1
318941,164178,Elite,AtaKaptan,4,2
318941,164178,Elite,yetujey,3,3
318941,164178,Elite,cNed,7,5
318941,164178,pAura,qRaxs,1,5
318941,164178,pAura,MrFaliN,2,2
318941,164178,pAura,AtaKaptan,0,3
318941,164178,pAura,yetujey,3,4
318941,164178,pAura,cNed,0,2
318941,164178,reazy,qRaxs,3,2
318941,164178,reazy,MrFaliN,5,2
318941,164178,reazy,AtaKaptan,2,2
318941,164178,reazy,yetujey,1,4
318941,164178,reazy,cNed,2,6
318941,164178,Brave,qRaxs,4,7
318941,164178,Brave,MrFaliN,5,2
318941,164178,Brave,AtaKaptan,3,2
318941,164178,Brave,yetujey,1,2
318941,164178,Brave,cNed,2,5
318941,164179,QutionerX,qRaxs,3,2
318941,164179,QutionerX,MrFaliN,4,5
318941,164179,QutionerX,AtaKaptan,2,2
318941,164179,QutionerX,yetujey,3,4
318941,164179,QutionerX,cNed,4,4
318941,164179,Elite,qRaxs,1,5
318941,164179,Elite,MrFaliN,1,4
318941,164179,Elite,AtaKaptan,2,2
318941,164179,Elite,yetujey,3,1
318941,164179,Elite,cNed,2,3
318941,164179,pAura,qRaxs,1,2
318941,164179,pAura,MrFaliN,2,4
318941,164179,pAura,AtaKaptan,5,6
318941,164179,pAura,yetujey,2,2
318941,164179,pAura,cNed,1,2
318941,164179,reazy,qRaxs,4,2
318941,164179,reazy,MrFaliN,0,6
318941,164179,reazy,AtaKaptan,0,4
318941,164179,reazy,yetujey,2,2
318941,164179,reazy,cNed,2,2
318941,164179,Brave,qRaxs,1,1
318941,164179,Brave,MrFaliN,3,2
318941,164179,Brave,AtaKaptan,1,6
318941,164179,Brave,yetujey,0,3
318941,164179,Brave,cNed,1,2
329907,167267,JessieVash,Sayaplayer,2,3
329907,167267,JessieVash,carpe,1,2
329907,167267,JessieVash,Rossy,1,2
329907,167267,JessieVash,iZu,3,4
329907,167267,JessieVash,xccurate,2,5
329907,167267,invy,Sayaplayer,3,2
329907,167267,invy,carpe,3,5
329907,167267,invy,Rossy,5,4
329907,167267,invy,iZu,4,4
329907,167267,invy,xccurate,3,3
329907,167267,NDG,Sayaplayer,0,1
329907,167267,NDG,carpe,1,2
329907,167267,NDG,Rossy,2,5
329907,167267,NDG,iZu,4,3
329907,167267,NDG,xccurate,3,5
329907,167267,BORKUM,Sayaplayer,2,2
329907,167267,BORKUM,carpe,5,1
329907,167267,BORKUM,Rossy,2,4
329907,167267,BORKUM,iZu,1,4
329907,167267,BORKUM,xccurate,4,4
329907,167267,Jremy,Sayaplayer,5,4
329907,167267,Jremy,carpe,3,2
329907,167267,Jremy,Rossy,2,4
329907,167267,Jremy,iZu,2,3
329907,167267,Jremy,xccurate,4,3
329907,167268,JessieVash,Sayaplayer,4,3
329907,167268,JessieVash,carpe,6,4
329907,167268,JessieVash,Rossy,2,6
329907,167268,JessieVash,iZu,6,1
329907,167268,JessieVash,xccurate,2,4
329907,167268,invy,Sayaplayer,3,2
329907,167268,invy,carpe,1,3
329907,167268,invy,Rossy,3,4
329907,167268,invy,iZu,4,3
329907,167268,invy,xccurate,4,4
329907,167268,NDG,Sayaplayer,5,4
329907,167268,NDG,carpe,3,2
329907,167268,NDG,Rossy,5,4
329907,167268,NDG,iZu,1,3
329907,167268,NDG,xccurate,3,6
329907,167268,BORKUM,Sayaplayer,2,4
329907,167268,BORKUM,carpe,4,2
329907,167268,BORKUM,Rossy,3,1
329907,167268,BORKUM,iZu,1,6
329907,167268,BORKUM,xccurate,1,5
329907,167268,Jremy,Sayaplayer,4,8
329907,167268,Jremy,carpe,2,3
329907,167268,Jremy,Rossy,4,3
329907,167268,Jremy,iZu,4,4
329907,167268,Jremy,xccurate,4,2
329908,167270,f0rsakeN,Surf,3,3
329908,167270,f0rsakeN,JitBoyS,1,1
329908,167270,f0rsakeN,ban,2,1
329908,167270,f0rsakeN,Crws,3,1
329908,167270,f0rsakeN,Governor,0,1
329908,167270,Jinggg,Surf,3,1
329908,167270,Jinggg,JitBoyS,1,0
329908,167270,Jinggg,ban,6,1
329908,167270,Jinggg,Crws,4,1
329908,167270,Jinggg,Governor,3,0
329908,167270,mindfreak,Surf,2,1
329908,167270,mindfreak,JitBoyS,3,0
329908,167270,mindfreak,ban,0,1
329908,167270,mindfreak,Crws,1,2
329908,167270,mindfreak,Governor,1,1
329908,167270,d4v41,Surf,3,1
329908,167270,d4v41,JitBoyS,4,0
329908,167270,d4v41,ban,1,1
329908,167270,d4v41,Crws,2,0
329908,167270,d4v41,Governor,2,0
329908,167270,something,Surf,2,0
329908,167270,something,JitBoyS,4,3
329908,167270,something,ban,3,0
329908,167270,something,Crws,3,1
329908,167270,something,Governor,7,1
329908,167272,f0rsakeN,Surf,0,0
329908,167272,f0rsakeN,JitBoyS,4,2
329908,167272,f0rsakeN,ban,4,1
329908,167272,f0rsakeN,Crws,2,7
329908,167272,f0rsakeN,Governor,4,3
329908,167272,Jinggg,Surf,0,0
329908,167272,Jinggg,JitBoyS,5,0
329908,167272,Jinggg,ban,3,2
329908,167272,Jinggg,Crws,3,6
329908,167272,Jinggg,Governor,2,4
329908,167272,mindfreak,Surf,0,0
329908,167272,mindfreak,JitBoyS,4,2
329908,167272,mindfreak,ban,4,2
329908,167272,mindfreak,Crws,3,5
329908,167272,mindfreak,Governor,3,5
329908,167272,d4v41,Surf,0,0
329908,167272,d4v41,JitBoyS,2,1
329908,167272,d4v41,ban,2,6
329908,167272,d4v41,Crws,2,3
329908,167272,d4v41,Governor,3,2
329908,167272,something,Surf,0,0
329908,167272,something,JitBoyS,2,3
329908,167272,something,ban,3,5
329908,167272,something,Crws,7,2
329908,167272,something,Governor,7,1
329908,169325,f0rsakeN,Surf,1,7
329908,169325,f0rsakeN,JitBoyS,0,5
329908,169325,f0rsakeN,ban,1,0
329908,169325,f0rsakeN,Crws,2,0
329908,169325,f0rsakeN,Governor,1,3
329908,169325,Jinggg,Surf,5,4
329908,169325,Jinggg,JitBoyS,3,2
329908,169325,Jinggg,ban,4,2
329908,169325,Jinggg,Crws,3,2
329908,169325,Jinggg,Governor,4,3
329908,169325,mindfreak,Surf,4,2
329908,169325,mindfreak,JitBoyS,1,3
329908,169325,mindfreak,ban,5,6
329908,169325,mindfreak,Crws,2,3
329908,169325,mindfreak,Governor,3,3
329908,169325,d4v41,Surf,2,3
329908,169325,d4v41,JitBoyS,3,5
329908,169325,d4v41,ban,3,3
329908,169325,d4v41,Crws,4,2
329908,169325,d4v41,Governor,2,2
329908,169325,something,Surf,3,1
329908,169325,something,JitBoyS,3,3
329908,169325,something,ban,1,4
329908,169325,something,Crws,3,2
329908,169325,something,Governor,2,3
329909,167273,t3xture,carpe,1,3
329909,167273,t3xture,Sayaplayer,5,5
329909,167273,t3xture,Rossy,3,4
329909,167273,t3xture,xccurate,5,3
329909,167273,t3xture,iZu,3,3
329909,167273,Meteor,carpe,3,3
329909,167273,Meteor,Sayaplayer,2,3
329909,167273,Meteor,Rossy,3,1
329909,167273,Meteor,xccurate,2,4
329909,167273,Meteor,iZu,1,3
329909,167273,Lakia,carpe,3,2
329909,167273,Lakia,Sayaplayer,3,2
329909,167273,Lakia,Rossy,3,7
329909,167273,Lakia,xccurate,3,1
329909,167273,Lakia,iZu,2,2
329909,167273,Munchkin,carpe,2,4
329909,167273,Munchkin,Sayaplayer,2,1
329909,167273,Munchkin,Rossy,3,7
329909,167273,Munchkin,xccurate,2,1
329909,167273,Munchkin,iZu,7,2
329909,167273,Karon,carpe,2,2
329909,167273,Karon,Sayaplayer,1,3
329909,167273,Karon,Rossy,2,3
329909,167273,Karon,xccurate,1,3
329909,167273,Karon,iZu,3,5
329909,167274,t3xture,carpe,2,4
329909,167274,t3xture,Sayaplayer,4,1
329909,167274,t3xture,Rossy,5,2
329909,167274,t3xture,xccurate,4,3
329909,167274,t3xture,iZu,2,5
329909,167274,Meteor,carpe,3,4
329909,167274,Meteor,Sayaplayer,4,3
329909,167274,Meteor,Rossy,4,4
329909,167274,Meteor,xccurate,5,2
329909,167274,Meteor,iZu,5,2
329909,167274,Lakia,carpe,2,4
329909,167274,Lakia,Sayaplayer,4,2
329909,167274,Lakia,Rossy,0,2
329909,167274,Lakia,xccurate,3,3
329909,167274,Lakia,iZu,2,2
329909,167274,Munchkin,carpe,4,2
329909,167274,Munchkin,Sayaplayer,3,2
329909,167274,Munchkin,Rossy,6,3
329909,167274,Munchkin,xccurate,2,2
329909,167274,Munchkin,iZu,3,2
329909,167274,Karon,carpe,5,3
329909,167274,Karon,Sayaplayer,4,1
329909,167274,Karon,Rossy,3,0
329909,167274,Karon,xccurate,4,3
329909,167274,Karon,iZu,3,3
329909,167275,t3xture,carpe,3,3
329909,167275,t3xture,Sayaplayer,4,5
329909,167275,t3xture,Rossy,2,3
329909,167275,t3xture,xccurate,2,2
329909,167275,t3xture,iZu,7,2
329909,167275,Meteor,carpe,2,2
329909,167275,Meteor,Sayaplayer,0,7
329909,167275,Meteor,Rossy,3,0
329909,167275,Meteor,xccurate,3,6
329909,167275,Meteor,iZu,4,2
329909,167275,Lakia,carpe,2,0
329909,167275,Lakia,Sayaplayer,2,7
329909,167275,Lakia,Rossy,2,2
329909,167275,Lakia,xccurate,2,1
329909,167275,Lakia,iZu,4,3
329909,167275,Munchkin,carpe,3,2
329909,167275,Munchkin,Sayaplayer,4,3
329909,167275,Munchkin,Rossy,2,5
329909,167275,Munchkin,xccurate,5,2
329909,167275,Munchkin,iZu,1,2
329909,167275,Karon,carpe,2,4
329909,167275,Karon,Sayaplayer,3,3
329909,167275,Karon,Rossy,3,2
329909,167275,Karon,xccurate,1,4
329909,167275,Karon,iZu,2,1
329910,167276,stax,mindfreak,2,5
329910,167276,stax,something,4,3
329910,167276,stax,f0rsakeN,3,1
329910,167276,stax,d4v41,0,4
329910,167276,stax,Jinggg,1,3
329910,167276,BeYN,mindfreak,3,2
329910,167276,BeYN,something,0,4
329910,167276,BeYN,f0rsakeN,2,1
329910,167276,BeYN,d4v41,1,3
329910,167276,BeYN,Jinggg,2,7
329910,167276,Foxy9,mindfreak,3,3
329910,167276,Foxy9,something,3,4
329910,167276,Foxy9,f0rsakeN,1,1
329910,167276,Foxy9,d4v41,4,3
329910,167276,Foxy9,Jinggg,6,0
329910,167276,BuZz,mindfreak,2,0
329910,167276,BuZz,something,3,7
329910,167276,BuZz,f0rsakeN,2,1
329910,167276,BuZz,d4v41,1,6
329910,167276,BuZz,Jinggg,2,2
329910,167276,MaKo,mindfreak,2,4
329910,167276,MaKo,something,2,5
329910,167276,MaKo,f0rsakeN,3,2
329910,167276,MaKo,d4v41,1,5
329910,167276,MaKo,Jinggg,4,1
329910,167277,stax,mindfreak,1,5
329910,167277,stax,something,3,1
329910,167277,stax,f0rsakeN,3,1
329910,167277,stax,d4v41,2,1
329910,167277,stax,Jinggg,1,7
329910,167277,BeYN,mindfreak,3,6
329910,167277,BeYN,something,4,1
329910,167277,BeYN,f0rsakeN,3,3
329910,167277,BeYN,d4v41,2,3
329910,167277,BeYN,Jinggg,7,2
329910,167277,Foxy9,mindfreak,4,3
329910,167277,Foxy9,something,4,5
329910,167277,Foxy9,f0rsakeN,3,2
329910,167277,Foxy9,d4v41,7,2
329910,167277,Foxy9,Jinggg,2,2
329910,167277,BuZz,mindfreak,3,2
329910,167277,BuZz,something,3,1
329910,167277,BuZz,f0rsakeN,2,6
329910,167277,BuZz,d4v41,4,7
329910,167277,BuZz,Jinggg,5,3
329910,167277,MaKo,mindfreak,4,4
329910,167277,MaKo,something,4,4
329910,167277,MaKo,f0rsakeN,4,5
329910,167277,MaKo,d4v41,5,0
329910,167277,MaKo,Jinggg,1,3
329910,167278,stax,mindfreak,0,4
329910,167278,stax,something,0,3
329910,167278,stax,f0rsakeN,4,3
329910,167278,stax,d4v41,0,3
329910,167278,stax,Jinggg,3,5
329910,167278,BeYN,mindfreak,3,4
329910,167278,BeYN,something,3,2
329910,167278,BeYN,f0rsakeN,0,2
329910,167278,BeYN,d4v41,2,2
329910,167278,BeYN,Jinggg,4,5
