match_id,map_num,map_name,player,org,player_id,mk2,mk3,mk4,mk5,c1v1,c1v2,c1v3,c1v4,c1v5,econ,plants,defuses,date,event
430530,196462,Pearl,xffero,RRQ,4871,3,0,0,0,0,0,0,0,0,47,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430530,196462,Pearl,Monyet,RRQ,8497,1,1,0,0,1,0,0,0,0,46,1,0,2025-02-01,VCT 2025: Pacific Kickoff
430530,196462,Pearl,Jemkin,RRQ,24895,3,2,0,0,0,0,0,0,0,46,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430530,196462,Pearl,Estrella,RRQ,25025,2,0,0,0,1,0,0,0,0,42,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,Jinboong,DFM,4052,3,2,0,0,0,0,0,0,0,44,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,Meiy,DFM,6672,6,0,1,0,0,0,0,0,0,69,0,2,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,Art,DFM,10627,4,0,0,0,1,0,0,0,0,50,2,2,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,Akame,DFM,13002,0,0,0,0,0,0,0,0,0,34,3,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,gyen,DFM,48577,5,3,0,0,1,0,0,0,0,86,2,1,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,Jinggg,PRX,7378,2,0,0,0,0,0,0,0,0,40,1,1,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,mindfreak,PRX,9800,3,3,0,0,0,0,0,0,0,45,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,f0rsakeN,PRX,9801,5,2,0,0,0,0,0,0,0,84,2,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,d4v41,PRX,9803,0,0,0,0,1,0,0,0,0,30,7,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196463,AbyssPICK,something,PRX,17086,4,0,0,0,1,0,0,0,0,40,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,Jinboong,DFM,4052,3,0,0,0,0,1,0,0,0,81,1,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,Meiy,DFM,6672,4,2,0,0,0,0,1,0,0,90,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,Art,DFM,10627,0,3,0,0,0,0,0,0,0,65,2,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,Akame,DFM,13002,1,2,0,0,1,0,0,0,0,72,7,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,gyen,DFM,48577,3,0,0,0,0,0,0,0,0,25,1,1,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,Jinggg,PRX,7378,1,1,0,0,0,0,0,0,0,64,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,mindfreak,PRX,9800,0,0,0,0,0,0,0,0,0,24,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,f0rsakeN,PRX,9801,2,0,0,0,0,0,0,0,0,53,0,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,d4v41,PRX,9803,2,0,0,0,0,0,0,0,0,45,1,0,2025-02-01,VCT 2025: Pacific Kickoff
430531,196464,PearlPICK,something,PRX,17086,2,0,0,0,1,0,0,0,0,62,0,1,2025-02-01,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Crws,TLN,3977,2,0,0,0,0,0,0,0,0,37,3,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Governor,TLN,3980,1,0,0,0,0,0,0,0,0,44,1,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,ban,TLN,5129,2,2,0,0,0,1,0,0,0,41,2,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,JitBoyS,TLN,13788,2,1,0,0,0,0,0,0,0,49,0,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,primmie,TLN,25255,8,0,1,0,1,0,0,0,0,76,0,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Persia,NS,4122,4,1,0,0,0,0,1,0,0,61,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Dambi,NS,31827,3,1,0,0,0,0,0,0,0,56,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Francis,NS,31828,4,1,0,0,1,0,0,0,0,71,8,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,Ivy,NS,31829,5,0,0,0,1,1,0,0,0,65,0,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196466,LotusPICK,margaret,NS,33576,3,0,0,0,0,0,0,0,0,45,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Crws,TLN,3977,6,1,0,0,0,0,1,0,0,62,1,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Governor,TLN,3980,2,0,0,0,0,0,0,0,0,33,1,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,ban,TLN,5129,2,0,0,0,0,0,0,0,0,40,8,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,JitBoyS,TLN,13788,2,2,0,0,1,1,0,0,0,68,1,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,primmie,TLN,25255,4,0,0,0,0,0,0,0,0,54,0,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Persia,NS,4122,2,0,1,0,0,0,0,0,0,50,8,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Dambi,NS,31827,0,1,1,0,0,1,0,0,0,48,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Francis,NS,31828,1,2,0,0,0,0,0,0,0,44,2,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,Ivy,NS,31829,2,1,0,0,1,0,0,0,0,47,1,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196467,BindPICK,margaret,NS,33576,3,1,0,0,0,0,0,0,0,62,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Crws,TLN,3977,1,0,0,0,0,0,0,0,0,28,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Governor,TLN,3980,4,0,1,0,1,0,0,0,0,56,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,ban,TLN,5129,1,0,0,0,0,0,0,0,0,23,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,JitBoyS,TLN,13788,6,1,0,0,0,0,0,0,0,80,2,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,primmie,TLN,25255,4,2,1,0,1,0,0,0,0,110,2,1,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Persia,NS,4122,1,2,0,0,0,1,0,0,0,47,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Dambi,NS,31827,1,0,1,0,0,0,0,0,0,62,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Francis,NS,31828,3,0,0,0,0,0,0,0,0,49,3,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,Ivy,NS,31829,3,0,0,0,0,0,0,0,0,39,2,0,2025-02-02,VCT 2025: Pacific Kickoff
430532,196468,Split,margaret,NS,33576,0,0,0,0,0,0,0,0,0,38,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Munchkin,GEN,2489,1,1,1,0,0,0,0,0,0,53,3,1,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,t3xture,GEN,9196,1,3,1,0,0,0,0,0,0,63,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Foxy9,GEN,11600,1,0,0,0,1,1,0,0,0,39,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,yoman,GEN,25081,1,2,0,0,0,0,0,0,0,66,4,1,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Karon,GEN,34974,3,2,0,0,0,0,0,0,0,72,2,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Jinboong,DFM,4052,1,0,0,0,0,0,0,0,0,28,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Meiy,DFM,6672,1,1,0,0,0,0,0,0,0,49,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Art,DFM,10627,2,1,0,0,0,0,0,0,0,57,2,1,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,Akame,DFM,13002,3,2,0,0,0,0,0,0,0,74,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196469,AbyssPICK,gyen,DFM,48577,2,0,0,0,0,0,0,0,0,31,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Munchkin,GEN,2489,6,0,0,0,0,0,0,0,0,81,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,t3xture,GEN,9196,0,1,0,0,0,0,0,0,0,56,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Foxy9,GEN,11600,3,2,0,0,0,0,0,0,0,91,0,2,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,yoman,GEN,25081,4,0,0,0,0,0,0,0,0,41,2,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Karon,GEN,34974,3,0,0,0,0,0,0,0,0,51,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Jinboong,DFM,4052,1,1,0,0,0,0,0,0,0,36,1,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Meiy,DFM,6672,3,1,0,0,0,0,0,0,0,44,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Art,DFM,10627,2,0,0,0,0,0,0,0,0,35,3,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,Akame,DFM,13002,1,0,0,0,0,0,0,0,0,46,0,0,2025-02-02,VCT 2025: Pacific Kickoff
430533,196470,LotusPICK,gyen,DFM,48577,1,0,0,0,0,0,0,0,0,33,2,0,2025-02-02,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,Crws,TLN,3977,0,0,0,0,0,0,0,0,0,41,2,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,Governor,TLN,3980,0,0,0,0,0,0,0,0,0,31,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,ban,TLN,5129,2,1,0,0,0,0,0,0,0,43,5,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,JitBoyS,TLN,13788,2,0,0,0,0,0,0,0,0,18,0,1,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,primmie,TLN,25255,3,2,0,0,1,0,0,0,0,50,0,1,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,Munchkin,GEN,2489,1,0,0,0,0,0,0,0,0,41,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,t3xture,GEN,9196,5,2,0,0,0,0,0,0,0,71,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,Foxy9,GEN,11600,0,0,2,0,0,0,0,0,0,63,4,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,yoman,GEN,25081,1,2,0,0,0,0,0,0,0,62,1,1,2025-02-07,VCT 2025: Pacific Kickoff
430534,196472,BindPICK,Karon,GEN,34974,3,2,1,0,1,0,0,0,0,111,2,1,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,Crws,TLN,3977,0,0,0,0,0,0,0,0,0,29,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,Governor,TLN,3980,0,0,0,0,0,0,0,0,0,29,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,ban,TLN,5129,2,0,0,0,0,0,0,0,0,58,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,JitBoyS,TLN,13788,0,1,0,0,1,0,0,0,0,48,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,primmie,TLN,25255,2,1,0,0,0,0,0,0,0,75,1,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,Munchkin,GEN,2489,1,2,1,0,0,0,0,0,0,57,0,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,t3xture,GEN,9196,4,0,0,0,0,0,0,0,0,46,1,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,Foxy9,GEN,11600,3,1,0,0,0,0,0,0,0,64,1,0,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,yoman,GEN,25081,4,0,0,1,1,0,0,0,0,81,6,1,2025-02-07,VCT 2025: Pacific Kickoff
430534,196473,LotusPICK,Karon,GEN,34974,1,1,0,0,0,0,0,0,0,58,2,0,2025-02-07,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,stax,T1,485,4,1,0,0,1,0,0,0,0,61,7,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,BuZz,T1,804,1,0,0,0,0,0,0,0,0,33,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,Meteor,T1,13039,4,0,0,0,0,0,1,0,0,56,0,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,iZu,T1,29833,3,0,0,0,0,0,0,0,0,50,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,carpe,T1,31207,3,1,0,0,1,0,0,0,0,68,1,2,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,Munchkin,GEN,2489,2,1,0,0,0,0,0,0,0,79,4,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,t3xture,GEN,9196,4,0,0,0,0,0,0,0,0,43,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,Foxy9,GEN,11600,3,0,0,0,0,0,0,0,0,46,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,yoman,GEN,25081,1,1,0,0,0,0,0,0,0,39,3,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196475,PearlPICK,Karon,GEN,34974,5,0,0,0,1,0,0,0,0,71,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,stax,T1,485,0,1,0,0,0,0,0,0,0,63,5,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,BuZz,T1,804,5,0,0,0,0,0,0,0,0,65,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,Meteor,T1,13039,4,2,0,0,1,0,0,0,0,56,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,iZu,T1,29833,5,0,0,0,0,0,0,0,0,68,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,carpe,T1,31207,3,1,0,0,0,0,0,0,0,56,0,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,Munchkin,GEN,2489,5,0,0,0,0,0,0,0,0,48,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,t3xture,GEN,9196,1,1,0,0,0,0,0,0,0,24,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,Foxy9,GEN,11600,5,0,0,0,1,0,0,0,0,56,1,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,yoman,GEN,25081,1,1,0,0,0,0,0,0,0,46,2,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196476,LotusPICK,Karon,GEN,34974,1,1,1,0,0,0,0,0,0,54,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,stax,T1,485,1,0,0,0,0,0,0,0,0,40,7,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,BuZz,T1,804,1,1,0,0,0,0,0,0,0,29,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,Meteor,T1,13039,2,1,0,0,0,0,0,0,0,58,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,iZu,T1,29833,3,1,0,0,0,0,0,0,0,53,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,carpe,T1,31207,2,1,0,0,0,0,0,0,0,46,2,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,Munchkin,GEN,2489,2,3,0,0,1,0,0,0,0,100,0,2,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,t3xture,GEN,9196,3,1,0,0,0,0,0,0,0,58,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,Foxy9,GEN,11600,5,0,0,0,1,0,0,0,0,43,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,yoman,GEN,25081,2,1,0,0,0,0,0,0,0,53,2,2,2025-02-08,VCT 2025: Pacific Kickoff
430535,196477,HavenPICK,Karon,GEN,34974,3,1,0,0,0,0,0,0,0,57,3,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,stax,T1,485,5,5,0,0,0,1,0,0,0,44,1,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,BuZz,T1,804,6,0,0,0,0,0,0,0,0,31,0,2,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,Meteor,T1,13039,0,3,0,0,0,0,0,0,0,34,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,iZu,T1,29833,4,2,1,0,0,0,0,0,0,64,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,carpe,T1,31207,3,1,0,0,1,0,0,0,0,34,3,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,Munchkin,GEN,2489,3,1,0,0,0,0,0,0,0,41,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,t3xture,GEN,9196,7,3,0,1,0,2,0,0,0,54,0,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,Foxy9,GEN,11600,2,0,0,0,0,0,0,0,0,32,3,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,yoman,GEN,25081,2,2,0,0,0,0,0,0,0,37,5,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196478,SplitPICK,Karon,GEN,34974,2,2,0,0,0,0,0,0,0,51,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,stax,T1,485,3,1,0,0,1,0,0,0,0,61,1,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,BuZz,T1,804,2,2,0,0,0,0,0,0,0,38,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,Meteor,T1,13039,4,0,0,0,0,0,0,0,0,38,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,iZu,T1,29833,2,1,0,0,0,0,0,0,0,48,10,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,carpe,T1,31207,1,1,1,0,0,1,0,0,0,51,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,Munchkin,GEN,2489,3,0,1,0,0,0,0,0,0,36,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,t3xture,GEN,9196,7,0,0,1,0,0,0,0,0,53,0,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,Foxy9,GEN,11600,3,0,0,0,0,0,0,0,0,45,6,1,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,yoman,GEN,25081,5,0,0,0,0,0,0,0,0,47,1,0,2025-02-08,VCT 2025: Pacific Kickoff
430535,196479,Bind,Karon,GEN,34974,4,0,0,0,0,0,0,0,0,69,0,1,2025-02-08,VCT 2025: Pacific Kickoff
448597,202492,LotusPICK,valyn,G2,3885,4,0,0,0,1,0,0,0,0,53,2,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,jawgemo,G2,3993,2,0,1,0,0,0,0,0,0,37,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,JonahP,G2,4581,0,0,0,0,0,0,0,0,0,41,3,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,leaf,G2,7873,4,2,0,0,0,0,0,0,0,83,2,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,trent,G2,15500,7,2,0,0,1,0,0,0,0,94,3,2,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,Biank,TE,3021,3,0,0,0,1,0,0,0,0,53,3,1,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,LuoK1ng,TE,3045,3,0,0,0,0,0,0,0,0,55,1,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,heybay,TE,4712,1,1,0,0,0,0,0,0,0,54,1,2,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,FengF,TE,4770,1,0,1,0,0,0,0,0,0,52,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202492,LotusPICK,Kai,TE,37494,4,0,0,0,0,0,0,0,0,47,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,valyn,G2,3885,3,1,0,0,0,0,0,0,0,51,0,2,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,jawgemo,G2,3993,4,1,0,0,0,0,0,0,0,67,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,JonahP,G2,4581,2,0,0,0,0,0,0,0,0,62,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,leaf,G2,7873,4,0,0,0,0,0,0,0,0,83,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,trent,G2,15500,3,0,0,0,0,0,0,0,0,67,4,1,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,Biank,TE,3021,1,0,0,0,0,0,0,0,0,38,2,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,LuoK1ng,TE,3045,1,1,0,0,0,0,0,0,0,41,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,heybay,TE,4712,1,0,0,0,0,0,0,0,0,28,4,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,FengF,TE,4770,1,1,0,0,0,0,0,0,0,44,0,0,2025-02-21,Valorant Masters Bangkok 2025
448597,202493,AbyssPICK,Kai,TE,37494,0,0,0,0,0,0,0,0,0,33,0,0,2025-02-21,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,nobody,EDG,3017,5,0,1,0,0,0,0,0,0,51,0,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,ZmjjKK,EDG,3520,5,3,0,0,0,0,0,0,0,47,0,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,Smoggy,EDG,4742,1,0,0,0,0,0,1,0,0,23,2,2,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,S1Mon,EDG,13768,2,1,0,0,0,1,0,0,0,31,9,1,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,CHICHOO,EDG,15559,7,5,0,0,2,0,0,0,0,57,0,1,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,paTiTek,TL,309,3,1,0,0,0,0,0,0,0,28,4,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,nAts,TL,457,3,3,0,0,1,0,0,0,0,42,1,1,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,kamyk,TL,1475,4,2,0,0,1,0,0,0,0,41,3,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,keiko,TL,11494,6,3,0,0,0,0,0,0,0,53,2,1,2025-02-20,Valorant Masters Bangkok 2025
448598,202495,SplitPICK,kamo,TL,14681,5,3,1,0,1,0,0,0,0,56,1,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,nobody,EDG,3017,3,0,0,0,0,0,0,0,0,55,3,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,ZmjjKK,EDG,3520,1,0,1,0,0,0,0,0,0,52,0,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,Smoggy,EDG,4742,2,0,1,0,1,0,0,0,0,60,2,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,S1Mon,EDG,13768,2,1,0,0,1,0,0,0,0,56,3,2,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,CHICHOO,EDG,15559,3,2,0,0,0,0,0,0,0,76,0,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,paTiTek,TL,309,2,1,0,0,0,0,0,0,0,47,1,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,nAts,TL,457,3,1,0,0,0,0,0,0,0,60,1,1,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,kamyk,TL,1475,3,0,0,0,0,0,0,0,0,51,1,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,keiko,TL,11494,2,0,0,0,0,0,0,0,0,33,0,0,2025-02-20,Valorant Masters Bangkok 2025
448598,202496,PearlPICK,kamo,TL,14681,4,0,0,0,0,0,0,0,0,57,0,0,2025-02-20,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,Sayf,VIT,312,2,0,0,0,0,0,0,0,0,46,0,1,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,trexx,VIT,2168,3,0,0,0,0,0,0,0,0,46,0,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,Derke,VIT,5022,6,0,0,1,0,0,0,0,0,64,1,1,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,Less,VIT,8447,5,0,1,0,0,0,0,0,0,73,0,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,Kicks,VIT,11134,3,0,0,0,0,0,0,0,0,42,4,1,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,stax,T1,485,2,0,0,0,0,0,0,0,0,33,6,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,BuZz,T1,804,2,2,0,0,1,0,0,0,0,55,0,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,Meteor,T1,13039,3,1,0,0,0,0,0,0,0,48,0,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,iZu,T1,29833,2,0,0,0,0,1,0,0,0,44,0,0,2025-02-21,Valorant Masters Bangkok 2025
448599,202498,FracturePICK,carpe,T1,31207,1,0,1,0,0,0,0,0,0,53,0,0,2025-02-21,Valorant Masters Bangkok 2025
