Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
CN,stew,JDG,https://www.vlr.gg/player/16924/stew,57%29%14%,130,0.86,189,0.80,67%,122.2,0.64,0.35,0.05,0.05,27%,,,18,83,104,46,6,6
CN,Life,DRG,https://www.vlr.gg/player/3028/life,100%,280,0.84,187,0.84,69%,122.4,0.64,0.21,0.16,0.17,33%,,,20,180,214,58,44,48
CN,Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,57%43%,130,0.81,185,0.77,69%,117.2,0.63,0.21,0.16,0.13,20%,,,16,82,106,27,21,17
CN,Bai,AG,https://www.vlr.gg/player/52101/bai,67%33%,124,0.80,179,0.78,71%,117.3,0.61,0.23,0.07,0.14,16%,,,18,76,97,29,9,17
CN,Viva,TE,https://www.vlr.gg/player/36415/viva,50%25%25%,77,0.77,170,0.74,54%,126.6,0.56,0.27,0.10,0.05,22%,,,13,43,58,21,4,2
CN,sword9,TYL,https://www.vlr.gg/player/3049/sword9,33%33%22%+1,190,0.76,151,0.71,70%,104.5,0.51,0.26,0.04,0.05,21%,,,14,97,136,49,8,9
CN,Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,100%,109,0.74,162,0.75,57%,100.8,0.60,0.13,0.07,0.12,26%,,,19,65,87,14,8,13
CN,Haodong,TEC,https://www.vlr.gg/player/4720/haodong,40%20%20%+1,109,0.73,157,0.71,66%,104.8,0.54,0.33,0.05,0.12,27%,,,19,59,83,36,5,13
CN,jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,43%29%29%,130,0.72,153,0.70,66%,97.9,0.54,0.24,0.02,0.11,38%,,,17,70,100,31,3,14
CN,Kai,TE,https://www.vlr.gg/player/37494/kai,25%25%25%+1,77,0.67,165,0.71,54%,110.0,0.58,0.10,0.13,0.13,37%,,,13,45,63,8,5,5
CN,Abo,TE,https://www.vlr.gg/player/5011/abo,75%25%,77,0.64,129,0.55,64%,92.4,0.44,0.18,0.03,0.10,34%,,,12,34,62,14,1,4
CN,Youze,AG,https://www.vlr.gg/player/46040/youze,75%25%,77,0.59,166,0.71,49%,89.7,0.55,0.27,0.05,0.23,15%,,,14,42,59,21,2,9
CN,Xlele,TE,https://www.vlr.gg/player/54487/xlele,50%25%25%,77,0.44,195,0.75,56%,96.6,0.65,0.12,0.15,0.13,28%,,,17,50,67,9,6,5
