MatchID,step,team,action,map
473844,5,GEN,pick,Lotus
473844,6,RRQ,pick,Icebox
473844,7,,remains,Split
475897,1,100T,ban,Lotus
475897,2,MIBR,ban,Fracture
475897,3,100T,pick,Split
475897,4,MIBR,pick,Icebox
475897,5,100T,ban,Pearl
475897,6,MIBR,ban,Ascent
475897,7,,remains,Haven
475898,1,C9,ban,Split
475898,2,SEN,ban,Fracture
475898,3,C9,pick,Ascent
475898,4,SEN,pick,Pearl
475898,5,C9,ban,Haven
475898,6,SEN,ban,Lotus
475898,7,,remains,Icebox
475899,1,KRÜ,ban,Pearl
475899,2,MIBR,ban,Fracture
475899,3,KRÜ,pick,Lotus
475899,4,MIBR,pick,Icebox
475899,5,KRÜ,ban,Haven
475899,6,MIBR,ban,Split
475899,7,,remains,Ascent
475900,1,SEN,ban,Fracture
475900,2,G2,ban,Haven
475900,3,SEN,pick,Split
475900,4,G2,pick,Icebox
475900,5,SEN,ban,Lotus
475900,6,G2,ban,Pearl
475900,7,,remains,Ascent
475901,1,MIBR,ban,Pearl
475901,2,SEN,ban,Icebox
475901,3,MIBR,pick,Lotus
475901,4,SEN,pick,Split
475901,5,MIBR,ban,Ascent
475901,6,SEN,ban,Fracture
475901,7,,remains,Haven
475902,1,SEN,ban,Fracture
475902,2,SEN,ban,Lotus
475902,3,SEN,pick,Haven
475902,4,G2,pick,Split
475902,5,SEN,pick,Pearl
475902,6,G2,pick,Ascent
475902,7,,remains,Icebox
475903,1,100T,ban,Lotus
475903,2,NRG,ban,Split
475903,3,100T,pick,Fracture
475903,4,NRG,pick,Haven
475903,5,100T,ban,Pearl
475903,6,NRG,ban,Ascent
475903,7,,remains,Icebox
475904,1,EG,ban,Haven
475904,2,C9,ban,Lotus
475904,3,EG,pick,Fracture
475904,4,C9,pick,Icebox
475904,5,EG,ban,Ascent
475904,6,C9,ban,Pearl
475904,7,,remains,Split
475905,1,100T,ban,Lotus
475905,2,G2,ban,Fracture
475905,3,100T,pick,Haven
475905,4,G2,pick,Split
475905,5,100T,ban,Ascent
475905,6,G2,ban,Icebox
475905,7,,remains,Pearl
475906,1,EG,ban,Haven
475906,2,KRÜ,ban,Pearl
475906,3,EG,pick,Lotus
475906,4,KRÜ,pick,Icebox
475906,5,EG,ban,Ascent
475906,6,KRÜ,ban,Fracture
475906,7,,remains,Split
475907,1,EG,ban,Haven
475907,2,G2,ban,Fracture
475907,3,EG,pick,Lotus
475907,4,G2,pick,Split
475907,5,EG,ban,Icebox
475907,6,G2,ban,Ascent
475907,7,,remains,Pearl
475908,1,MIBR,ban,Pearl
475908,2,G2,ban,Icebox
475908,3,MIBR,pick,Haven
475908,4,G2,pick,Lotus
475908,5,MIBR,pick,Split
475908,6,G2,pick,Ascent
475908,7,,remains,Fracture
482503,1,BBL,ban,Split
482503,2,NAVI,ban,Pearl
482503,3,BBL,pick,Lotus
482503,4,NAVI,pick,Fracture
482503,5,BBL,ban,Icebox
482503,6,NAVI,ban,Haven
482503,7,,remains,Ascent
482504,1,FUT,ban,Icebox
482504,2,FNC,ban,Pearl
482504,3,FUT,pick,Lotus
482504,4,FNC,pick,Split
482504,5,FUT,ban,Fracture
482504,6,FNC,ban,Ascent
482504,7,,remains,Haven
482505,1,KC,ban,Fracture
482505,2,NAVI,ban,Pearl
482505,3,KC,pick,Icebox
482505,4,NAVI,pick,Split
482505,5,KC,ban,Lotus
482505,6,NAVI,ban,Haven
482505,7,,remains,Ascent
482506,1,FUT,ban,Icebox
482506,2,VIT,ban,Pearl
482506,3,FUT,pick,Fracture
482506,4,VIT,pick,Split
482506,5,FUT,ban,Haven
482506,6,VIT,ban,Lotus
482506,7,,remains,Ascent
482507,1,BBL,ban,Lotus
482507,2,TH,ban,Fracture
482507,3,BBL,pick,Ascent
482507,4,TH,pick,Icebox
482507,5,BBL,ban,Split
482507,6,TH,ban,Pearl
482507,7,,remains,Haven
482508,1,TL,ban,Pearl
482508,2,FNC,ban,Ascent
482508,3,TL,pick,Split
482508,4,FNC,pick,Icebox
482508,5,TL,ban,Haven
482508,6,FNC,ban,Lotus
482508,7,,remains,Fracture
482509,1,NAVI,ban,Lotus
482509,2,TL,ban,Pearl
482509,3,NAVI,pick,Icebox
482509,4,TL,pick,Split
482509,5,NAVI,ban,Fracture
482509,6,TL,ban,Haven
482509,7,,remains,Ascent
482510,1,,unknown,Map 1 stats are unavailable due to lobby remake.
482511,1,BBL,ban,Lotus
482511,2,TL,ban,Pearl
482511,3,BBL,pick,Haven
482511,4,TL,pick,Split
482511,5,BBL,ban,Ascent
482511,6,TL,ban,Icebox
482511,7,,remains,Fracture
482512,1,TH,ban,Fracture
482512,2,TL,ban,Pearl
482512,3,TH,pick,Haven
482512,4,TL,pick,Ascent
482512,5,TH,pick,Icebox
482512,6,TL,pick,Lotus
482512,7,,remains,Split
482513,1,FNC,ban,Pearl
482513,2,FNC,ban,Haven
482513,3,FNC,pick,Split
482513,4,TH,pick,Icebox
482513,5,FNC,pick,Fracture
482513,6,TH,pick,Lotus
482513,7,,remains,Ascent
482515,1,FNC,ban,Pearl
482515,2,TH,ban,Split
482515,3,FNC,pick,Fracture
482515,4,TH,pick,Icebox
482515,5,FNC,ban,Haven
482515,6,TH,ban,Ascent
482515,7,,remains,Lotus
490306,1,MIBR,ban,Lotus
490306,2,GEN,ban,Icebox
490306,3,MIBR,pick,Sunset
490306,4,GEN,pick,Haven
490306,5,MIBR,ban,Pearl
490306,6,GEN,ban,Split
490306,7,,remains,Ascent
490307,1,BLG,ban,Split
490307,2,TL,ban,Pearl
490307,3,BLG,pick,Icebox
490307,4,TL,pick,Haven
490307,5,BLG,ban,Lotus
490307,6,TL,ban,Ascent
490307,7,,remains,Sunset
490308,1,WOL,ban,Haven
490308,2,SEN,ban,Sunset
490308,3,WOL,pick,Split
490308,4,SEN,pick,Lotus
490308,5,WOL,ban,Pearl
490308,6,SEN,ban,Ascent
490308,7,,remains,Icebox
490309,1,PRX,ban,Haven
490309,2,TH,ban,Split
490309,3,PRX,pick,Pearl
490309,4,TH,pick,Icebox
490309,5,PRX,ban,Ascent
490309,6,TH,ban,Sunset
490309,7,,remains,Lotus
490310,1,GEN,ban,Pearl
490310,2,PRX,ban,Haven
490310,3,GEN,pick,Ascent
490310,4,PRX,pick,Icebox
490310,5,GEN,ban,Sunset
490310,6,PRX,ban,Lotus
490310,7,,remains,Split
490311,1,BLG,ban,Haven
490311,2,SEN,ban,Ascent
490311,3,BLG,pick,Icebox
490311,4,SEN,pick,Sunset
490311,5,BLG,ban,Pearl
490311,6,SEN,ban,Split
490311,7,,remains,Lotus
490312,1,WOL,ban,Haven
490312,2,TH,ban,Split
490312,3,WOL,pick,Pearl
490312,4,TH,pick,Lotus
490312,5,WOL,ban,Sunset
490312,6,TH,ban,Icebox
490312,7,,remains,Ascent
490313,1,MIBR,ban,Haven
490313,2,TL,ban,Pearl
490313,3,MIBR,pick,Icebox
490313,4,TL,pick,Sunset
490313,5,MIBR,ban,Lotus
490313,6,TL,ban,Ascent
490313,7,,remains,Split
490314,1,PRX,ban,Haven
490314,2,TL,ban,Pearl
490314,3,PRX,pick,Split
490314,4,TL,pick,Sunset
490314,5,PRX,ban,Ascent
490314,6,TL,ban,Icebox
490314,7,,remains,Lotus
490315,1,BLG,ban,Haven
490315,2,WOL,ban,Icebox
490315,3,BLG,pick,Ascent
490315,4,WOL,pick,Split
490315,5,BLG,ban,Lotus
490315,6,WOL,ban,Sunset
490315,7,,remains,Pearl
498621,1,XLG,ban,Split
498621,2,SEN,ban,Haven
498621,3,XLG,pick,Sunset
498621,4,SEN,pick,Lotus
498621,5,XLG,ban,Ascent
498621,6,SEN,ban,Icebox
498621,7,,remains,Pearl
498622,1,PRX,ban,Haven
498622,2,G2,ban,Sunset
498622,3,PRX,pick,Split
498622,4,G2,pick,Lotus
498622,5,PRX,ban,Ascent
498622,6,G2,ban,Pearl
498622,7,,remains,Icebox
498623,1,WOL,ban,Haven
498623,2,RRQ,ban,Split
498623,3,WOL,pick,Ascent
498623,4,RRQ,pick,Icebox
498623,5,WOL,ban,Sunset
498623,6,RRQ,ban,Pearl
498623,7,,remains,Lotus
498624,1,GEN,ban,Icebox
498624,2,FNC,ban,Pearl
498624,3,GEN,pick,Haven
498624,4,FNC,pick,Split
498624,5,GEN,ban,Lotus
498624,6,FNC,ban,Ascent
498624,7,,remains,Sunset
498625,1,PRX,ban,Haven
498625,2,SEN,ban,Icebox
498625,3,PRX,pick,Split
498625,4,SEN,pick,Sunset
498625,5,PRX,ban,Ascent
498625,6,SEN,ban,Lotus
498625,7,,remains,Pearl
498626,1,WOL,ban,Haven
498626,2,GEN,ban,Pearl
498626,3,WOL,pick,Split
498626,4,GEN,pick,Sunset
498626,5,WOL,ban,Icebox
498626,6,GEN,ban,Ascent
498626,7,,remains,Lotus
498627,1,PRX,ban,Haven
498627,2,WOL,ban,Icebox
498627,3,PRX,pick,Lotus
498627,4,WOL,pick,Ascent
498627,5,PRX,ban,Pearl
498627,6,WOL,ban,Sunset
498627,7,,remains,Split
498628,1,PRX,ban,Haven
498628,2,PRX,ban,Ascent
498628,3,PRX,pick,Sunset
498628,4,FNC,pick,Icebox
498628,5,PRX,pick,Pearl
498628,6,FNC,pick,Lotus
498628,7,,remains,Split
498629,1,XLG,ban,Split
498629,2,G2,ban,Sunset
498629,3,XLG,pick,Icebox
498629,4,G2,pick,Haven
498629,5,XLG,ban,Lotus
498629,6,G2,ban,Ascent
498629,7,,remains,Pearl
498630,1,FNC,ban,Pearl
498630,2,RRQ,ban,Split
498630,3,FNC,pick,Lotus
498630,4,RRQ,pick,Haven
498630,5,FNC,ban,Sunset
498630,6,RRQ,ban,Icebox
498630,7,,remains,Ascent
498631,1,G2,ban,Sunset
498631,2,GEN,ban,Pearl
498631,3,G2,pick,Lotus
498631,4,GEN,pick,Haven
498631,5,G2,ban,Split
498631,6,GEN,ban,Ascent
498631,7,,remains,Icebox
498632,1,SEN,ban,Split
498632,2,FNC,ban,Pearl
498632,3,SEN,pick,Sunset
498632,4,FNC,pick,Ascent
498632,5,SEN,ban,Haven
498632,6,FNC,ban,Lotus
498632,7,,remains,Icebox
498633,1,G2,ban,Ascent
498633,2,FNC,ban,Pearl
498633,3,G2,pick,Lotus
498633,4,FNC,pick,Split
498633,5,G2,ban,Icebox
498633,6,FNC,ban,Sunset
498633,7,,remains,Haven
498634,1,FNC,ban,Pearl
498634,2,WOL,ban,Haven
498634,3,FNC,pick,Split
498634,4,WOL,pick,Icebox
498634,5,FNC,pick,Lotus
498634,6,WOL,pick,Ascent
498634,7,,remains,Sunset
508815,1,BME,ban,Sunset
508815,2,TLN,ban,Ascent
508815,3,BME,pick,Bind
508815,4,TLN,pick,Icebox
508815,5,BME,ban,Lotus
508815,6,TLN,ban,Corrode
508815,7,,remains,Haven
508816,1,NS,ban,Icebox
508816,2,TS,ban,Bind
508816,3,NS,pick,Sunset
508816,4,TS,pick,Ascent
508816,5,NS,ban,Corrode
508816,6,TS,ban,Haven
508816,7,,remains,Lotus
508817,1,T1,ban,Icebox
508817,2,PRX,ban,Corrode
508817,3,T1,pick,Haven
508817,4,PRX,pick,Lotus
508817,5,T1,ban,Bind
508817,6,PRX,ban,Ascent
508817,7,,remains,Sunset
508818,1,KRX,ban,Sunset
508818,2,GEN,ban,Bind
508818,3,KRX,pick,Corrode
508818,4,GEN,pick,Haven
508818,5,KRX,ban,Lotus
508818,6,GEN,ban,Ascent
508818,7,,remains,Icebox
508819,1,RRQ,ban,Lotus
508819,2,GE,ban,Sunset
508819,3,RRQ,pick,Haven
508819,4,GE,pick,Corrode
508819,5,RRQ,ban,Icebox
508819,6,GE,ban,Ascent
508819,7,,remains,Bind
508820,1,ZETA,ban,Ascent
508820,2,DFM,ban,Bind
508820,3,ZETA,pick,Haven
508820,4,DFM,pick,Lotus
508820,5,ZETA,ban,Corrode
508820,6,DFM,ban,Sunset
508820,7,,remains,Icebox
508821,1,KRX,ban,Sunset
508821,2,NS,ban,Corrode
508821,3,KRX,pick,Icebox
508821,4,NS,pick,Bind
508821,5,KRX,ban,Ascent
508821,6,NS,ban,Haven
508821,7,,remains,Lotus
508822,1,T1,ban,Bind
508822,2,BME,ban,Icebox
508822,3,T1,pick,Ascent
508822,4,BME,pick,Corrode
508822,5,T1,ban,Haven
508822,6,BME,ban,Lotus
508822,7,,remains,Sunset
508823,1,GE,ban,Sunset
508823,2,TS,ban,Haven
508823,3,GE,pick,Bind
508823,4,TS,pick,Corrode
508823,5,GE,ban,Ascent
508823,6,TS,ban,Icebox
508823,7,,remains,Lotus
508824,1,PRX,ban,Corrode
508824,2,DFM,ban,Bind
508824,3,PRX,pick,Lotus
508824,4,DFM,pick,Haven
508824,5,PRX,ban,Ascent
508824,6,DFM,ban,Sunset
508824,7,,remains,Icebox
508825,1,TLN,ban,Ascent
508825,2,ZETA,ban,Corrode
508825,3,TLN,pick,Icebox
508825,4,ZETA,pick,Bind
508825,5,TLN,ban,Lotus
508825,6,ZETA,ban,Sunset
508825,7,,remains,Haven
508826,1,GEN,ban,Bind
508826,2,RRQ,ban,Lotus
508826,3,GEN,pick,Sunset
508826,4,RRQ,pick,Ascent
508826,5,GEN,ban,Corrode
508826,6,RRQ,ban,Icebox
508826,7,,remains,Haven
508828,1,GE,ban,Lotus
508828,2,GEN,ban,Bind
508828,3,GE,pick,Icebox
508828,4,GEN,pick,Haven
508828,5,GE,ban,Sunset
508828,6,GEN,ban,Ascent
508828,7,,remains,Corrode
508829,1,TLN,ban,Ascent
508829,2,DFM,ban,Bind
508829,3,TLN,pick,Sunset
508829,4,DFM,pick,Corrode
508829,5,TLN,ban,Haven
508829,6,DFM,ban,Lotus
508829,7,,remains,Icebox
508830,1,ZETA,ban,Ascent
508830,2,T1,ban,Lotus
508830,3,ZETA,pick,Corrode
508830,4,T1,pick,Sunset
508830,5,ZETA,ban,Icebox
508830,6,T1,ban,Bind
508830,7,,remains,Haven
508831,1,NS,ban,Sunset
508831,2,RRQ,ban,Lotus
508831,3,NS,pick,Corrode
508831,4,RRQ,pick,Haven
508831,5,NS,ban,Bind
508831,6,RRQ,ban,Ascent
508831,7,,remains,Icebox
508832,1,KRX,ban,Sunset
508832,2,TS,ban,Haven
508832,3,KRX,pick,Icebox
508832,4,TS,pick,Corrode
508832,5,KRX,ban,Bind
508832,6,TS,ban,Lotus
508832,7,,remains,Ascent
508833,1,BME,ban,Icebox
508833,2,PRX,ban,Ascent
508833,3,BME,pick,Bind
508833,4,PRX,pick,Lotus
508833,5,BME,ban,Sunset
508833,6,PRX,ban,Haven
508833,7,,remains,Corrode
508834,1,GEN,ban,Sunset
508834,2,TS,ban,Haven
508834,3,GEN,pick,Lotus
508834,4,TS,pick,Ascent
508834,5,GEN,ban,Bind
508834,6,TS,ban,Icebox
508834,7,,remains,Corrode
508835,1,TLN,ban,Ascent
508835,2,T1,ban,Icebox
508835,3,TLN,pick,Corrode
508835,4,T1,pick,Lotus
508835,5,TLN,ban,Haven
508835,6,T1,ban,Bind
508835,7,,remains,Sunset
508836,1,BME,ban,Icebox
508836,2,DFM,ban,Bind
508836,3,BME,pick,Lotus
508836,4,DFM,pick,Corrode
508836,5,BME,ban,Sunset
508836,6,DFM,ban,Haven
508836,7,,remains,Ascent
508837,1,RRQ,ban,Lotus
508837,2,KRX,ban,Sunset
508837,3,RRQ,pick,Bind
508837,4,KRX,pick,Ascent
508837,5,RRQ,ban,Corrode
508837,6,KRX,ban,Icebox
508837,7,,remains,Haven
508838,1,GE,ban,Sunset
508838,2,NS,ban,Icebox
508838,3,GE,pick,Corrode
508838,4,NS,pick,Bind
508838,5,GE,ban,Haven
508838,6,NS,ban,Lotus
508838,7,,remains,Ascent
508839,1,ZETA,ban,Icebox
508839,2,PRX,ban,Ascent
508839,3,ZETA,pick,Lotus
508839,4,PRX,pick,Sunset
508839,5,ZETA,ban,Corrode
508839,6,PRX,ban,Bind
508839,7,,remains,Haven
508840,1,GEN,ban,Bind
508840,2,NS,ban,Haven
508840,3,GEN,pick,Lotus
508840,4,NS,pick,Ascent
508840,5,GEN,ban,Sunset
508840,6,NS,ban,Icebox
508840,7,,remains,Corrode
508841,1,TLN,ban,Sunset
508841,2,PRX,ban,Corrode
508841,3,TLN,pick,Bind
508841,4,PRX,pick,Icebox
508841,5,TLN,ban,Haven
508841,6,PRX,ban,Ascent
508841,7,,remains,Lotus
508842,1,KRX,ban,Sunset
508842,2,GE,ban,Bind
508842,3,KRX,pick,Lotus
508842,4,GE,pick,Icebox
508842,5,KRX,ban,Ascent
508842,6,GE,ban,Haven
508842,7,,remains,Corrode
508843,1,BME,ban,Icebox
508843,2,ZETA,ban,Bind
508843,3,BME,pick,Lotus
508843,4,ZETA,pick,Corrode
508843,5,BME,ban,Haven
508843,6,ZETA,ban,Sunset
508843,7,,remains,Ascent
508844,1,TS,ban,Haven
508844,2,RRQ,ban,Lotus
508844,3,TS,pick,Ascent
508844,4,RRQ,pick,Icebox
508844,5,TS,ban,Corrode
508844,6,RRQ,ban,Bind
508844,7,,remains,Sunset
508845,1,DFM,ban,Bind
508845,2,T1,ban,Icebox
508845,3,DFM,pick,Sunset
508845,4,T1,pick,Haven
508845,5,DFM,ban,Lotus
508845,6,T1,ban,Ascent
508845,7,,remains,Corrode
509801,1,FUR,ban,Lotus
509801,2,C9,ban,Icebox
509801,3,FUR,pick,Haven
509801,4,C9,pick,Bind
509801,5,FUR,ban,Sunset
509801,6,C9,ban,Ascent
509801,7,,remains,Corrode
509802,1,LEV,ban,Corrode
509802,2,LOUD,ban,Lotus
509802,3,LEV,pick,Bind
509802,4,LOUD,pick,Ascent
509802,5,LEV,ban,Sunset
509802,6,LOUD,ban,Haven
509802,7,,remains,Icebox
509803,1,2G,ban,Icebox
509803,2,EG,ban,Corrode
509803,3,2G,pick,Sunset
509803,4,EG,pick,Lotus
509803,5,2G,ban,Bind
509803,6,EG,ban,Haven
509803,7,,remains,Ascent
509804,1,KRÜ,ban,Icebox
509804,2,MIBR,ban,Bind
509804,3,KRÜ,pick,Corrode
509804,4,MIBR,pick,Ascent
509804,5,KRÜ,ban,Lotus
509804,6,MIBR,ban,Sunset
509804,7,,remains,Haven
509805,1,100T,ban,Lotus
509805,2,NRG,ban,Haven
509805,3,100T,pick,Bind
509805,4,NRG,pick,Sunset
509805,5,100T,ban,Icebox
509805,6,NRG,ban,Ascent
509805,7,,remains,Corrode
509806,1,SEN,ban,Bind
509806,2,G2,ban,Sunset
509806,3,SEN,pick,Corrode
509806,4,G2,pick,Ascent
509806,5,SEN,ban,Icebox
509806,6,G2,ban,Haven
509806,7,,remains,Lotus
509807,1,2G,ban,Icebox
509807,2,G2,ban,Sunset
509807,3,2G,pick,Ascent
509807,4,G2,pick,Haven
509807,5,2G,ban,Corrode
509807,6,G2,ban,Bind
509807,7,,remains,Lotus
509808,1,SEN,ban,Ascent
509808,2,FUR,ban,Lotus
509808,3,SEN,pick,Sunset
509808,4,FUR,pick,Icebox
509808,5,SEN,ban,Bind
509808,6,FUR,ban,Haven
509808,7,,remains,Corrode
509809,1,KRÜ,ban,Haven
509809,2,100T,ban,Lotus
509809,3,KRÜ,pick,Corrode
509809,4,100T,pick,Bind
509809,5,KRÜ,ban,Icebox
509809,6,100T,ban,Ascent
509809,7,,remains,Sunset
509810,1,LOUD,ban,Lotus
509810,2,NRG,ban,Sunset
509810,3,LOUD,pick,Haven
509810,4,NRG,pick,Corrode
509810,5,LOUD,ban,Icebox
509810,6,NRG,ban,Ascent
509810,7,,remains,Bind
509811,1,EG,ban,Sunset
509811,2,C9,ban,Icebox
509811,3,EG,pick,Lotus
509811,4,C9,pick,Haven
509811,5,EG,ban,Corrode
509811,6,C9,ban,Ascent
509811,7,,remains,Bind
509812,1,MIBR,ban,Ascent
509812,2,LEV,ban,Icebox
509812,3,MIBR,pick,Lotus
509812,4,LEV,pick,Sunset
509812,5,MIBR,ban,Haven
509812,6,LEV,ban,Corrode
509812,7,,remains,Bind
509813,1,FUR,ban,Lotus
509813,2,2G,ban,Icebox
509813,3,FUR,pick,Corrode
509813,4,2G,pick,Sunset
509813,5,FUR,ban,Haven
509813,6,2G,ban,Bind
509813,7,,remains,Ascent
509814,1,NRG,ban,Sunset
509814,2,LEV,ban,Corrode
509814,3,NRG,pick,Lotus
509814,4,LEV,pick,Haven
509814,5,NRG,ban,Bind
509814,6,LEV,ban,Ascent
509814,7,,remains,Icebox
509815,1,SEN,ban,Ascent
509815,2,C9,ban,Sunset
509815,3,SEN,pick,Lotus
509815,4,C9,pick,Haven
509815,5,SEN,ban,Bind
509815,6,C9,ban,Icebox
509815,7,,remains,Corrode
509816,1,MIBR,ban,Ascent
509816,2,100T,ban,Lotus
509816,3,MIBR,pick,Icebox
509816,4,100T,pick,Bind
509816,5,MIBR,ban,Sunset
509816,6,100T,ban,Corrode
509816,7,,remains,Haven
509817,1,G2,ban,Lotus
509817,2,EG,ban,Sunset
509817,3,G2,pick,Corrode
509817,4,EG,pick,Haven
509817,5,G2,ban,Bind
509817,6,EG,ban,Icebox
509817,7,,remains,Ascent
509818,1,LOUD,ban,Lotus
509818,2,KRÜ,ban,Sunset
509818,3,LOUD,pick,Haven
509818,4,KRÜ,pick,Bind
509818,5,LOUD,ban,Icebox
509818,6,KRÜ,ban,Corrode
509818,7,,remains,Ascent
509819,1,C9,ban,Sunset
509819,2,2G,ban,Icebox
509819,3,C9,pick,Bind
509819,4,2G,pick,Lotus
509819,5,C9,ban,Haven
509819,6,2G,ban,Corrode
509819,7,,remains,Ascent
509820,1,NRG,ban,Icebox
509820,2,MIBR,ban,Corrode
509820,3,NRG,pick,Lotus
509820,4,MIBR,pick,Bind
509820,5,NRG,ban,Sunset
509820,6,MIBR,ban,Ascent
509820,7,,remains,Haven
509821,1,SEN,ban,Ascent
509821,2,EG,ban,Sunset
509821,3,SEN,pick,Lotus
509821,4,EG,pick,Corrode
509821,5,SEN,ban,Icebox
509821,6,EG,ban,Haven
509821,7,,remains,Bind
509822,1,LEV,ban,Icebox
509822,2,KRÜ,ban,Sunset
509822,3,LEV,pick,Bind
509822,4,KRÜ,pick,Haven
509822,5,LEV,ban,Corrode
509822,6,KRÜ,ban,Lotus
509822,7,,remains,Ascent
509823,1,FUR,ban,Lotus
509823,2,G2,ban,Icebox
509823,3,FUR,pick,Corrode
509823,4,G2,pick,Ascent
509823,5,FUR,ban,Haven
509823,6,G2,ban,Bind
509823,7,,remains,Sunset
509824,1,LOUD,ban,Haven
509824,2,100T,ban,Icebox
509824,3,LOUD,pick,Sunset
509824,4,100T,pick,Bind
509824,5,LOUD,ban,Corrode
509824,6,100T,ban,Ascent
509824,7,,remains,Lotus
509825,1,KRÜ,ban,Icebox
509825,2,NRG,ban,Bind
509825,3,KRÜ,pick,Sunset
509825,4,NRG,pick,Lotus
509825,5,KRÜ,ban,Corrode
509825,6,NRG,ban,Ascent
509825,7,,remains,Haven
509826,1,100T,ban,Icebox
509826,2,LEV,ban,Bind
509826,3,100T,pick,Haven
509826,4,LEV,pick,Sunset
509826,5,100T,ban,Ascent
509826,6,LEV,ban,Corrode
509826,7,,remains,Lotus
509827,1,EG,ban,Sunset
509827,2,FUR,ban,Lotus
509827,3,EG,pick,Corrode
509827,4,FUR,pick,Ascent
509827,5,EG,ban,Haven
509827,6,FUR,ban,Bind
509827,7,,remains,Icebox
509829,1,2G,ban,Icebox
509829,2,SEN,ban,Ascent
509829,3,2G,pick,Sunset
509829,4,SEN,pick,Lotus
509829,5,2G,ban,Corrode
509829,6,SEN,ban,Bind
509829,7,,remains,Haven
509830,1,G2,ban,Bind
509830,2,C9,ban,Corrode
509830,3,G2,pick,Ascent
509830,4,C9,pick,Lotus
509830,5,G2,ban,Icebox
509830,6,C9,ban,Sunset
509830,7,,remains,Haven
509831,1,MIBR,ban,Corrode
509831,2,LOUD,ban,Haven
509831,3,MIBR,pick,Icebox
509831,4,LOUD,pick,Sunset
509831,5,MIBR,ban,Ascent
509831,6,LOUD,ban,Bind
509831,7,,remains,Lotus
511543,1,NAVI,ban,Lotus
511543,2,APK,ban,Bind
511543,3,NAVI,pick,Icebox
511543,4,APK,pick,Sunset
511543,5,NAVI,ban,Haven
511543,6,APK,ban,Ascent
511543,7,,remains,Corrode
511544,1,VIT,ban,Ascent
511544,2,GX,ban,Corrode
511544,3,VIT,pick,Sunset
511544,4,GX,pick,Bind
511544,5,VIT,ban,Icebox
511544,6,GX,ban,Haven
511544,7,,remains,Lotus
511545,1,FUT,ban,Icebox
511545,2,M8,ban,Corrode
511545,3,FUT,pick,Bind
511545,4,M8,pick,Sunset
511545,5,FUT,ban,Haven
511545,6,M8,ban,Ascent
511545,7,,remains,Lotus
511546,1,TL,ban,Haven
511546,2,MKOI,ban,Corrode
511546,3,TL,pick,Bind
511546,4,MKOI,pick,Icebox
511546,5,TL,ban,Sunset
511546,6,MKOI,ban,Ascent
511546,7,,remains,Lotus
511547,1,BBL,ban,Bind
511547,2,TH,ban,Corrode
511547,3,BBL,pick,Icebox
511547,4,TH,pick,Haven
511547,5,BBL,ban,Ascent
511547,6,TH,ban,Lotus
511547,7,,remains,Sunset
511548,1,KC,ban,Ascent
511548,2,FNC,ban,Corrode
511548,3,KC,pick,Bind
511548,4,FNC,pick,Lotus
511548,5,KC,ban,Sunset
511548,6,FNC,ban,Haven
511548,7,,remains,Icebox
511549,1,KC,ban,Ascent
511549,2,APK,ban,Bind
511549,3,KC,pick,Icebox
511549,4,APK,pick,Sunset
511549,5,KC,ban,Corrode
511549,6,APK,ban,Haven
511549,7,,remains,Lotus
511550,1,BBL,ban,Bind
511550,2,GX,ban,Ascent
511550,3,BBL,pick,Icebox
511550,4,GX,pick,Lotus
511550,5,BBL,ban,Sunset
511550,6,GX,ban,Haven
511550,7,,remains,Corrode
511551,1,NAVI,ban,Lotus
511551,2,TL,ban,Icebox
511551,3,NAVI,pick,Corrode
511551,4,TL,pick,Sunset
511551,5,NAVI,ban,Haven
511551,6,TL,ban,Ascent
511551,7,,remains,Bind
511552,1,M8,ban,Sunset
511552,2,TH,ban,Icebox
511552,3,M8,pick,Corrode
511552,4,TH,pick,Ascent
511552,5,M8,ban,Haven
511552,6,TH,ban,Lotus
511552,7,,remains,Bind
511553,1,FUT,ban,Icebox
511553,2,VIT,ban,Ascent
511553,3,FUT,pick,Haven
511553,4,VIT,pick,Lotus
511553,5,FUT,ban,Corrode
511553,6,VIT,ban,Sunset
511553,7,,remains,Bind
511554,1,FNC,ban,Corrode
511554,2,MKOI,ban,Bind
511554,3,FNC,pick,Ascent
511554,4,MKOI,pick,Haven
511554,5,FNC,ban,Icebox
511554,6,MKOI,ban,Lotus
511554,7,,remains,Sunset
511562,1,FUT,ban,Icebox
511562,2,GX,ban,Ascent
511562,3,FUT,pick,Sunset
511562,4,GX,pick,Haven
511562,5,FUT,ban,Lotus
511562,6,GX,ban,Corrode
511562,7,,remains,Bind
511563,1,BBL,ban,Bind
511563,2,M8,ban,Icebox
511563,3,BBL,pick,Sunset
511563,4,M8,pick,Lotus
511563,5,BBL,ban,Corrode
511563,6,M8,ban,Haven
511563,7,,remains,Ascent
511564,1,APK,ban,Bind
511564,2,TL,ban,Sunset
511564,3,APK,pick,Ascent
511564,4,TL,pick,Corrode
511564,5,APK,ban,Icebox
511564,6,TL,ban,Haven
511564,7,,remains,Lotus
511565,1,MKOI,ban,Bind
511565,2,KC,ban,Ascent
511565,3,MKOI,pick,Lotus
511565,4,KC,pick,Sunset
511565,5,MKOI,ban,Icebox
511565,6,KC,ban,Corrode
511565,7,,remains,Haven
511566,1,NAVI,ban,Lotus
511566,2,FNC,ban,Corrode
511566,3,NAVI,pick,Bind
511566,4,FNC,pick,Ascent
