Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Pacific,gyen,DFM,https://www.vlr.gg/player/48577/gyen,,274,1.02,190.1,1.03,69%,123.6,0.68,0.25,0.09,0.11,34%,14%,5/35,19,185,179,69,25,29
Pacific,invy,TS,https://www.vlr.gg/player/8504/invy,(+3),256,1.02,203.9,0.94,68%,136.5,0.72,0.22,0.08,0.06,30%,8%,3/38,28,184,195,56,21,15
Pacific,Kr1stal,GE,https://www.vlr.gg/player/5796/kr1stal,(+1),241,1.01,198.3,0.94,69%,130.4,0.68,0.23,0.09,0.09,28%,30%,6/20,21,164,174,56,22,21
Pacific,Killua,TLN,https://www.vlr.gg/player/13784/killua,,498,1.01,199.9,1.05,74%,133.7,0.73,0.21,0.08,0.08,41%,18%,9/49,27,366,349,103,41,40
Pacific,Francis,NS,https://www.vlr.gg/player/31828/francis,(+3),400,1.01,199.3,0.99,72%,129.4,0.69,0.36,0.08,0.10,26%,13%,5/38,27,275,278,144,30,38
Pacific,thyy,TLN,https://www.vlr.gg/player/42901/thyy,(+2),498,1.01,222.4,1.07,71%,140.4,0.79,0.20,0.15,0.12,30%,18%,7/39,25,391,364,101,77,58
Pacific,t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,,305,1.00,215.4,1.05,67%,138.0,0.75,0.17,0.17,0.14,26%,16%,4/25,24,228,217,51,53,44
Pacific,Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,,305,0.99,187.1,1.05,71%,124.9,0.67,0.18,0.09,0.07,33%,10%,2/21,19,204,194,54,28,22
Pacific,Xdll,ZETA,https://www.vlr.gg/player/25221/xdll,(+1),238,0.99,186.2,0.95,66%,122.1,0.69,0.23,0.08,0.09,34%,14%,4/28,26,164,173,54,18,21
Pacific,n1zzy,TS,https://www.vlr.gg/player/14225/n1zzy,(+4),256,0.98,189.6,0.91,67%,130.2,0.68,0.18,0.11,0.11,39%,20%,9/45,22,173,190,45,29,29
Pacific,Rb,NS,https://www.vlr.gg/player/488/rb,(+2),400,0.98,187.0,0.97,68%,125.5,0.67,0.25,0.10,0.10,28%,14%,8/56,27,266,274,101,39,38
Pacific,JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,(+3),498,0.97,184.7,1.00,72%,118.7,0.65,0.25,0.07,0.10,35%,10%,6/63,23,325,326,125,37,52
Pacific,BuZz,T1,https://www.vlr.gg/player/804/buzz,,442,0.97,201.6,1.02,67%,129.4,0.72,0.16,0.14,0.14,22%,7%,4/54,33,320,313,72,60,61
Pacific,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,(+1),333,0.96,185.4,0.96,71%,120.6,0.64,0.28,0.08,0.10,35%,21%,8/39,20,213,223,94,28,33
Pacific,Jinboong,DFM,https://www.vlr.gg/player/4052/jinboong,(+2),274,0.96,186.9,0.95,69%,122.3,0.64,0.19,0.08,0.07,33%,18%,5/28,23,176,186,52,23,18
Pacific,ban,GE,https://www.vlr.gg/player/5129/ban,(+2),241,0.95,205.8,0.98,66%,135.0,0.72,0.20,0.13,0.13,30%,9%,3/32,21,174,178,47,31,31
Pacific,Ivy,NS,https://www.vlr.gg/player/31829/ivy,,400,0.95,178.9,0.96,70%,114.7,0.64,0.21,0.07,0.07,28%,4%,2/46,23,256,267,85,26,28
Pacific,Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,,305,0.94,200.9,0.97,70%,129.4,0.67,0.32,0.14,0.13,23%,6%,2/32,24,203,209,99,42,41
Pacific,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,(+5),696,0.94,176.9,0.89,73%,115.9,0.61,0.39,0.06,0.07,28%,11%,10/93,24,423,473,270,45,50
Pacific,PatMen,PRX,https://www.vlr.gg/player/13744/patmen,,402,0.93,172.0,0.95,72%,116.4,0.63,0.29,0.05,0.06,31%,10%,4/40,25,253,267,118,21,25
Pacific,iZu,T1,https://www.vlr.gg/player/29833/izu,,442,0.92,212.4,0.98,65%,136.6,0.72,0.24,0.13,0.14,25%,13%,4/32,29,319,326,104,56,63
Pacific,Akame,DFM,https://www.vlr.gg/player/13002/akame,(+3),274,0.92,203.5,0.93,72%,133.2,0.69,0.25,0.11,0.12,29%,20%,4/20,23,188,203,68,31,34
Pacific,BerserX,BME,https://www.vlr.gg/player/4874/berserx,(+2),235,0.92,186.5,0.94,68%,118.3,0.66,0.14,0.12,0.10,23%,7%,3/44,24,155,165,34,28,23
Pacific,Shiro,BME,https://www.vlr.gg/player/10739/shiro,,235,0.91,187.5,0.86,71%,127.3,0.64,0.31,0.11,0.11,25%,14%,3/22,21,151,176,72,27,26
Pacific,Crws,TLN,https://www.vlr.gg/player/3977/crws,(+2),498,0.90,164.6,0.86,73%,109.9,0.55,0.33,0.08,0.09,24%,17%,10/58,28,276,320,162,42,43
Pacific,kellyS,TS,https://www.vlr.gg/player/7437/kellys,(+4),256,0.90,187.2,0.83,68%,125.6,0.64,0.22,0.08,0.13,19%,4%,1/28,25,163,197,56,21,33
Pacific,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,(+2),696,0.89,168.8,0.85,71%,111.9,0.57,0.25,0.06,0.08,32%,16%,11/67,23,396,467,177,44,58
Pacific,Papi,GE,https://www.vlr.gg/player/13219/papi,(+1),241,0.88,170.8,0.86,71%,113.6,0.58,0.29,0.06,0.06,27%,6%,2/33,17,140,163,71,14,14
Pacific,stax,T1,https://www.vlr.gg/player/485/stax,,442,0.88,158.6,0.84,68%,107.9,0.56,0.24,0.03,0.06,29%,16%,10/64,21,246,292,108,15,27
Pacific,CLZ,ZETA,https://www.vlr.gg/player/2615/clz,(+4),238,0.85,161.3,0.81,68%,108.3,0.58,0.23,0.06,0.06,35%,24%,9/37,22,138,171,54,15,14
Pacific,TenTen,ZETA,https://www.vlr.gg/player/29839/tenten,(+2),238,0.84,194.9,0.85,64%,130.8,0.66,0.21,0.13,0.23,17%,10%,2/20,22,157,185,51,30,55
Pacific,yoman,GE,https://www.vlr.gg/player/25081/yoman,(+3),241,0.83,157.9,0.80,71%,104.0,0.57,0.30,0.07,0.06,27%,18%,7/38,22,137,171,72,18,14
Pacific,Famouz,BME,https://www.vlr.gg/player/2348/famouz,(+1),235,0.82,197.4,0.84,64%,126.7,0.66,0.15,0.12,0.12,18%,5%,1/22,18,156,185,35,29,29
Pacific,Estrella,KRX,https://www.vlr.gg/player/25025/estrella,(+2),333,0.81,152.2,0.74,71%,99.4,0.49,0.39,0.05,0.10,27%,19%,5/26,18,164,223,131,15,33
Pacific,NcSlasher,BME,https://www.vlr.gg/player/7043/ncslasher,(+2),235,0.78,159.9,0.75,65%,106.1,0.56,0.30,0.06,0.09,24%,4%,1/24,19,132,175,71,15,20
Pacific,ZesBeeW,TS,https://www.vlr.gg/player/2380/zesbeew,,195,0.76,151.4,0.72,64%,101.2,0.55,0.31,0.08,0.17,24%,20%,5/25,28,107,148,61,16,34
Pacific,Wild0reoo,TS,https://www.vlr.gg/player/9740/wild0reoo,(+2),256,0.76,162.9,0.70,63%,107.5,0.55,0.27,0.06,0.15,34%,26%,6/23,23,140,199,70,15,39
Pacific,JessieVash,TS,https://www.vlr.gg/player/2334/jessievash,,61,0.75,141.7,0.70,59%,103.7,0.49,0.16,0.03,0.03,32%,,0/11,16,30,43,10,2,2
Pacific,SSeeS,DFM,https://www.vlr.gg/player/21438/ssees,,274,0.66,122.5,0.64,63%,81.5,0.43,0.20,0.05,0.10,25%,15%,6/41,12,117,182,54,13,28
