MatchID,MapNum,WinnerOrg,Score,MatchName
184495,all,TS,2-0,League Play: Week 8
184496,119626,GE,13-7,League Play: Week 8
184496,119627,GE,13-6,League Play: Week 8
184496,all,GE,2-0,League Play: Week 8
184497,119629,TLN,13-3,League Play: Week 8
184497,119630,RRQ,13-4,League Play: Week 8
184497,119631,RRQ,13-7,League Play: Week 8
184497,all,RRQ,2-1,League Play: Week 8
184498,119632,ZETA,13-8,League Play: Week 8
184498,119633,GEN,13-4,League Play: Week 8
184498,119634,ZETA,13-4,League Play: Week 8
184498,all,ZETA,2-1,League Play: Week 8
184499,119635,KRX,13-10,League Play: Week 8
184499,119636,KRX,13-9,League Play: Week 8
184499,all,KRX,2-0,League Play: Week 8
184500,119638,TS,13-9,League Play: Week 8
184500,119639,TS,13-10,League Play: Week 8
184500,all,TS,2-0,League Play: Week 8
184501,119641,TLN,13-11,League Play: Week 8
184501,119642,TLN,13-4,League Play: Week 8
184501,all,TLN,2-0,League Play: Week 8
184502,119644,PRX,13-9,League Play: Week 8
184502,119645,PRX,13-11,League Play: Week 8
184502,all,PRX,2-0,League Play: Week 8
184513,119677,TS,15-13,Playoffs: Upper Round 1
184513,119678,TS,14-12,Playoffs: Upper Round 1
184513,all,TS,2-0,Playoffs: Upper Round 1
184514,119680,T1,13-8,Playoffs: Upper Round 1
184514,119681,GEN,13-11,Playoffs: Upper Round 1
184514,119682,T1,13-7,Playoffs: Upper Round 1
184514,all,T1,2-1,Playoffs: Upper Round 1
184515,119683,TS,13-9,Playoffs: Upper Semifinals
184515,119684,KRX,13-5,Playoffs: Upper Semifinals
184515,119685,KRX,13-4,Playoffs: Upper Semifinals
184515,all,KRX,2-1,Playoffs: Upper Semifinals
184516,119686,PRX,13-10,Playoffs: Upper Semifinals
184516,119687,PRX,13-10,Playoffs: Upper Semifinals
184516,all,PRX,2-0,Playoffs: Upper Semifinals
184517,119689,T1,13-10,Playoffs: Lower Round 1
184517,119690,ZETA,14-12,Playoffs: Lower Round 1
184517,119691,T1,13-10,Playoffs: Lower Round 1
184517,all,T1,2-1,Playoffs: Lower Round 1
184518,119692,TS,13-8,Playoffs: Lower Round 1
184518,119693,GEN,13-8,Playoffs: Lower Round 1
184518,119694,GEN,14-12,Playoffs: Lower Round 1
184518,all,GEN,2-1,Playoffs: Lower Round 1
184519,119695,PRX,13-5,Playoffs: Upper Final
184519,119696,PRX,13-6,Playoffs: Upper Final
184519,all,PRX,2-0,Playoffs: Upper Final
184520,119698,T1,13-10,Playoffs: Lower Round 2
184520,119699,T1,13-10,Playoffs: Lower Round 2
184520,all,T1,2-0,Playoffs: Lower Round 2
184521,119701,T1,13-11,Playoffs: Lower Final
184521,119702,KRX,13-11,Playoffs: Lower Final
184521,119703,KRX,13-11,Playoffs: Lower Final
184521,119704,T1,13-6,Playoffs: Lower Final
184521,119705,KRX,13-9,Playoffs: Lower Final
184521,all,KRX,3-2,Playoffs: Lower Final
184522,119706,KRX,13-6,Playoffs: Grand Final
184522,119708,KRX,16-14,Playoffs: Grand Final
184522,119712,PRX,13-8,Playoffs: Grand Final
184522,119714,PRX,13-6,Playoffs: Grand Final
184522,131784,PRX,13-3,Playoffs: Grand Final
184522,all,PRX,3-2,Playoffs: Grand Final
189050,123159,FUR,13-5,Playoffs: Upper Round 1
189050,123160,LEV,20-18,Playoffs: Upper Round 1
189050,123161,FUR,13-6,Playoffs: Upper Round 1
189050,all,FUR,2-1,Playoffs: Upper Round 1
189051,123162,NRG,13-11,Playoffs: Upper Round 1
189051,123163,EG,15-13,Playoffs: Upper Round 1
189051,123164,EG,13-7,Playoffs: Upper Round 1
189051,all,EG,2-1,Playoffs: Upper Round 1
189052,123165,LOUD,13-4,Playoffs: Upper Semifinals
189052,123166,LOUD,13-5,Playoffs: Upper Semifinals
189052,all,LOUD,2-0,Playoffs: Upper Semifinals
189053,123168,EG,13-5,Playoffs: Upper Semifinals
189053,123169,EG,13-2,Playoffs: Upper Semifinals
189053,all,EG,2-0,Playoffs: Upper Semifinals
189054,123171,LOUD,13-9,Playoffs: Upper Final
189054,123172,EG,13-11,Playoffs: Upper Final
189054,123173,LOUD,13-3,Playoffs: Upper Final
189054,all,LOUD,2-1,Playoffs: Upper Final
189055,123174,LOUD,13-9,Playoffs: Grand Final
189055,123175,LOUD,13-11,Playoffs: Grand Final
189055,123176,LOUD,13-11,Playoffs: Grand Final
189055,all,LOUD,3-0,Playoffs: Grand Final
189056,123179,C9,13-8,Playoffs: Lower Round 1
189056,123180,LEV,13-10,Playoffs: Lower Round 1
189056,123181,C9,13-4,Playoffs: Lower Round 1
189056,all,C9,2-1,Playoffs: Lower Round 1
189057,123182,NRG,13-9,Playoffs: Lower Round 1
189057,123183,NRG,13-10,Playoffs: Lower Round 1
189057,all,NRG,2-0,Playoffs: Lower Round 1
189058,123185,C9,13-10,Playoffs: Lower Round 2
189058,123186,NRG,13-9,Playoffs: Lower Round 2
189058,123187,NRG,14-12,Playoffs: Lower Round 2
189058,all,NRG,2-1,Playoffs: Lower Round 2
189059,123188,EG,13-11,Playoffs: Lower Final
189059,123189,NRG,13-8,Playoffs: Lower Final
189059,123190,NRG,13-10,Playoffs: Lower Final
189059,123191,NRG,13-4,Playoffs: Lower Final
189059,all,NRG,3-1,Playoffs: Lower Final
213193,130941,FUT,13-5,Playoffs: Upper Round 1
213193,130942,FUT,14-12,Playoffs: Upper Round 1
213193,all,FUT,2-0,Playoffs: Upper Round 1
213194,130944,VIT,13-6,Playoffs: Upper Round 1
213194,130945,TL,13-11,Playoffs: Upper Round 1
213194,130946,TL,13-11,Playoffs: Upper Round 1
213194,all,TL,2-1,Playoffs: Upper Round 1
213195,130947,FUT,13-9,Playoffs: Upper Semifinals
213195,130948,FNC,13-2,Playoffs: Upper Semifinals
213195,130949,FNC,13-1,Playoffs: Upper Semifinals
213195,all,FNC,2-1,Playoffs: Upper Semifinals
213196,130950,TL,13-11,Playoffs: Upper Semifinals
213196,130951,TL,13-10,Playoffs: Upper Semifinals
213196,all,TL,2-0,Playoffs: Upper Semifinals
213197,130953,FNC,14-12,Playoffs: Upper Final
213197,130954,FNC,13-6,Playoffs: Upper Final
213197,all,FNC,2-0,Playoffs: Upper Final
213198,130956,FNC,13-11,Playoffs: Grand Final
213198,130957,TL,14-12,Playoffs: Grand Final
213198,130958,TL,13-6,Playoffs: Grand Final
213198,131673,TL,13-11,Playoffs: Grand Final
213198,all,TL,3-1,Playoffs: Grand Final
213199,130959,NAVI,13-9,Playoffs: Lower Round 1
213199,130960,NAVI,13-9,Playoffs: Lower Round 1
213199,all,NAVI,2-0,Playoffs: Lower Round 1
213200,130962,FUT,13-9,Playoffs: Lower Round 1
213200,130963,VIT,13-9,Playoffs: Lower Round 1
213200,130964,FUT,13-6,Playoffs: Lower Round 1
213200,all,FUT,2-1,Playoffs: Lower Round 1
213201,130965,FUT,13-8,Playoffs: Lower Round 2
213201,130966,FUT,13-7,Playoffs: Lower Round 2
213201,all,FUT,2-0,Playoffs: Lower Round 2
213202,130968,TL,13-5,Playoffs: Lower Final
213202,130969,TL,17-15,Playoffs: Lower Final
213202,130970,TL,13-5,Playoffs: Lower Final
213202,all,TL,3-0,Playoffs: Lower Final
214088,131114,BNY,13-6,Showmatch: Showmatch
214088,all,BNY,1-0,Showmatch: Showmatch
220290,132539,NRG,13-8,Group Stage: Opening (A)
220290,132540,NAVI,14-12,Group Stage: Opening (A)
220290,132541,NRG,13-6,Group Stage: Opening (A)
220290,all,NRG,2-1,Group Stage: Opening (A)
220292,132542,T1,13-10,Group Stage: Opening (A)
220292,132543,EDG,13-7,Group Stage: Opening (A)
220292,132544,T1,14-12,Group Stage: Opening (A)
220292,all,T1,2-1,Group Stage: Opening (A)
220293,132545,T1,13-11,Group Stage: Winner's (A)
220293,132546,NRG,13-7,Group Stage: Winner's (A)
220293,132547,NRG,13-11,Group Stage: Winner's (A)
220293,all,NRG,2-1,Group Stage: Winner's (A)
220294,132548,EDG,17-15,Group Stage: Elimination (A)
220294,132549,EDG,14-12,Group Stage: Elimination (A)
220294,all,EDG,2-0,Group Stage: Elimination (A)
220295,132551,EDG,13-4,Group Stage: Decider (A)
220295,132552,EDG,13-6,Group Stage: Decider (A)
220295,all,EDG,2-0,Group Stage: Decider (A)
220296,132554,KRX,13-10,Group Stage: Opening (B)
220296,132555,KRX,13-7,Group Stage: Opening (B)
220296,all,KRX,2-0,Group Stage: Opening (B)
220297,132557,EG,13-5,Group Stage: Opening (B)
220297,132558,EG,14-12,Group Stage: Opening (B)
220297,all,EG,2-0,Group Stage: Opening (B)
220298,132560,EG,13-5,Group Stage: Winner's (B)
220298,132561,EG,13-9,Group Stage: Winner's (B)
220298,all,EG,2-0,Group Stage: Winner's (B)
220299,132563,ASE,13-8,Group Stage: Elimination (B)
220299,132564,FUT,13-5,Group Stage: Elimination (B)
220299,132565,FUT,13-6,Group Stage: Elimination (B)
220299,all,FUT,2-1,Group Stage: Elimination (B)
220300,132566,FUT,13-9,Group Stage: Decider (B)
220300,132567,KRX,13-8,Group Stage: Decider (B)
220300,132568,KRX,13-4,Group Stage: Decider (B)
220300,all,KRX,2-1,Group Stage: Decider (B)
220441,132692,PRX,13-10,Playoffs: Upper Quarterfinals
220441,132693,PRX,13-10,Playoffs: Upper Quarterfinals
220441,all,PRX,2-0,Playoffs: Upper Quarterfinals
220442,132695,FNC,13-9,Playoffs: Upper Quarterfinals
220442,132696,FNC,13-4,Playoffs: Upper Quarterfinals
220442,all,FNC,2-0,Playoffs: Upper Quarterfinals
220443,132698,TL,13-9,Playoffs: Upper Quarterfinals
220443,132699,EDG,13-8,Playoffs: Upper Quarterfinals
220443,132700,TL,13-11,Playoffs: Upper Quarterfinals
220443,all,TL,2-1,Playoffs: Upper Quarterfinals
220444,132701,EG,13-7,Playoffs: Upper Quarterfinals
220444,132702,EG,13-5,Playoffs: Upper Quarterfinals
220444,all,EG,2-0,Playoffs: Upper Quarterfinals
220445,132704,FNC,13-5,Playoffs: Upper Semifinals
220445,132705,FNC,13-7,Playoffs: Upper Semifinals
220445,all,FNC,2-0,Playoffs: Upper Semifinals
220446,132707,EG,13-2,Playoffs: Upper Semifinals
220446,132708,EG,13-9,Playoffs: Upper Semifinals
220446,all,EG,2-0,Playoffs: Upper Semifinals
220447,132710,FNC,13-3,Playoffs: Upper Final
220447,132711,EG,13-9,Playoffs: Upper Final
220447,132712,FNC,13-11,Playoffs: Upper Final
220447,all,FNC,2-1,Playoffs: Upper Final
220448,132713,FNC,13-8,Playoffs: Grand Final
220448,132714,FNC,13-11,Playoffs: Grand Final
220448,132715,FNC,14-12,Playoffs: Grand Final
220448,all,FNC,3-0,Playoffs: Grand Final
220449,132718,NRG,13-11,Playoffs: Lower Round 1
220449,132719,NRG,13-5,Playoffs: Lower Round 1
220449,all,NRG,2-0,Playoffs: Lower Round 1
220450,132721,EDG,13-6,Playoffs: Lower Round 1
220450,132722,EDG,13-10,Playoffs: Lower Round 1
220450,all,EDG,2-0,Playoffs: Lower Round 1
220451,132724,NRG,14-12,Playoffs: Lower Round 2
220451,132725,TL,13-8,Playoffs: Lower Round 2
220451,132726,NRG,13-5,Playoffs: Lower Round 2
220451,all,NRG,2-1,Playoffs: Lower Round 2
220452,132727,PRX,14-12,Playoffs: Lower Round 2
220452,132728,EDG,13-9,Playoffs: Lower Round 2
220452,132729,PRX,13-8,Playoffs: Lower Round 2
220452,all,PRX,2-1,Playoffs: Lower Round 2
220453,132730,PRX,15-13,Playoffs: Lower Round 3
220453,132731,NRG,13-6,Playoffs: Lower Round 3
220453,132732,PRX,13-11,Playoffs: Lower Round 3
220453,all,PRX,2-1,Playoffs: Lower Round 3
220454,132733,EG,13-7,Playoffs: Lower Final
220454,132734,PRX,14-12,Playoffs: Lower Final
220454,132735,PRX,13-10,Playoffs: Lower Final
220454,132736,EG,13-6,Playoffs: Lower Final
220454,132737,EG,13-8,Playoffs: Lower Final
220454,all,EG,3-2,Playoffs: Lower Final
247075,137350,PRX,13-7,Group Stage: Opening (A)
247075,137351,PRX,13-8,Group Stage: Opening (A)
247075,all,PRX,2-0,Group Stage: Opening (A)
247076,137353,GIA,15-13,Group Stage: Opening (A)
247076,137354,EDG,13-11,Group Stage: Opening (A)
247076,137355,EDG,13-8,Group Stage: Opening (A)
247076,all,EDG,2-1,Group Stage: Opening (A)
247077,137356,PRX,13-7,Group Stage: Winner's (A)
247077,137357,PRX,16-14,Group Stage: Winner's (A)
247077,all,PRX,2-0,Group Stage: Winner's (A)
247078,137359,GIA,13-10,Group Stage: Elimination (A)
247078,137360,GIA,14-12,Group Stage: Elimination (A)
247078,all,GIA,2-0,Group Stage: Elimination (A)
247079,137362,EDG,13-6,Group Stage: Decider (A)
247079,137363,EDG,13-7,Group Stage: Decider (A)
247079,all,EDG,2-0,Group Stage: Decider (A)
247086,137365,EG,13-8,Group Stage: Opening (B)
247086,137366,EG,13-8,Group Stage: Opening (B)
247086,all,EG,2-0,Group Stage: Opening (B)
247087,137368,FUT,13-4,Group Stage: Opening (B)
247087,137369,FUT,13-7,Group Stage: Opening (B)
247087,all,FUT,2-0,Group Stage: Opening (B)
247088,137371,EG,15-13,Group Stage: Winner's (B)
247088,137372,EG,13-9,Group Stage: Winner's (B)
247088,all,EG,2-0,Group Stage: Winner's (B)
247089,137374,T1,13-10,Group Stage: Elimination (B)
247089,137375,T1,13-7,Group Stage: Elimination (B)
247089,all,T1,2-0,Group Stage: Elimination (B)
247090,137377,FUT,13-10,Group Stage: Decider (B)
247090,137378,FUT,14-12,Group Stage: Decider (B)
247090,all,FUT,2-0,Group Stage: Decider (B)
247093,137380,FNC,13-5,Group Stage: Opening (C)
247093,137381,FNC,13-6,Group Stage: Opening (C)
247093,all,FNC,2-0,Group Stage: Opening (C)
247094,137383,BLG,14-12,Group Stage: Opening (C)
247094,137384,BLG,13-8,Group Stage: Opening (C)
247094,all,BLG,2-0,Group Stage: Opening (C)
247095,137386,FNC,13-2,Group Stage: Winner's (C)
247095,137387,FNC,13-8,Group Stage: Winner's (C)
247095,all,FNC,2-0,Group Stage: Winner's (C)
247096,137389,NRG,15-13,Group Stage: Elimination (C)
247096,137390,NRG,13-1,Group Stage: Elimination (C)
247096,all,NRG,2-0,Group Stage: Elimination (C)
247098,137392,BLG,13-10,Group Stage: Decider (C)
247098,137393,BLG,13-5,Group Stage: Decider (C)
247098,all,BLG,2-0,Group Stage: Decider (C)
247100,137395,NAVI,13-11,Group Stage: Opening (D)
247100,137396,NAVI,17-15,Group Stage: Opening (D)
247100,all,NAVI,2-0,Group Stage: Opening (D)
247101,137398,LOUD,15-13,Group Stage: Opening (D)
247101,137399,KRX,13-6,Group Stage: Opening (D)
247101,137400,KRX,13-8,Group Stage: Opening (D)
247101,all,KRX,2-1,Group Stage: Opening (D)
247102,137401,KRX,15-13,Group Stage: Winner's (D)
247102,137402,NAVI,13-9,Group Stage: Winner's (D)
247102,137403,KRX,14-12,Group Stage: Winner's (D)
247102,all,KRX,2-1,Group Stage: Winner's (D)
247103,137404,LOUD,13-2,Group Stage: Elimination (D)
247103,137405,LOUD,13-8,Group Stage: Elimination (D)
247103,all,LOUD,2-0,Group Stage: Elimination (D)
247104,137407,NAVI,13-11,Group Stage: Decider (D)
247104,137408,LOUD,13-11,Group Stage: Decider (D)
247104,137409,LOUD,13-11,Group Stage: Decider (D)
247104,all,LOUD,2-1,Group Stage: Decider (D)
248270,137618,LOUD,13-11,Playoffs: Upper Quarterfinals
248270,137619,LOUD,13-6,Playoffs: Upper Quarterfinals
248270,all,LOUD,2-0,Playoffs: Upper Quarterfinals
248271,137621,PRX,13-10,Playoffs: Upper Quarterfinals
248271,137622,PRX,13-4,Playoffs: Upper Quarterfinals
248271,all,PRX,2-0,Playoffs: Upper Quarterfinals
248272,137624,KRX,13-10,Playoffs: Upper Quarterfinals
248272,137625,KRX,13-9,Playoffs: Upper Quarterfinals
248272,all,KRX,2-0,Playoffs: Upper Quarterfinals
248273,137627,EDG,14-12,Playoffs: Upper Quarterfinals
248273,137628,EG,13-5,Playoffs: Upper Quarterfinals
248273,137629,EG,13-5,Playoffs: Upper Quarterfinals
248273,all,EG,2-1,Playoffs: Upper Quarterfinals
248274,137630,PRX,15-13,Playoffs: Upper Semifinals
248274,137631,LOUD,13-2,Playoffs: Upper Semifinals
248274,137632,PRX,13-10,Playoffs: Upper Semifinals
248274,all,PRX,2-1,Playoffs: Upper Semifinals
248275,137633,EG,13-9,Playoffs: Upper Semifinals
248275,137634,EG,13-4,Playoffs: Upper Semifinals
248275,all,EG,2-0,Playoffs: Upper Semifinals
248276,137636,EG,13-10,Playoffs: Upper Final
248276,137637,PRX,13-9,Playoffs: Upper Final
248276,137638,PRX,15-13,Playoffs: Upper Final
248276,all,PRX,2-1,Playoffs: Upper Final
248277,137639,EG,13-10,Playoffs: Grand Final
248277,137640,PRX,13-11,Playoffs: Grand Final
248277,137641,EG,13-5,Playoffs: Grand Final
248277,137642,EG,13-10,Playoffs: Grand Final
248277,all,EG,3-1,Playoffs: Grand Final
248278,137644,FNC,13-5,Playoffs: Lower Round 1
248278,137645,FNC,13-9,Playoffs: Lower Round 1
248278,all,FNC,2-0,Playoffs: Lower Round 1
248279,137647,EDG,13-4,Playoffs: Lower Round 1
248279,137648,BLG,15-13,Playoffs: Lower Round 1
248279,137649,EDG,13-10,Playoffs: Lower Round 1
248279,all,EDG,2-1,Playoffs: Lower Round 1
248280,137650,KRX,13-1,Playoffs: Lower Round 2
248280,137651,FNC,13-9,Playoffs: Lower Round 2
248280,137652,FNC,13-6,Playoffs: Lower Round 2
248280,all,FNC,2-1,Playoffs: Lower Round 2
248281,137653,EDG,13-11,Playoffs: Lower Round 2
248281,137654,LOUD,13-5,Playoffs: Lower Round 2
248281,137655,LOUD,13-11,Playoffs: Lower Round 2
248281,all,LOUD,2-1,Playoffs: Lower Round 2
248282,137656,LOUD,13-4,Playoffs: Lower Round 3
248282,137657,FNC,13-9,Playoffs: Lower Round 3
248282,137658,LOUD,13-7,Playoffs: Lower Round 3
248282,all,LOUD,2-1,Playoffs: Lower Round 3
248283,137659,EG,14-12,Playoffs: Lower Final
248283,137660,EG,13-4,Playoffs: Lower Final
248283,137661,LOUD,13-8,Playoffs: Lower Final
248283,137662,LOUD,13-7,Playoffs: Lower Final
248283,137663,EG,13-8,Playoffs: Lower Final
248283,all,EG,3-2,Playoffs: Lower Final
295605,153722,NRG,13-10,Group Stage: Opening (A)
295605,153723,NRG,13-8,Group Stage: Opening (A)
295605,all,NRG,2-0,Group Stage: Opening (A)
295606,153725,C9,13-11,Group Stage: Opening (A)
295606,153726,MIBR,13-8,Group Stage: Opening (A)
295606,153727,C9,13-10,Group Stage: Opening (A)
295606,all,C9,2-1,Group Stage: Opening (A)
295607,153728,NRG,13-7,Group Stage: Winner's (A)
295607,153729,NRG,14-12,Group Stage: Winner's (A)
295607,all,NRG,2-0,Group Stage: Winner's (A)
295608,153731,MIBR,13-9,Group Stage: Elimination (A)
295608,153732,MIBR,13-11,Group Stage: Elimination (A)
295608,all,MIBR,2-0,Group Stage: Elimination (A)
295609,153734,MIBR,14-12,Group Stage: Decider (A)
295609,153735,MIBR,13-9,Group Stage: Decider (A)
295609,all,MIBR,2-0,Group Stage: Decider (A)
295610,153737,LOUD,13-11,Group Stage: Opening (B)
295610,153738,LOUD,13-9,Group Stage: Opening (B)
295610,all,LOUD,2-0,Group Stage: Opening (B)
295611,153740,LEV,13-9,Group Stage: Opening (B)
295611,153741,100T,13-3,Group Stage: Opening (B)
295611,153742,LEV,13-11,Group Stage: Opening (B)
295611,all,LEV,2-1,Group Stage: Opening (B)
295612,153743,LEV,13-11,Group Stage: Winner's (B)
295612,153744,LOUD,13-10,Group Stage: Winner's (B)
295612,153745,LOUD,13-7,Group Stage: Winner's (B)
295612,all,LOUD,2-1,Group Stage: Winner's (B)
295613,153746,SEN,13-5,Group Stage: Elimination (B)
295613,153747,100T,13-6,Group Stage: Elimination (B)
295613,153748,SEN,13-8,Group Stage: Elimination (B)
295613,all,SEN,2-1,Group Stage: Elimination (B)
295614,153749,SEN,13-3,Group Stage: Decider (B)
295614,153750,LEV,13-6,Group Stage: Decider (B)
295614,153751,SEN,13-9,Group Stage: Decider (B)
295614,all,SEN,2-1,Group Stage: Decider (B)
295615,153752,KRÜ,13-9,Group Stage: Opening (C)
295615,153753,G2,13-9,Group Stage: Opening (C)
295615,153754,G2,13-11,Group Stage: Opening (C)
295615,all,G2,2-1,Group Stage: Opening (C)
295617,153758,EG,15-13,Group Stage: Winner's (C)
295617,153759,EG,13-11,Group Stage: Winner's (C)
295617,all,EG,2-0,Group Stage: Winner's (C)
295619,153764,G2,13-8,Group Stage: Decider (C)
295619,153765,G2,13-8,Group Stage: Decider (C)
295619,all,G2,2-0,Group Stage: Decider (C)
296730,155114,ZETA,13-10,Group Stage: Opening (A)
296730,155115,ZETA,13-7,Group Stage: Opening (A)
296730,all,ZETA,2-0,Group Stage: Opening (A)
296731,155117,TLN,13-8,Group Stage: Opening (B)
296731,155118,TLN,13-3,Group Stage: Opening (B)
296731,all,TLN,2-0,Group Stage: Opening (B)
296732,155120,KRX,13-10,Group Stage: Winner's (B)
296732,155121,KRX,13-8,Group Stage: Winner's (B)
296732,all,KRX,2-0,Group Stage: Winner's (B)
296733,155123,TS,13-7,Group Stage: Elimination (B)
296733,155124,TS,13-11,Group Stage: Elimination (B)
296733,all,TS,2-0,Group Stage: Elimination (B)
296734,155126,TS,13-8,Group Stage: Decider (B)
296734,155127,TS,13-7,Group Stage: Decider (B)
296734,all,TS,2-0,Group Stage: Decider (B)
296735,155129,T1,18-16,Group Stage: Opening (A)
296735,155130,T1,13-6,Group Stage: Opening (A)
296735,all,T1,2-0,Group Stage: Opening (A)
296736,155132,KRX,13-8,Group Stage: Opening (B)
296736,155133,KRX,13-8,Group Stage: Opening (B)
296736,all,KRX,2-0,Group Stage: Opening (B)
296737,155135,ZETA,13-11,Group Stage: Winner's (A)
296737,155136,T1,13-4,Group Stage: Winner's (A)
296737,155137,T1,13-7,Group Stage: Winner's (A)
296737,all,T1,2-1,Group Stage: Winner's (A)
296738,155138,GE,13-9,Group Stage: Elimination (A)
296738,155139,BLD,13-10,Group Stage: Elimination (A)
296738,155140,GE,13-11,Group Stage: Elimination (A)
296738,all,GE,2-1,Group Stage: Elimination (A)
296739,155141,ZETA,13-8,Group Stage: Decider (A)
296739,155142,ZETA,13-3,Group Stage: Decider (A)
296739,all,ZETA,2-0,Group Stage: Decider (A)
296745,155159,GEN,13-11,Group Stage: Opening (C)
296745,155160,RRQ,13-11,Group Stage: Opening (C)
