Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
Pacific,iZu,T1,https://www.vlr.gg/player/29833/izu,(+2),378,1.03,195.8,1.05,73%,126.2,0.71,0.24,0.07,0.09,30%,18%,10/57,23,268,256,90,26,35
Pacific,something,PRX,https://www.vlr.gg/player/17086/something,(+3),536,1.03,197.8,1.03,71%,127.4,0.70,0.26,0.15,0.13,26%,16%,9/58,23,373,361,137,78,69
Pacific,BerserX,BME,https://www.vlr.gg/player/4874/berserx,(+1),344,1.01,196.0,1.05,73%,127.7,0.69,0.21,0.10,0.08,25%,25%,13/51,22,236,224,72,33,26
Pacific,Ivy,NS,https://www.vlr.gg/player/31829/ivy,(+2),333,1.01,172.2,1.01,70%,112.7,0.65,0.22,0.07,0.07,30%,14%,6/42,18,215,212,74,22,22
Pacific,Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,(+3),573,1.01,193.0,0.99,73%,131.2,0.69,0.29,0.06,0.06,32%,15%,8/53,31,393,396,166,35,36
Pacific,PatMen,PRX,https://www.vlr.gg/player/13744/patmen,(+2),412,1.00,193.0,0.96,75%,124.8,0.65,0.44,0.05,0.05,30%,24%,9/37,19,266,276,183,19,21
Pacific,Ash,GEN,https://www.vlr.gg/player/25017/ash,(+1),472,1.00,173.7,1.04,72%,116.8,0.61,0.25,0.06,0.06,31%,15%,7/48,19,290,280,117,26,27
Pacific,BeYN,KRX,https://www.vlr.gg/player/4678/beyn,(+4),445,0.99,178.2,0.96,71%,117.6,0.62,0.28,0.08,0.06,25%,19%,9/47,19,277,290,126,35,28
Pacific,Killua,TLN,https://www.vlr.gg/player/13784/killua,(+3),392,0.99,187.5,0.98,70%,126.7,0.67,0.26,0.09,0.07,34%,14%,6/44,18,263,268,101,36,29
Pacific,JessieVash,TS,https://www.vlr.gg/player/2334/jessievash,(+2),271,0.99,182.5,0.94,69%,128.3,0.65,0.23,0.05,0.07,30%,16%,8/50,20,176,187,62,14,19
Pacific,Persia,NS,https://www.vlr.gg/player/4122/persia,(+1),333,0.99,173.8,0.92,71%,113.1,0.60,0.37,0.09,0.06,26%,18%,7/39,22,200,218,123,29,19
Pacific,Famouz,BME,https://www.vlr.gg/player/2348/famouz,(+1),344,0.99,228.3,1.08,71%,146.7,0.82,0.21,0.19,0.19,21%,12%,3/25,29,281,261,71,66,67
Pacific,d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,(+4),536,0.98,190.7,1.06,77%,127.1,0.69,0.28,0.08,0.06,24%,14%,10/71,24,371,350,151,43,34
Pacific,Meteor,T1,https://www.vlr.gg/player/13039/meteor,(+3),378,0.98,215.3,1.01,68%,144.2,0.75,0.20,0.13,0.15,30%,9%,4/43,24,283,279,76,51,58
Pacific,BuZz,T1,https://www.vlr.gg/player/804/buzz,(+2),378,0.98,225.0,1.06,65%,145.0,0.78,0.15,0.14,0.17,27%,9%,3/35,30,294,278,57,52,64
Pacific,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,(+2),573,0.97,183.8,1.03,73%,126.3,0.67,0.25,0.07,0.09,26%,19%,14/75,23,385,374,142,38,49
Pacific,free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,(+2),484,0.97,189.6,1.01,69%,123.7,0.67,0.19,0.12,0.10,27%,14%,8/57,26,323,321,93,56,46
Pacific,CLZ,ZETA,https://www.vlr.gg/player/2615/clz,,255,0.96,178.1,0.88,68%,126.2,0.61,0.22,0.07,0.04,26%,16%,7/44,23,155,176,57,19,11
Pacific,Dambi,NS,https://www.vlr.gg/player/31827/dambi,(+1),333,0.95,210.8,0.99,67%,133.6,0.72,0.24,0.15,0.18,24%,16%,3/19,23,240,242,81,49,61
Pacific,gyen,DFM,https://www.vlr.gg/player/48577/gyen,(+1),225,0.95,189.8,0.79,66%,125.8,0.62,0.34,0.08,0.10,37%,5%,2/38,21,139,177,76,17,22
Pacific,stax,T1,https://www.vlr.gg/player/485/stax,(+1),378,0.95,175.2,0.94,70%,119.2,0.64,0.33,0.03,0.06,31%,12%,5/43,25,241,256,126,11,22
Pacific,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,,573,0.94,181.8,0.92,72%,121.2,0.61,0.33,0.06,0.06,24%,14%,10/72,23,352,384,187,37,33
Pacific,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,(+3),573,0.94,181.1,0.93,71%,119.7,0.65,0.34,0.10,0.12,28%,22%,13/59,25,375,402,196,55,66
Pacific,TenTen,ZETA,https://www.vlr.gg/player/29839/tenten,,103,0.94,216.4,0.96,69%,135.5,0.73,0.19,0.22,0.22,16%,25%,1/4,20,75,78,20,23,23
Pacific,Dep,ZETA,https://www.vlr.gg/player/424/dep,(+1),152,0.94,211.1,0.98,61%,142.3,0.75,0.16,0.16,0.18,28%,14%,2/14,28,114,116,25,24,28
Pacific,Shiro,BME,https://www.vlr.gg/player/10739/shiro,,344,0.93,187.6,0.90,69%,128.1,0.64,0.27,0.09,0.07,27%,19%,6/32,23,220,244,94,32,24
Pacific,thyy,TLN,https://www.vlr.gg/player/42901/thyy,(+1),392,0.93,177.2,0.88,73%,113.7,0.62,0.39,0.06,0.05,33%,9%,5/53,24,242,274,153,23,20
Pacific,Sylvan,T1,https://www.vlr.gg/player/4056/sylvan,(+1),378,0.92,179.2,0.86,71%,120.5,0.60,0.44,0.06,0.10,25%,12%,5/42,18,228,266,167,21,38
Pacific,JitBoyS,TLN,https://www.vlr.gg/player/13788/jitboys,(+2),392,0.91,186.9,0.91,69%,125.6,0.66,0.19,0.12,0.15,36%,11%,4/37,20,258,282,74,47,57
Pacific,Meiy,DFM,https://www.vlr.gg/player/6672/meiy,(+1),225,0.90,190.3,0.89,64%,123.9,0.70,0.12,0.09,0.13,28%,18%,5/28,19,158,178,27,20,30
Pacific,Jremy,TS,https://www.vlr.gg/player/7405/jremy,(+3),271,0.90,201.0,0.91,70%,131.7,0.71,0.21,0.14,0.18,26%,19%,4/21,27,192,211,58,37,49
Pacific,Crws,TLN,https://www.vlr.gg/player/3977/crws,(+1),392,0.90,174.2,0.87,65%,119.8,0.60,0.23,0.07,0.10,25%,15%,6/41,20,236,272,91,28,40
Pacific,Xdll,ZETA,https://www.vlr.gg/player/25221/xdll,,255,0.88,200.5,0.88,68%,129.1,0.70,0.23,0.12,0.09,35%,15%,4/27,21,178,203,59,31,24
Pacific,kellyS,GE,https://www.vlr.gg/player/7437/kellys,(+1),199,0.87,182.4,0.81,65%,119.7,0.62,0.33,0.06,0.09,21%,12%,2/17,19,124,153,66,11,18
Pacific,mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,(+1),124,0.86,165.2,0.83,63%,114.1,0.57,0.21,0.06,0.07,30%,18%,3/17,17,71,86,26,7,9
Pacific,Wild0reoo,TS,https://www.vlr.gg/player/9740/wild0reoo,(+5),271,0.85,185.5,0.84,66%,123.4,0.66,0.17,0.12,0.14,26%,18%,4/22,25,179,212,45,32,37
Pacific,Estrella,KRX,https://www.vlr.gg/player/25025/estrella,(+5),382,0.83,161.7,0.84,72%,103.9,0.56,0.32,0.06,0.08,25%,11%,4/38,22,214,255,121,22,29
Pacific,2GE,TS,https://www.vlr.gg/player/9735/2ge,(+1),271,0.81,165.3,0.74,66%,108.7,0.55,0.36,0.05,0.10,23%,5%,2/39,19,150,202,97,14,28
Pacific,Deryeon,GE,https://www.vlr.gg/player/9152/deryeon,,78,0.81,207.5,0.74,69%,132.3,0.64,0.24,0.19,0.14,25%,,0/9,16,50,68,19,15,11
Pacific,Papi,GE,https://www.vlr.gg/player/13219/papi,,199,0.80,152.4,0.75,74%,98.8,0.55,0.32,0.05,0.09,26%,19%,4/21,15,110,147,63,10,18
Pacific,Jinboong,DFM,https://www.vlr.gg/player/4052/jinboong,,225,0.80,157.4,0.72,62%,111.1,0.54,0.21,0.06,0.13,33%,12%,4/33,16,121,169,48,14,29
Pacific,SyouTa,ZETA,https://www.vlr.gg/player/12990/syouta,(+1),255,0.79,162.8,0.77,61%,108.1,0.58,0.19,0.10,0.07,35%,9%,3/32,18,147,190,48,26,18
Pacific,Suggest,GEN,https://www.vlr.gg/player/4559/suggest,,112,0.66,152.2,0.77,65%,110.8,0.57,0.12,0.09,0.12,30%,,0/8,21,64,83,13,10,13
Pacific,Art,DFM,https://www.vlr.gg/player/10627/art,(+1),225,0.61,135.7,0.52,61%,92.8,0.42,0.31,0.04,0.12,21%,,0/18,16,94,182,69,9,28
Pacific,yokam,GE,https://www.vlr.gg/player/44259/yokam,,121,0.55,152.7,0.56,60%,104.2,0.48,0.17,0.16,0.19,23%,13%,1/8,15,58,104,21,19,23
