Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
Mixed,icy,EG,https://www.vlr.gg/player/8402/icy,40%40%20%,5,112,0.90,189,1.00,65%,124.4,0.71,0.13,0.91,0.09,0.10,20%,11%,2/19,21,79,79,14,10,11
Mixed,Papi,GE,https://www.vlr.gg/player/13219/papi,80%20%,5,108,0.90,148,0.80,72%,99.6,0.51,0.44,0.70,0.06,0.09,22%,20%,3/15,19,55,69,47,7,10
Mixed,Melser,KRÜ,https://www.vlr.gg/player/1311/melser,43%29%14%+1,7,144,0.89,163,0.90,65%,109.7,0.62,0.14,0.67,0.07,0.10,30%,7%,2/29,21,89,99,20,10,15
Mixed,jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,50%25%25%,4,76,0.89,203,0.85,71%,139.0,0.70,0.25,0.77,0.13,0.17,23%,40%,2/5,21,53,62,19,10,13
Mixed,Haodong,TEC,https://www.vlr.gg/player/4720/haodong,75%25%,4,87,0.89,162,0.81,62%,65.8,0.57,0.30,0.67,0.07,0.10,27%,9%,1/11,19,50,62,26,6,9
Mixed,mitch,C9,https://www.vlr.gg/player/612/mitch,78%11%11%,9,191,0.88,169,0.77,76%,111.9,0.54,0.51,0.60,0.05,0.08,18%,5%,1/19,17,103,133,98,9,15
Mixed,silentzz,2G,https://www.vlr.gg/player/11921/silentzz,50%25%25%,4,81,0.88,193,0.78,67%,136.7,0.65,0.16,1.00,0.09,0.09,31%,14%,1/7,29,53,68,13,7,7
Mixed,Flicker,KRX,https://www.vlr.gg/player/51100/flicker,40%40%20%,5,101,0.88,164,0.83,68%,107.3,0.58,0.25,0.64,0.09,0.14,29%,9%,1/11,19,59,71,25,9,14
Mixed,xeus,FUT,https://www.vlr.gg/player/12793/xeus,62%15%15%+1,13,283,0.87,210,0.99,65%,132.9,0.76,0.16,0.94,0.16,0.17,41%,5%,1/21,24,214,216,44,45,48
Mixed,crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,40%40%20%,5,104,0.86,180,0.86,70%,119.4,0.63,0.34,0.88,0.07,0.08,30%,13%,2/15,20,65,76,35,7,8
Mixed,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,44%19%19%+1,16,335,0.86,170,0.88,70%,103.6,0.59,0.21,0.84,0.08,0.09,28%,17%,5/29,20,198,226,71,26,31
Mixed,Famouz,BME,https://www.vlr.gg/player/2348/famouz,33%33%33%,3,69,0.85,171,0.85,65%,113.5,0.59,0.20,1.22,0.16,0.13,33%,0%,0/4,17,41,48,14,11,9
Mixed,shhhack,G2,https://www.vlr.gg/player/6899/shhhack,50%25%25%,4,76,0.85,170,0.87,64%,112.0,0.62,0.14,0.50,0.04,0.08,28%,10%,1/10,13,47,54,11,3,6
Mixed,Okeanos,LEV,https://www.vlr.gg/player/8373/okeanos,33%33%33%,6,137,0.85,173,0.83,72%,114.8,0.62,0.29,0.77,0.07,0.09,33%,7%,1/15,22,85,102,40,10,13
Mixed,UdoTan,GE,https://www.vlr.gg/player/4428/udotan,80%20%,5,108,0.84,190,0.88,67%,119.5,0.70,0.19,0.86,0.17,0.19,20%,50%,1/2,23,76,86,21,18,21
Mixed,NaturE,EG,https://www.vlr.gg/player/4927/nature,40%20%20%+1,5,112,0.84,162,0.74,71%,112.2,0.54,0.49,2.00,0.09,0.04,25%,18%,2/11,25,60,81,55,10,5
Mixed,Flickless,GX,https://www.vlr.gg/player/6959/flickless,57%29%14%,7,143,0.84,159,0.75,69%,110.0,0.55,0.55,0.50,0.05,0.10,27%,15%,2/13,17,79,106,78,7,14
Mixed,woddy,FUR,https://www.vlr.gg/player/3450/woddy,50%25%25%,4,79,0.83,152,0.71,63%,112.2,0.49,0.16,0.33,0.01,0.04,37%,0%,0/8,18,39,55,13,1,3
Mixed,neT,C9,https://www.vlr.gg/player/6582/net,33%33%22%+1,9,191,0.83,166,0.82,69%,109.4,0.56,0.24,1.14,0.08,0.07,32%,10%,2/21,18,107,131,46,16,14
Mixed,Kicks,VIT,https://www.vlr.gg/player/11134/kicks,50%38%13%,8,170,0.83,151,0.76,68%,112.0,0.54,0.29,0.64,0.05,0.08,21%,24%,4/17,29,91,119,49,9,14
Mixed,Estrella,KRX,https://www.vlr.gg/player/25025/estrella,33%33%22%+1,9,195,0.83,156,0.84,70%,107.2,0.55,0.28,0.57,0.06,0.11,32%,15%,3/20,16,108,129,55,12,21
Mixed,westside,GX,https://www.vlr.gg/player/34684/westside,57%43%,7,143,0.82,157,0.81,68%,102.6,0.58,0.22,0.44,0.05,0.11,43%,14%,4/28,15,83,103,32,7,16
Mixed,Coco,TEC,https://www.vlr.gg/player/47629/coco,75%25%,4,87,0.82,148,0.64,61%,70.0,0.48,0.41,1.00,0.03,0.03,29%,12%,2/17,13,42,66,36,3,3
Mixed,nataNk,MKOI,https://www.vlr.gg/player/5004/natank,50%50%,4,98,0.81,151,0.69,70%,103.2,0.52,0.43,0.29,0.04,0.14,25%,20%,2/10,19,51,74,42,4,14
Mixed,Meteor,T1,https://www.vlr.gg/player/13039/meteor,33%33%33%,3,61,0.81,178,0.79,61%,123.8,0.62,0.18,2.40,0.20,0.08,35%,0%,0/4,16,38,48,11,12,5
Mixed,adverso,KRÜ,https://www.vlr.gg/player/3826/adverso,57%29%14%,7,144,0.80,170,0.76,67%,108.9,0.56,0.26,0.48,0.08,0.17,16%,9%,1/11,16,81,107,38,12,25
Mixed,coconut,XLG,https://www.vlr.gg/player/12365/coconut,100%,4,84,0.80,159,0.73,74%,103.2,0.54,0.37,0.44,0.05,0.11,27%,0%,0/6,13,45,62,31,4,9
Mixed,Francis,NS,https://www.vlr.gg/player/31828/francis,33%33%33%,3,65,0.79,158,0.69,65%,107.1,0.52,0.34,0.63,0.08,0.12,16%,0%,0/6,15,34,49,22,5,8
Mixed,Abo,TEC,https://www.vlr.gg/player/5011/abo,50%50%,4,87,0.78,170,0.74,56%,79.8,0.57,0.15,0.88,0.08,0.09,28%,9%,1/11,17,50,68,13,7,8
Mixed,C0M,LEV,https://www.vlr.gg/player/619/c0m,50%33%17%,6,137,0.77,161,0.76,68%,106.9,0.52,0.28,0.73,0.06,0.08,28%,8%,1/12,17,71,94,38,8,11
Mixed,AvovA,APK,https://www.vlr.gg/player/1507/avova,75%25%,4,92,0.77,138,0.61,66%,91.5,0.47,0.46,0.80,0.04,0.05,30%,13%,2/15,18,43,71,42,4,5
Mixed,artzin,MIBR,https://www.vlr.gg/player/5957/artzin,30%30%20%+1,10,217,0.77,179,0.79,66%,115.9,0.61,0.31,0.47,0.07,0.16,21%,18%,2/11,24,132,167,68,16,34
Mixed,pryze,2G,https://www.vlr.gg/player/662/pryze,50%50%,4,81,0.75,140,0.68,64%,102.5,0.52,0.26,0.25,0.01,0.05,27%,18%,2/11,17,42,62,21,1,4
Mixed,hvoya,XLG,https://www.vlr.gg/player/1348/hvoya,25%25%25%+1,4,84,0.75,161,0.67,64%,108.2,0.51,0.31,0.45,0.06,0.13,25%,7%,1/14,13,43,64,26,5,11
Mixed,tex,LEV,https://www.vlr.gg/player/1818/tex,33%33%17%+1,6,137,0.75,152,0.71,63%,106.5,0.51,0.17,1.18,0.09,0.08,33%,5%,1/21,17,70,98,23,13,11
Mixed,n1zzy,TS,https://www.vlr.gg/player/14225/n1zzy,40%20%20%+1,5,105,0.75,158,0.71,66%,106.2,0.51,0.22,1.80,0.09,0.05,28%,38%,3/8,16,54,76,23,9,5
Mixed,tuyz,FUR,https://www.vlr.gg/player/2408/tuyz,50%50%,4,79,0.74,132,0.64,59%,83.8,0.44,0.22,0.80,0.05,0.06,36%,13%,1/8,11,35,55,17,4,5
Mixed,Loss,FUR,https://www.vlr.gg/player/37105/loss,100%,2,35,0.74,213,0.81,57%,135.7,0.71,0.06,0.77,0.29,0.37,44%,0%,0/2,13,25,31,2,10,13
Mixed,Levius,BLG,https://www.vlr.gg/player/40845/levius,43%29%29%,7,151,0.74,164,0.75,68%,106.4,0.57,0.25,0.57,0.05,0.09,22%,5%,1/19,17,86,115,38,8,14
Mixed,Boostio,100T,https://www.vlr.gg/player/604/boostio,50%32%18%,22,465,0.73,149,0.75,60%,100.9,0.53,0.20,0.54,0.06,0.12,29%,15%,6/41,20,246,330,92,30,56
Mixed,jayp,2G,https://www.vlr.gg/player/5300/jayp,50%25%25%,4,81,0.72,151,0.67,57%,103.9,0.51,0.17,0.08,0.01,0.15,31%,6%,1/17,14,41,61,14,1,12
Mixed,zjc,EDG,https://www.vlr.gg/player/7135/zjc,50%17%17%+1,6,122,0.72,132,0.64,69%,91.9,0.46,0.30,0.22,0.02,0.07,27%,7%,1/14,13,56,87,37,2,9
Mixed,Wild0reoo,TS,https://www.vlr.gg/player/9740/wild0reoo,60%20%20%,5,105,0.72,165,0.74,65%,105.2,0.58,0.19,0.56,0.14,0.26,22%,0%,0/2,17,61,82,20,15,27
Mixed,baddyG,MKOI,https://www.vlr.gg/player/2190/baddyg,100%,4,98,0.71,150,0.68,64%,95.4,0.51,0.33,0.38,0.05,0.13,16%,25%,3/12,15,50,74,32,5,13
Mixed,lz,2G,https://www.vlr.gg/player/6195/lz,75%25%,4,81,0.71,152,0.74,67%,94.0,0.56,0.25,0.90,0.11,0.12,43%,23%,3/13,14,45,61,20,9,10
Mixed,Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,60%20%20%,5,104,0.70,178,0.71,64%,116.0,0.59,0.34,0.47,0.09,0.18,24%,20%,1/5,19,61,86,35,9,19
Mixed,margaret,NS,https://www.vlr.gg/player/33576/margaret,67%33%,3,65,0.69,138,0.62,57%,97.3,0.45,0.17,0.33,0.03,0.09,26%,0%,0/13,11,29,47,11,2,6
Mixed,ANGE1,NAVI,https://www.vlr.gg/player/109/ange1,27%27%18%+2,11,247,0.68,140,0.68,70%,96.0,0.48,0.30,0.47,0.06,0.12,27%,14%,3/21,19,119,175,74,14,30
Mixed,DH,T1,https://www.vlr.gg/player/43057/dh,100%,3,61,0.68,134,0.60,66%,94.7,0.44,0.38,0.14,0.02,0.11,37%,13%,1/8,11,27,45,23,1,7
Mixed,Palla,FUR,https://www.vlr.gg/player/15681/palla,50%50%,2,44,0.65,166,0.76,57%,115.9,0.57,0.09,0.55,0.14,0.25,31%,0%,0/2,17,25,33,4,6,11
Mixed,Tag,APK,https://www.vlr.gg/player/12474/tag,50%50%,4,92,0.63,141,0.64,51%,88.2,0.49,0.16,0.56,0.05,0.10,30%,9%,1/11,14,45,70,15,5,9
Mixed,Rarga,XLG,https://www.vlr.gg/player/22047/rarga,50%25%25%,4,84,0.63,138,0.68,58%,92.1,0.52,0.11,0.91,0.12,0.13,30%,13%,1/8,14,44,65,9,10,11
Mixed,Crws,TLN,https://www.vlr.gg/player/3977/crws,67%33%,3,65,0.62,134,0.47,69%,102.5,0.40,0.34,0.25,0.03,0.12,23%,14%,1/7,12,26,55,22,2,8
Mixed,thyy,TLN,https://www.vlr.gg/player/42901/thyy,100%,3,65,0.61,131,0.58,58%,84.6,0.48,0.22,0.63,0.08,0.12,42%,22%,2/9,14,31,53,14,5,8
Mixed,Urango,FUR,https://www.vlr.gg/player/6238/urango,50%25%25%,4,79,0.57,132,0.52,48%,93.8,0.42,0.16,0.40,0.05,0.13,27%,0%,0/6,14,33,64,13,4,10
