Region,Player,Org,ProfileURL,Agents,Rnd,R2.0,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,CL,KMax,K,D,A,FK,FD
CN,monk,AG,https://www.vlr.gg/player/14431/monk,,263,,194.5,0.88,,125.9,0.66,0.51,0.07,0.05,,,,22,173,196,133,18,13
CN,deLb,AG,https://www.vlr.gg/player/10821/delb,,263,,182.0,1.01,,122.3,0.68,0.17,0.06,0.06,,,,22,179,177,46,16,15
CN,Spitfires,AG,https://www.vlr.gg/player/4881/spitfires,,263,,229.1,1.03,,149.0,0.80,0.14,0.25,0.18,,,,25,210,203,37,67,48
CN,Ninebody,TYL,https://www.vlr.gg/player/3547/ninebody,(+1),249,,251.6,1.19,,165.3,0.87,0.24,0.21,0.15,,,,26,217,183,59,53,37
CN,Yuicaw,WOL,https://www.vlr.gg/player/11218/yuicaw,(+1),197,,254.0,1.29,,167.5,0.92,0.38,0.14,0.07,,,,28,181,140,74,27,14
CN,AAK,TYL,https://www.vlr.gg/player/4773/aak,,40,,162.5,0.68,,109.0,0.53,0.18,0.05,0.13,,,,14,21,31,7,2,5
CN,Scales,TYL,https://www.vlr.gg/player/39485/scales,(+1),249,,164.7,0.77,,109.4,0.56,0.51,0.08,0.09,,,,21,140,182,126,19,22
CN,zjc,TYL,https://www.vlr.gg/player/7135/zjc,(+3),249,,186.2,0.93,,131.1,0.65,0.23,0.07,0.11,,,,22,163,176,58,17,27
CN,coldfish,TYL,https://www.vlr.gg/player/3020/coldfish,(+1),249,,182.3,0.93,,118.9,0.65,0.31,0.08,0.05,,,,20,161,174,77,19,12
CN,whzy,BLG,https://www.vlr.gg/player/4885/whzy,,370,,225.5,1.06,,146.2,0.80,0.21,0.21,0.17,,,,26,296,278,77,77,63
CN,Knight,BLG,https://www.vlr.gg/player/4774/knight,(+2),370,,197.6,1.00,,132.2,0.68,0.41,0.07,0.07,,,,23,251,252,150,26,27
CN,yosemite,BLG,https://www.vlr.gg/player/6022/yosemite,(+1),370,,206.0,0.99,,140.0,0.71,0.29,0.09,0.09,,,,31,263,265,108,32,33
CN,Flex1n,BLG,https://www.vlr.gg/player/4705/flex1n,(+1),370,,187.1,1.05,,118.0,0.65,0.50,0.06,0.08,,,,23,241,229,185,22,31
CN,nephh,BLG,https://www.vlr.gg/player/10698/nephh,(+3),370,,202.5,0.97,,128.5,0.70,0.46,0.09,0.07,,,,23,259,266,170,33,26
CN,pl1xx,WOL,https://www.vlr.gg/player/871/pl1xx,(+1),197,,194.9,0.94,,127.7,0.66,0.40,0.07,0.07,,,,18,130,139,79,14,13
CN,Spring,WOL,https://www.vlr.gg/player/14125/spring,,197,,233.7,1.01,,157.0,0.79,0.23,0.21,0.23,,,,25,155,153,45,42,45
CN,balua,WOL,https://www.vlr.gg/player/14441/balua,,197,,189.4,1.00,,121.5,0.70,0.24,0.08,0.06,,,,23,137,137,48,15,12
CN,B1ack,TEC,https://www.vlr.gg/player/30526/b1ack,,177,,194.5,1.02,,118.2,0.68,0.41,0.07,0.06,,,,19,121,119,73,12,11
