Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
CN,Haodong,TEC,https://www.vlr.gg/player/4720/haodong,60%40%,5,109,,191,1.14,,,0.72,0.31,,,,,,,22,79,69,34,0,0
CN,Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,60%20%20%,5,109,,204,1.08,,,0.73,0.17,,,,,,,26,80,74,19,0,0
CN,Coco,TEC,https://www.vlr.gg/player/47629/coco,80%20%,5,109,,227,1.08,,,0.79,0.23,,,,,,,25,86,80,25,0,0
CN,Rachel,RA,https://www.vlr.gg/player/58028/rachel,100%,2,45,,194,0.86,,,0.67,0.29,,,,,,,20,30,35,13,0,0
CN,SiuFatBB,WOL,https://www.vlr.gg/player/7849/siufatbb,67%33%,3,71,,199,1.44,,,0.73,0.20,,,,,,,21,52,36,14,0,0
CN,superbigguo,WSIG,https://www.vlr.gg/player/63005/superbigguo,50%50%,2,42,,166,0.80,,,0.57,0.29,,,,,,,12,24,30,12,0,0
CN,Apathy,WSIG,https://www.vlr.gg/player/63106/apathy,50%50%,2,42,,160,0.77,,,0.57,0.21,,,,,,,12,24,31,9,0,0
CN,Ye,WSIG,https://www.vlr.gg/player/63004/ye,50%50%,2,42,,153,0.80,,,0.57,0.12,,,,,,,13,24,30,5,0,0
CN,gin,WSIG,https://www.vlr.gg/player/14254/gin,100%,2,42,,210,0.88,,,0.71,0.07,,,,,,,18,30,34,3,0,0
CN,stew,JDG,https://www.vlr.gg/player/16924/stew,33%33%22%+1,9,185,,216,1.18,,,0.77,0.24,,,,,,,23,143,121,44,0,0
CN,jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,44%44%11%,9,185,,193,1.02,,,0.68,0.43,,,,,,,21,126,123,79,0,0
CN,zhe,JDG,https://www.vlr.gg/player/49476/zhe,44%44%11%,9,185,,257,1.36,,,0.88,0.36,,,,,,,23,162,119,66,0,0
CN,Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,44%33%11%+1,9,185,,215,1.38,,,0.81,0.12,,,,,,,22,150,109,23,0,0
CN,coconut,JDG,https://www.vlr.gg/player/12365/coconut,78%22%,9,185,,199,1.14,,,0.70,0.32,,,,,,,22,130,114,60,0,0
CN,Guran,RA,https://www.vlr.gg/player/36513/guran,50%50%,2,45,,123,0.46,,,0.40,0.24,,,,,,,12,18,39,11,0,0
CN,Croudy,RA,https://www.vlr.gg/player/49612/croudy,50%50%,2,45,,174,0.80,,,0.62,0.44,,,,,,,17,28,35,20,0,0
CN,nnono,RA,https://www.vlr.gg/player/58960/nnono,50%50%,2,45,,210,0.94,,,0.71,0.13,,,,,,,20,32,34,6,0,0
CN,Z1yan,RA,https://www.vlr.gg/player/41029/z1yan,50%50%,2,45,,213,0.97,,,0.71,0.16,,,,,,,16,32,33,7,0,0
CN,lucas,TEC,https://www.vlr.gg/player/19677/lucas,40%40%20%,5,109,,200,1.01,,,0.70,0.28,,,,,,,19,76,75,31,0,0
CN,AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,50%25%25%,4,85,,195,1.16,,,0.78,0.21,,,,,,,35,66,57,18,0,0
CN,slowly,TYL,https://www.vlr.gg/player/41739/slowly,67%33%,9,180,,235,1.18,,,0.82,0.24,,,,,,,27,148,125,44,0,0
CN,Scales,TYL,https://www.vlr.gg/player/39485/scales,89%11%,9,180,,200,0.98,,,0.72,0.19,,,,,,,21,129,132,34,0,0
CN,Ben1Ley,FPX,https://www.vlr.gg/player/55823/ben1ley,50%25%25%,4,85,,206,0.92,,,0.71,0.42,,,,,,,28,60,65,36,0,0
CN,Setrod,FPX,https://www.vlr.gg/player/50025/setrod,50%50%,4,85,,212,0.94,,,0.74,0.22,,,,,,,24,63,67,19,0,0
CN,OBONE,NOVA,https://www.vlr.gg/player/36670/obone,100%,2,53,,180,0.74,,,0.60,0.15,,,,,,,20,32,43,8,0,0
CN,GuanG,NOVA,https://www.vlr.gg/player/41054/guang,50%50%,2,53,,255,1.18,,,0.87,0.19,,,,,,,30,46,39,10,0,0
CN,Ezeir,NOVA,https://www.vlr.gg/player/46460/ezeir,50%50%,2,53,,184,0.93,,,0.74,0.25,,,,,,,31,39,42,13,0,0
CN,GREEN,NOVA,https://www.vlr.gg/player/34181/green,50%50%,2,53,,151,0.69,,,0.55,0.26,,,,,,,22,29,42,14,0,0
CN,heybay,NOVA,https://www.vlr.gg/player/4712/heybay,50%50%,2,53,,156,0.63,,,0.49,0.42,,,,,,,13,26,41,22,0,0
CN,Nicc,DRG,https://www.vlr.gg/player/11524/nicc,67%33%,3,67,,193,1.07,,,0.66,0.36,,,,,,,17,44,41,24,0,0
CN,vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,100%,3,67,,187,1.12,,,0.69,0.24,,,,,,,20,46,41,16,0,0
CN,SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,67%33%,3,67,,236,1.14,,,0.85,0.25,,,,,,,20,57,50,17,0,0
CN,Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,67%33%,3,67,,194,0.98,,,0.69,0.58,,,,,,,18,46,47,39,0,0
CN,Akeman,DRG,https://www.vlr.gg/player/52904/akeman,33%33%33%,3,67,,222,1.11,,,0.78,0.36,,,,,,,23,52,47,24,0,0
CN,KovaQ,FPX,https://www.vlr.gg/player/7987/kovaq,25%25%25%+1,4,85,,189,0.88,,,0.66,0.16,,,,,,,23,56,64,14,0,0
CN,BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,50%50%,4,85,,187,0.82,,,0.60,0.33,,,,,,,17,51,62,28,0,0
CN,sword9,TYL,https://www.vlr.gg/player/3049/sword9,56%44%,9,180,,141,0.77,,,0.48,0.23,,,,,,,21,87,113,41,0,0
CN,splash,TYL,https://www.vlr.gg/player/36685/splash,44%22%22%+1,9,180,,232,1.13,,,0.84,0.15,,,,,,,26,151,134,27,0,0
CN,Erv,TYL,https://www.vlr.gg/player/55085/erv,56%22%22%,9,180,,176,0.92,,,0.61,0.37,,,,,,,20,110,119,66,0,0
CN,Xlele,TE,https://www.vlr.gg/player/54487/xlele,50%50%,2,38,,206,0.90,,,0.71,0.18,,,,,,,18,27,30,7,0,0
CN,Kai,TE,https://www.vlr.gg/player/37494/kai,50%50%,2,38,,134,0.61,,,0.50,0.21,,,,,,,16,19,31,8,0,0
CN,Yiyee,TE,https://www.vlr.gg/player/38518/yiyee,100%,2,38,,125,0.45,,,0.37,0.26,,,,,,,7,14,31,10,0,0
CN,Viva,TE,https://www.vlr.gg/player/36415/viva,50%50%,2,38,,202,0.90,,,0.71,0.13,,,,,,,14,27,30,5,0,0
CN,deLb,TE,https://www.vlr.gg/player/10821/delb,50%50%,2,38,,239,1.15,,,0.79,0.18,,,,,,,19,30,26,7,0,0
CN,Knight,BLG,https://www.vlr.gg/player/4774/knight,38%25%25%+1,8,155,,168,0.98,,,0.55,0.47,,,,,,,15,85,87,73,0,0
CN,whzy,BLG,https://www.vlr.gg/player/4885/whzy,38%25%13%+2,8,155,,259,1.74,,,1.01,0.15,,,,,,,24,157,90,23,0,0
CN,nephh,BLG,https://www.vlr.gg/player/10698/nephh,38%25%25%+1,8,155,,216,1.15,,,0.75,0.43,,,,,,,24,116,101,67,0,0
CN,rushia,BLG,https://www.vlr.gg/player/48878/rushia,38%25%13%+2,8,155,,197,1.21,,,0.70,0.30,,,,,,,18,109,90,47,0,0
CN,yilai,BLG,https://www.vlr.gg/player/62947/yilai,50%25%25%,8,155,,238,1.19,,,0.86,0.23,,,,,,,26,133,112,35,0,0
CN,Youjun,AQ,https://www.vlr.gg/player/46042/youjun,100%,3,58,,178,0.70,,,0.64,0.19,,,,,,,18,37,53,11,0,0
