Region,Player,Org,ProfileURL,Agents,Maps,Rnd,R,ACS,K:D,KAST,ADR,KPR,APR,FK:FD,FKPR,FDPR,HS%,CL%,CL,KMAX,K,D,A,FK,FD
Mixed,Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,100%,1,24,1.01,177,0.88,71%,122.9,0.63,0.33,,0.08,0.00,34%,20%,1/5,15,15,17,8,2,0
Mixed,bnj,ZEN,https://www.vlr.gg/player/1291/bnj,67%33%,3,49,1.00,186,0.86,69%,120.3,0.63,0.43,0.67,0.08,0.12,26%,25%,2/8,15,31,36,21,4,6
Mixed,litshii,PXU,https://www.vlr.gg/player/3649/litshii,60%20%20%,5,108,1.00,187,0.92,81%,117.5,0.60,0.50,0.67,0.04,0.06,19%,7%,1/15,23,65,71,54,4,6
Mixed,Art,DFM,https://www.vlr.gg/player/10627/art,80%20%,5,113,1.00,207,0.96,73%,130.5,0.67,0.33,1.71,0.11,0.06,10%,21%,3/14,22,76,79,37,12,7
Mixed,Sayonara,FNC,https://www.vlr.gg/player/33902/sayonara,75%25%,4,78,1.00,181,0.92,74%,123.4,0.62,0.27,1.33,0.05,0.04,27%,27%,3/11,21,48,52,21,4,3
Mixed,stax,T1,https://www.vlr.gg/player/485/stax,59%24%12%+1,17,343,0.99,175,0.92,77%,117.3,0.60,0.50,1.54,0.06,0.04,23%,18%,7/39,18,207,226,171,20,13
Mixed,Kushy,Team,https://www.vlr.gg/player/4866/kushy,80%20%,5,104,0.99,206,1.03,70%,130.5,0.76,0.22,0.91,0.10,0.11,26%,11%,1/9,29,79,77,23,10,11
Mixed,gyen,Team,https://www.vlr.gg/player/48577/gyen,50%50%,6,132,0.99,180,0.95,77%,124.3,0.65,0.36,0.92,0.08,0.09,33%,13%,2/16,22,86,91,47,11,12
Mixed,johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,60%20%20%,5,115,0.98,164,0.99,73%,108.5,0.59,0.45,0.50,0.03,0.07,27%,6%,1/16,20,68,69,52,4,8
Mixed,flyuh,MxS,https://www.vlr.gg/player/3685/flyuh,33%33%33%,3,53,0.98,173,0.87,66%,109.6,0.62,0.49,1.00,0.04,0.04,24%,33%,2/6,14,33,38,26,2,2
Mixed,bazz,Team,https://www.vlr.gg/player/6702/bazz,33%33%33%,3,63,0.98,182,0.95,73%,122.9,0.67,0.25,0.57,0.06,0.11,31%,11%,1/9,17,42,44,16,4,7
Mixed,kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,75%25%,4,78,0.98,203,0.98,69%,132.9,0.72,0.17,1.40,0.09,0.06,49%,14%,1/7,18,56,57,13,7,5
Mixed,Akame,DFM,https://www.vlr.gg/player/13002/akame,60%40%,5,113,0.98,191,0.93,70%,124.3,0.66,0.31,0.36,0.04,0.10,23%,14%,2/14,17,75,81,35,4,11
Mixed,6clarity,SIKO,https://www.vlr.gg/player/36385/6clarity,67%33%,3,67,0.98,191,1.00,76%,132.8,0.66,0.24,2.00,0.03,0.01,30%,20%,1/5,18,44,44,16,2,1
Mixed,MrFaliN,FUT,https://www.vlr.gg/player/8044/mrfalin,63%25%13%,8,152,0.97,170,0.96,75%,114.0,0.57,0.43,0.90,0.06,0.07,23%,7%,1/14,18,86,90,65,9,10
Mixed,RieNs,TH,https://www.vlr.gg/player/10971/riens,50%50%,2,48,0.97,180,1.06,73%,111.8,0.73,0.17,0.57,0.08,0.15,27%,0%,0/2,18,35,33,8,4,7
Mixed,benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,100%,2,48,0.97,154,0.82,75%,91.4,0.58,0.46,2.50,0.10,0.04,30%,25%,1/4,16,28,34,22,5,2
Mixed,darkwinjett,PXU,https://www.vlr.gg/player/47270/darkwinjett,80%20%,5,108,0.97,222,1.05,66%,138.7,0.81,0.24,0.81,0.20,0.25,17%,0%,0/4,25,88,84,26,22,27
Mixed,mitch,C9,https://www.vlr.gg/player/612/mitch,40%20%20%+1,5,98,0.96,181,0.84,78%,121.3,0.58,0.52,0.88,0.07,0.08,24%,17%,1/6,15,57,68,51,7,8
Mixed,hoody,FKS,https://www.vlr.gg/player/2690/hoody,50%50%,2,41,0.96,219,0.94,73%,143.3,0.71,0.24,1.00,0.05,0.05,26%,0%,0/5,15,29,31,10,2,2
Mixed,Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,50%25%25%,4,82,0.96,174,0.95,74%,119.7,0.65,0.34,0.00,0.00,0.05,27%,25%,2/8,17,53,56,28,0,4
Mixed,Estrella,RRQ,https://www.vlr.gg/player/25025/estrella,50%50%,4,85,0.96,169,0.88,68%,116.6,0.58,0.44,0.75,0.04,0.05,28%,14%,2/14,19,49,56,37,3,4
Mixed,bdog,YFP,https://www.vlr.gg/player/844/bdog,67%33%,3,70,0.95,175,0.84,71%,114.5,0.61,0.39,1.00,0.03,0.03,33%,0%,0/12,19,43,51,27,2,2
Mixed,brawk,MxS,https://www.vlr.gg/player/2172/brawk,67%33%,3,53,0.95,202,0.77,68%,129.4,0.62,0.28,2.00,0.08,0.04,13%,0%,0/11,12,33,43,15,4,2
Mixed,Brofeld,Team,https://www.vlr.gg/player/2400/brofeld,67%33%,3,63,0.95,194,0.89,70%,127.5,0.75,0.21,0.67,0.10,0.14,22%,8%,1/13,24,47,53,13,6,9
Mixed,PROFEK,BBL,https://www.vlr.gg/player/5554/profek,50%50%,4,82,0.95,173,0.96,67%,116.1,0.66,0.35,1.00,0.07,0.07,31%,0%,0/8,25,54,56,29,6,6
Mixed,SugarZ3ro,ZETA,https://www.vlr.gg/player/6668/sugarz3ro,89%11%,9,185,0.95,160,0.84,74%,108.4,0.57,0.49,0.53,0.05,0.09,33%,27%,4/15,17,105,125,91,9,17
Mixed,JitBoyS,Team,https://www.vlr.gg/player/13788/jitboys,33%33%33%,3,66,0.95,175,1.00,74%,118.1,0.64,0.39,0.29,0.03,0.11,35%,0%,0/5,19,42,42,26,2,7
Mixed,mimi,G2G,https://www.vlr.gg/player/17323/mimi,100%,2,38,0.95,206,0.90,76%,135.1,0.71,0.26,0.50,0.03,0.05,30%,20%,1/5,15,27,30,10,1,2
Mixed,Yourii,NXT,https://www.vlr.gg/player/7193/yourii,50%50%,2,38,0.94,205,0.97,61%,130.8,0.74,0.24,3.00,0.08,0.03,34%,13%,1/8,19,28,29,9,3,1
Mixed,Xdll,ZETA,https://www.vlr.gg/player/25221/xdll,78%22%,9,185,0.94,189,0.90,70%,131.1,0.66,0.30,0.86,0.10,0.11,28%,11%,2/19,21,123,136,55,18,21
Mixed,Treelover,PXU,https://www.vlr.gg/player/20032/treelover,60%20%20%,5,108,0.93,169,0.88,65%,111.6,0.62,0.38,1.09,0.11,0.10,24%,27%,3/11,18,67,76,41,12,11
Mixed,CLZ,ZETA,https://www.vlr.gg/player/2615/clz,44%22%22%+1,9,185,0.92,168,0.82,72%,112.1,0.58,0.46,0.53,0.05,0.10,26%,16%,6/37,21,107,130,85,10,19
Mixed,penny,YFP,https://www.vlr.gg/player/7716/penny,33%33%33%,3,70,0.92,214,0.91,63%,142.5,0.69,0.20,1.50,0.17,0.11,17%,0%,0/4,18,48,53,14,12,8
Mixed,SyouTa,ZETA,https://www.vlr.gg/player/12990/syouta,100%,9,185,0.92,185,0.95,70%,126.2,0.69,0.18,1.20,0.06,0.05,34%,0%,0/23,23,127,133,33,12,10
Mixed,Jemkin,Team,https://www.vlr.gg/player/24895/jemkin,40%40%20%,5,104,0.92,200,0.96,67%,133.5,0.72,0.21,0.73,0.11,0.14,27%,9%,1/11,24,75,78,22,11,15
Mixed,marteen,KC,https://www.vlr.gg/player/10307/marteen,100%,2,38,0.91,206,0.90,58%,136.3,0.74,0.13,0.88,0.18,0.21,29%,33%,1/3,14,28,31,5,7,8
Mixed,Crws,TLN,https://www.vlr.gg/player/3977/crws,100%,2,47,0.90,187,0.85,70%,132.7,0.62,0.19,0.67,0.04,0.06,25%,0%,0/4,20,29,34,9,2,3
Mixed,Jinboong,Team,https://www.vlr.gg/player/4052/jinboong,50%33%17%,6,132,0.90,182,0.86,70%,125.8,0.64,0.18,1.09,0.09,0.08,30%,13%,2/16,19,85,99,24,12,11
Mixed,JohnieBoy,SIKO,https://www.vlr.gg/player/4613/johnieboy,67%33%,3,67,0.90,174,0.84,66%,111.0,0.61,0.34,0.88,0.10,0.12,36%,25%,1/4,17,41,49,23,7,8
Mixed,KEN,CGZ,https://www.vlr.gg/player/45962/ken,50%50%,2,44,0.90,210,0.74,64%,152.7,0.59,0.30,2.00,0.18,0.09,13%,50%,3/6,16,26,35,13,8,4
Mixed,iDex,SIKO,https://www.vlr.gg/player/90/idex,67%33%,3,67,0.89,184,0.85,66%,127.0,0.61,0.24,1.00,0.13,0.13,27%,11%,1/9,18,41,48,16,9,9
Mixed,xffero,RRQ,https://www.vlr.gg/player/4871/xffero,50%50%,4,85,0.89,175,0.86,66%,121.4,0.66,0.20,1.00,0.07,0.07,29%,11%,1/9,21,56,65,17,6,6
Mixed,mada,MxS,https://www.vlr.gg/player/5132/mada,33%33%33%,3,53,0.89,212,0.86,68%,139.1,0.72,0.21,1.38,0.21,0.15,28%,0%,0/4,19,38,44,11,11,8
Mixed,moose,C9,https://www.vlr.gg/player/7458/moose,54%23%15%+1,13,265,0.89,146,0.96,70%,93.2,0.56,0.23,0.44,0.04,0.09,22%,18%,7/38,18,149,156,61,11,25
Mixed,rezq,G2G,https://www.vlr.gg/player/36175/rezq,100%,2,38,0.89,208,0.91,68%,126.6,0.76,0.11,0.75,0.16,0.21,24%,0%,0/3,19,29,32,4,6,8
Mixed,kya,NXT,https://www.vlr.gg/player/7231/kya,100%,2,38,0.88,193,0.89,55%,129.7,0.66,0.11,1.50,0.08,0.05,28%,0%,0/8,18,25,28,4,3,2
Mixed,LewN,BBL,https://www.vlr.gg/player/20144/lewn,50%50%,4,82,0.88,212,0.85,68%,137.4,0.68,0.23,1.42,0.21,0.15,33%,20%,1/5,18,56,66,19,17,12
Mixed,thief,YFP,https://www.vlr.gg/player/69/thief,67%33%,3,70,0.87,173,0.88,57%,119.8,0.66,0.17,0.89,0.11,0.13,34%,33%,3/9,19,46,52,12,8,9
Mixed,xuss,FKS,https://www.vlr.gg/player/2658/xuss,50%50%,2,41,0.87,189,0.93,51%,112.6,0.66,0.00,1.14,0.20,0.17,17%,0%,0/4,15,27,29,0,8,7
Mixed,JonahP,G2,https://www.vlr.gg/player/4581/jonahp,70%20%10%,10,197,0.87,154,0.80,77%,104.4,0.51,0.48,0.59,0.05,0.09,26%,13%,2/16,20,101,126,94,10,17
Mixed,shiio,PXU,https://www.vlr.gg/player/13238/shiio,60%20%20%,5,108,0.87,146,0.87,62%,106.4,0.56,0.18,0.29,0.02,0.06,25%,10%,2/20,20,60,69,19,2,7
Mixed,fiziq,YFP,https://www.vlr.gg/player/739/fiziq,67%33%,3,70,0.82,176,0.80,59%,118.9,0.59,0.27,0.75,0.09,0.11,24%,0%,0/8,17,41,51,19,6,8
Mixed,oderus,MxS,https://www.vlr.gg/player/1851/oderus,67%33%,3,53,0.80,177,0.73,60%,129.3,0.60,0.28,0.67,0.15,0.23,32%,0%,0/5,19,32,44,15,8,12
Mixed,Apyr,NXT,https://www.vlr.gg/player/9447/apyr,100%,2,38,0.80,214,0.77,50%,123.9,0.63,0.16,0.90,0.24,0.26,30%,0%,0/2,15,24,31,6,9,10
Mixed,amy,G2G,https://www.vlr.gg/player/24149/amy,100%,2,38,0.80,177,0.75,68%,113.7,0.63,0.16,1.00,0.13,0.13,39%,10%,1/10,12,24,32,6,5,5
Mixed,SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,100%,2,38,0.78,149,0.63,58%,91.7,0.50,0.21,0.67,0.05,0.08,34%,9%,1/11,12,19,30,8,2,3
Mixed,curry,SEN,https://www.vlr.gg/player/6584/curry,80%20%,5,115,0.77,158,0.67,77%,105.9,0.50,0.48,0.30,0.03,0.09,24%,13%,1/8,17,58,86,55,3,10
Mixed,wippie,MxS,https://www.vlr.gg/player/4373/wippie,67%33%,3,53,0.75,118,0.58,66%,83.1,0.42,0.45,0.33,0.02,0.06,28%,11%,1/9,12,22,38,24,1,3
Mixed,Governor,Team,https://www.vlr.gg/player/3980/governor,67%33%,3,66,0.74,171,0.76,67%,118.5,0.56,0.14,1.25,0.23,0.18,24%,0%,0/7,16,37,49,9,15,12
Mixed,sakurai,CGZ,https://www.vlr.gg/player/1009/sakurai,50%50%,2,44,0.73,164,0.71,61%,105.1,0.57,0.27,1.20,0.14,0.11,26%,67%,2/3,13,25,35,12,6,5
Mixed,YaBoiLewis,FKS,https://www.vlr.gg/player/4244/yaboilewis,50%50%,2,41,0.73,144,0.66,54%,105.2,0.51,0.15,0.57,0.10,0.17,32%,33%,1/3,18,21,32,6,4,7
Mixed,Vania,G2G,https://www.vlr.gg/player/20064/vania,100%,2,38,0.73,131,0.57,76%,83.1,0.45,0.45,,0.05,0.00,22%,0%,0/6,11,17,30,17,2,0
Mixed,Avez,KC,https://www.vlr.gg/player/5654/avez,100%,2,38,0.70,162,0.58,74%,109.3,0.50,0.39,2.00,0.05,0.03,27%,0%,0/4,11,19,33,15,2,1
Mixed,Boo,TH,https://www.vlr.gg/player/1144/boo,100%,2,48,0.69,133,0.67,71%,96.5,0.50,0.35,1.00,0.06,0.06,27%,25%,1/4,13,24,36,17,3,3
Mixed,weber,TH,https://www.vlr.gg/player/2038/weber,100%,1,24,0.67,75,0.44,79%,51.5,0.29,0.38,0.00,0.00,0.08,22%,29%,2/7,7,7,16,9,0,2
Mixed,mizu,ZEN,https://www.vlr.gg/player/2403/mizu,33%33%33%,3,49,0.65,160,0.74,55%,105.2,0.57,0.10,0.80,0.08,0.10,46%,0%,0/4,16,28,38,5,4,5
Mixed,HANLING,ZEN,https://www.vlr.gg/player/2586/hanling,33%33%33%,3,49,0.65,140,0.56,67%,96.1,0.45,0.33,0.20,0.02,0.10,26%,13%,1/8,12,22,39,16,1,5
Mixed,jotinha,ZEN,https://www.vlr.gg/player/15916/jotinha,33%33%33%,3,49,0.64,122,0.63,59%,87.2,0.45,0.27,0.00,0.00,0.20,28%,14%,1/7,9,22,35,13,0,10
Mixed,Boaster,FNC,https://www.vlr.gg/player/438/boaster,75%25%,4,78,0.63,105,0.55,63%,77.3,0.40,0.31,0.50,0.05,0.10,28%,18%,2/11,13,31,56,24,4,8
Mixed,Kapi,CGZ,https://www.vlr.gg/player/40736/kapi,50%50%,2,44,0.62,133,0.56,66%,86.1,0.45,0.27,0.00,0.00,0.07,31%,0%,0/7,11,20,36,12,0,3
Mixed,q,NXT,https://www.vlr.gg/player/7170/q,100%,2,38,0.56,105,0.41,50%,73.0,0.32,0.18,0.25,0.03,0.11,24%,0%,0/3,8,12,29,7,1,4
Mixed,vaLi,NXT,https://www.vlr.gg/player/18478/vali,50%50%,2,38,0.55,95,0.29,58%,66.3,0.21,0.61,0.00,0.00,0.11,15%,0%,0/5,5,8,28,23,0,4
Mixed,al0rante,FKS,https://www.vlr.gg/player/5292/al0rante,50%50%,2,41,0.49,137,0.59,51%,102.9,0.49,0.10,0.67,0.05,0.07,47%,20%,1/5,14,20,34,4,2,3
Mixed,Petra,G2G,https://www.vlr.gg/player/17320/petra,100%,2,38,0.47,119,0.47,58%,71.8,0.39,0.21,0.29,0.05,0.18,24%,0%,0/3,10,15,32,8,2,7
Mixed,saadhak,KC,https://www.vlr.gg/player/727/saadhak,100%,2,38,0.44,111,0.35,50%,90.1,0.29,0.24,0.17,0.03,0.16,21%,20%,1/5,6,11,31,9,1,6
